x,y,z,sx,sy,sz
717455.89,1606508.86,14.87,0.0258,0.0286,0.1171
717409.38,1605865.36,3.05,0.0067,0.0067,0.0227
717310.06,1606292.09,6.04,0.0378,0.0259,0.1346
717685.96,1605794.80,4.10,0.0169,0.0159,0.0740
717465.91,1606541.29,5.30,0.0272,0.0240,0.0863
717537.35,1606474.25,3.58,0.0098,0.0095,0.0380
717393.65,1606470.60,2.85,0.0808,0.1241,0.4508
717679.08,1605819.72,3.60,0.0119,0.0124,0.0530
717610.46,1605673.39,2.38,0.0260,0.0257,0.0864
717528.62,1606463.47,3.64,0.0067,0.0066,0.0255
717515.10,1606501.65,3.66,0.0240,0.0294,0.1094
717196.47,1605918.75,1.35,0.0268,0.0264,0.1173
717444.74,1606376.49,11.03,0.0093,0.0086,0.0349
717645.96,1605833.27,3.94,0.0146,0.0132,0.0580
717665.93,1605838.42,3.99,0.0107,0.0098,0.0413
717472.80,1606499.16,3.53,0.0123,0.0132,0.0508
717529.40,1606489.49,3.68,0.0151,0.0150,0.0532
717586.07,1605569.87,4.99,0.0444,0.0345,0.1832
717535.86,1606470.21,3.73,0.0083,0.0080,0.0288
717631.70,1606334.90,3.64,0.0256,0.0239,0.0915
717417.20,1606505.24,5.43,0.0864,0.0759,0.3768
717490.64,1606426.99,3.68,0.0091,0.0100,0.0450
717013.39,1605944.15,0.58,0.0303,0.0203,0.1058
717142.12,1605944.26,0.83,0.0108,0.0108,0.0427
717533.19,1606482.37,3.62,0.0109,0.0098,0.0425
717149.09,1605931.18,2.57,0.0121,0.0121,0.0441
717392.22,1605904.54,2.73,0.0091,0.0088,0.0327
717376.43,1605937.21,2.67,0.0145,0.0141,0.0503
717367.83,1605894.44,2.39,0.0081,0.0079,0.0345
717350.15,1605916.73,11.24,0.0074,0.0070,0.0307
717380.29,1605939.19,3.18,0.0124,0.0114,0.0440
717360.59,1605929.93,2.47,0.0103,0.0103,0.0358
717459.91,1605933.14,4.21,0.2080,0.1004,0.7891
717383.02,1605934.28,2.65,0.0093,0.0092,0.0320
717388.92,1605936.61,2.71,0.0100,0.0092,0.0362
717312.09,1606477.44,8.63,0.0183,0.0319,0.1121
717417.04,1606424.41,6.59,0.0937,0.0216,0.2756
717666.99,1606324.12,3.95,0.0190,0.0180,0.0839
717577.80,1605628.63,1.76,0.0161,0.0155,0.0486
717210.84,1605879.71,1.26,0.0087,0.0086,0.0291
717197.13,1605876.95,0.95,0.0089,0.0092,0.0320
717725.63,1606303.56,18.17,0.0337,0.0592,0.1736
717528.99,1606515.88,4.67,0.0177,0.0177,0.0814
717770.68,1605732.50,2.86,0.0146,0.0207,0.0956
717724.92,1606292.61,19.50,0.0857,0.1204,0.4692
717532.59,1605636.28,2.28,0.0076,0.0076,0.0305
717468.07,1605858.90,3.08,0.0098,0.0095,0.0392
717488.68,1605949.82,3.64,0.0123,0.0132,0.0439
717464.98,1605885.40,7.94,0.2243,0.1543,0.8862
717520.01,1605648.47,2.30,0.0089,0.0090,0.0352
717403.62,1605954.64,2.81,0.0369,0.0339,0.2724
717724.87,1606297.59,16.87,0.0501,0.0700,0.2751
717407.69,1605862.47,2.74,0.0430,0.0565,0.2325
718016.86,1605737.93,2.84,0.0138,0.0138,0.0658
717473.37,1605856.93,3.06,0.0087,0.0087,0.0305
717580.11,1605631.31,1.66,0.0078,0.0075,0.0235
717743.41,1605743.62,2.79,0.0284,0.0301,0.1850
717685.37,1606295.27,5.22,0.0178,0.0133,0.0741
717644.52,1606333.28,6.11,0.0131,0.0145,0.0643
717665.99,1606140.22,5.94,0.0243,0.0241,0.0802
717672.68,1605733.21,2.38,0.0303,0.0238,0.1133
717699.28,1605761.75,2.56,0.0259,0.0233,0.1106
717682.76,1606301.49,5.22,0.0305,0.0238,0.1345
717681.60,1606301.13,4.82,0.0150,0.0154,0.0751
717459.97,1605850.69,3.00,0.0071,0.0071,0.0249
717753.18,1605779.64,3.75,0.0190,0.0309,0.1299
717505.38,1605852.09,3.27,0.0081,0.0080,0.0299
717373.57,1606443.49,11.45,0.0373,0.0370,0.2745
717424.42,1605924.16,2.95,0.0343,0.0326,0.1266
717681.60,1606159.20,4.08,0.0141,0.0140,0.0502
717680.18,1606304.55,5.12,0.0105,0.0099,0.0467
717716.00,1605704.47,1.77,0.0385,0.0429,0.1539
717761.28,1605705.15,3.01,0.0166,0.0212,0.0914
717660.79,1605609.14,9.29,0.0930,0.0318,0.2872
717650.10,1606347.20,5.88,0.0139,0.0138,0.0536
717647.12,1606153.56,6.72,0.0220,0.0375,0.1305
717579.51,1605545.08,0.59,0.0437,0.0330,0.2232
717545.88,1605905.93,3.92,0.1311,0.0573,0.2958
717217.65,1605874.93,1.21,0.0186,0.0185,0.0638
717210.21,1605863.16,0.82,0.0070,0.0070,0.0257
717679.24,1606334.26,16.04,0.0119,0.0118,0.0482
717621.28,1606415.26,5.01,0.0102,0.0102,0.0486
717684.08,1606229.16,4.48,0.0178,0.0291,0.1278
717669.65,1606196.48,13.00,0.0255,0.0289,0.1429
717268.79,1605825.16,2.09,0.0114,0.0109,0.0395
717628.28,1606424.69,17.91,0.0100,0.0092,0.0353
717627.66,1606185.97,4.75,0.0127,0.0138,0.0517
717602.80,1606409.88,6.01,0.0117,0.0118,0.0485
717631.83,1606430.48,18.28,0.0108,0.0096,0.0435
717871.79,1605616.00,2.76,0.0491,0.0725,0.2876
717507.67,1605625.68,1.92,0.0068,0.0068,0.0276
717495.66,1605897.64,15.94,0.0127,0.0163,0.0886
717513.02,1605646.62,2.26,0.0142,0.0146,0.0554
717498.54,1605636.59,1.98,0.0058,0.0058,0.0210
717507.67,1605646.81,2.23,0.0114,0.0116,0.0420
717496.76,1605642.61,1.95,0.0059,0.0059,0.0220
717517.36,1605632.83,2.22,0.0091,0.0091,0.0380
717495.01,1605652.58,2.20,0.0084,0.0083,0.0316
717506.53,1605636.81,2.11,0.0059,0.0058,0.0219
717513.94,1605647.47,2.25,0.0114,0.0115,0.0476
717498.97,1605642.86,2.01,0.0054,0.0053,0.0201
717755.89,1605771.78,3.99,0.0417,0.0399,0.2215
717524.59,1605648.63,2.37,0.0157,0.0157,0.0602
717457.03,1605889.43,9.97,0.0279,0.0247,0.1129
717650.15,1606142.05,3.92,0.0092,0.0092,0.0337
717634.73,1605600.30,16.25,0.0325,0.0289,0.1831
717622.13,1606452.54,17.55,0.0207,0.0277,0.1025
717627.73,1605501.59,2.00,0.0319,0.0331,0.1285
717434.89,1605871.21,3.34,0.0116,0.0118,0.0538
717439.11,1605887.39,3.45,0.0204,0.0228,0.0848
717445.73,1605851.34,2.99,0.0077,0.0073,0.0257
716863.92,1606142.13,-0.89,0.0196,0.0161,0.0709
716971.71,1606279.75,-1.03,0.0110,0.0109,0.0436
716861.98,1606144.73,-1.09,0.0178,0.0131,0.0649
716959.49,1606263.89,-1.34,0.0147,0.0122,0.0529
716913.11,1606158.79,-0.33,0.0224,0.0210,0.0892
716886.24,1606121.49,-1.02,0.0160,0.0142,0.0578
716969.27,1606186.22,-0.61,0.0138,0.0177,0.0562
716900.53,1606154.20,-0.62,0.0203,0.0175,0.0766
716901.91,1606153.57,-0.55,0.0100,0.0085,0.0402
716884.54,1606140.24,-1.09,0.0191,0.0171,0.0743
716900.38,1606143.59,-0.81,0.0166,0.0149,0.0657
716933.46,1606169.71,-0.43,0.0158,0.0163,0.0620
716959.91,1606189.58,-0.84,0.0142,0.0140,0.0543
716952.38,1606182.00,-0.42,0.0150,0.0139,0.0579
716903.24,1606141.07,-0.55,0.0191,0.0162,0.0740
716954.61,1606187.65,0.99,0.0105,0.0104,0.0385
716924.75,1606171.47,-0.95,0.0258,0.0255,0.0977
716961.64,1606190.10,-0.81,0.0140,0.0140,0.0524
716957.23,1606195.09,-0.92,0.0159,0.0158,0.0570
716958.15,1606192.32,-0.91,0.0081,0.0080,0.0283
716905.92,1606148.22,-0.54,0.0121,0.0115,0.0526
716961.63,1606194.52,-0.98,0.0088,0.0084,0.0370
716958.38,1606193.21,-0.92,0.0097,0.0096,0.0345
716896.76,1606147.74,-0.45,0.0142,0.0127,0.0553
716978.32,1606194.26,0.22,0.0209,0.0193,0.0831
716944.78,1606183.17,-1.58,0.0118,0.0117,0.0427
716954.74,1606193.06,-0.96,0.0146,0.0145,0.0537
716944.32,1606184.81,-1.44,0.0357,0.0355,0.1272
716942.11,1606184.75,-1.77,0.0146,0.0144,0.0523
716967.56,1606212.69,0.12,0.0121,0.0121,0.0417
716898.22,1606151.03,-0.46,0.0358,0.0290,0.1371
716964.13,1606185.76,-0.78,0.0097,0.0095,0.0390
716989.88,1606201.97,-0.20,0.0110,0.0099,0.0449
716905.73,1606160.74,-0.48,0.0117,0.0113,0.0483
716923.86,1606173.75,-1.47,0.0250,0.0246,0.0960
716887.81,1606148.04,-1.02,0.0523,0.0431,0.1851
716894.54,1606156.07,-1.07,0.0646,0.0554,0.2554
716845.09,1606130.22,-0.48,0.0477,0.0345,0.1611
716829.83,1606120.54,-0.68,0.0576,0.0396,0.1585
716840.55,1606115.79,-0.44,0.0500,0.0389,0.1423
716833.16,1606119.50,-0.90,0.0378,0.0264,0.1035
716848.91,1606129.65,-1.03,0.0293,0.0188,0.0905
716839.85,1606095.64,-1.11,0.0946,0.0676,0.2502
716845.95,1606123.43,-0.55,0.0566,0.0375,0.1655
716846.53,1606080.37,-0.15,0.0389,0.0396,0.1160
716942.53,1606173.96,-1.49,0.0324,0.0253,0.1078
716847.44,1606120.25,-0.51,0.0482,0.0329,0.1418
716854.01,1606113.27,-0.71,0.0772,0.0474,0.2440
716859.24,1606135.70,-1.37,0.0204,0.0142,0.0692
716918.82,1606150.78,-0.71,0.0106,0.0096,0.0443
716843.65,1606096.04,-0.55,0.0395,0.0249,0.1016
716935.46,1606136.09,-0.51,0.0276,0.0268,0.1095
716936.77,1606140.16,-0.60,0.0076,0.0075,0.0298
716938.51,1606140.64,-0.38,0.0107,0.0106,0.0412
716942.83,1606140.77,-0.41,0.0094,0.0095,0.0366
716940.12,1606145.82,-0.67,0.0091,0.0089,0.0356
716966.73,1606156.51,-0.36,0.0100,0.0099,0.0358
716901.99,1606131.94,-0.88,0.0222,0.0211,0.1122
716933.64,1606135.19,-0.65,0.0117,0.0117,0.0480
716853.62,1606136.66,-0.89,0.0291,0.0195,0.0945
716914.83,1606139.75,9.38,0.0156,0.0181,0.1045
716855.19,1606140.20,-1.05,0.0359,0.0230,0.1166
716898.34,1606110.56,-1.21,0.0125,0.0116,0.0459
716876.47,1606101.05,-0.45,0.0259,0.0184,0.0801
716871.71,1606099.14,-0.33,0.0220,0.0150,0.0659
716871.04,1606098.45,-0.20,0.0298,0.0216,0.0900
716901.65,1606115.64,-1.38,0.0135,0.0108,0.0447
716897.24,1606118.77,-1.09,0.0145,0.0121,0.0506
716855.88,1606115.58,-1.09,0.0425,0.0236,0.1225
716965.96,1606161.60,-0.33,0.0081,0.0080,0.0285
716879.67,1606105.88,-0.82,0.0391,0.0322,0.1379
716883.53,1606116.82,-1.25,0.0149,0.0125,0.0566
716879.68,1606118.83,-1.29,0.0155,0.0121,0.0561
716879.62,1606117.77,-1.23,0.0163,0.0129,0.0587
716878.17,1606121.53,-1.30,0.0197,0.0149,0.0693
716873.92,1606124.57,-1.29,0.0582,0.0408,0.2035
716866.37,1606126.15,-1.03,0.0457,0.0286,0.1441
716896.01,1606111.77,-1.11,0.0131,0.0127,0.0515
716921.70,1606130.66,-0.90,0.0107,0.0106,0.0421
716941.14,1606169.08,-1.42,0.0497,0.0407,0.2403
716937.16,1606150.87,-0.36,0.0174,0.0180,0.0715
716870.34,1606109.67,-0.82,0.0312,0.0190,0.0974
716872.53,1606114.14,-0.70,0.0295,0.0198,0.0953
716933.55,1606154.42,0.03,0.0149,0.0153,0.0640
716955.33,1606157.33,3.09,0.0168,0.0151,0.0718
716932.52,1606166.85,-0.77,0.0143,0.0140,0.0532
717545.33,1606106.22,18.95,0.0302,0.0223,0.1049
717552.62,1606100.63,16.89,0.0211,0.0184,0.0925
716959.42,1606191.64,-0.91,0.0074,0.0074,0.0273
716921.75,1606155.29,-0.45,0.0131,0.0116,0.0509
716964.78,1606162.73,-0.37,0.0081,0.0079,0.0272
717600.74,1605593.58,16.89,0.1133,0.1166,0.4459
717529.04,1605566.70,11.37,0.0302,0.0181,0.1421
717485.70,1606075.26,2.65,0.0096,0.0097,0.0398
717599.59,1606144.78,5.21,0.0540,0.0343,0.1402
717601.53,1606142.06,5.24,0.0602,0.0357,0.1528
717537.02,1606119.99,13.59,0.0459,0.0557,0.2780
718030.25,1605698.07,3.09,0.0447,0.0480,0.1889
717547.02,1606118.24,14.79,0.0394,0.0418,0.2307
717564.36,1606161.53,6.05,0.0711,0.1102,0.3368
717533.37,1606005.65,11.38,0.0419,0.0886,0.2644
717485.43,1605521.23,-0.00,0.0216,0.0182,0.0697
717523.24,1606255.01,14.67,0.0458,0.0196,0.1423
717483.87,1606075.11,2.60,0.0081,0.0083,0.0331
717607.75,1606097.38,7.66,0.0258,0.0244,0.0874
717567.61,1606088.92,6.50,0.0172,0.0268,0.1432
717492.00,1606244.36,7.98,0.0202,0.0150,0.1210
717564.24,1606101.31,12.95,0.0188,0.0178,0.1165
718020.00,1605698.81,2.96,0.0607,0.0571,0.2322
717564.17,1605919.96,4.58,0.0146,0.0157,0.0622
717598.58,1605975.04,5.33,0.0146,0.0141,0.0682
717694.14,1605705.39,1.93,0.0146,0.0140,0.0605
717456.11,1606065.06,2.53,0.0091,0.0086,0.0358
717449.99,1606030.24,2.80,0.0187,0.0192,0.0653
717746.61,1605764.91,3.58,0.0231,0.0228,0.0958
717750.27,1605760.66,4.57,0.0159,0.0159,0.0728
717712.03,1605733.51,2.23,0.0291,0.0308,0.1166
717679.45,1605714.46,2.10,0.0274,0.0243,0.0969
717723.54,1605745.62,2.16,0.0122,0.0129,0.0581
717474.32,1605993.69,3.38,0.0384,0.0366,0.1293
717765.89,1605765.40,2.72,0.0107,0.0108,0.0549
717677.79,1605748.89,3.27,0.0119,0.0111,0.0476
717699.96,1605767.62,2.79,0.0225,0.0195,0.0828
717669.71,1605777.67,3.24,0.0212,0.0158,0.0732
717692.14,1605744.15,2.24,0.0289,0.0258,0.1050
717686.74,1605748.32,2.80,0.0270,0.0207,0.0890
717716.04,1605762.76,2.86,0.0145,0.0152,0.0698
717741.75,1605753.02,5.37,0.0243,0.0237,0.1053
717713.07,1605782.32,3.51,0.0082,0.0077,0.0355
717712.11,1605781.03,3.88,0.0147,0.0144,0.0607
717696.65,1605739.36,2.13,0.0162,0.0161,0.0699
717680.62,1605752.61,3.20,0.0162,0.0121,0.0560
717653.45,1605686.85,1.41,0.2023,0.1730,0.7441
717677.85,1605934.54,6.46,0.0101,0.0101,0.0358
717591.01,1605849.90,3.87,0.0163,0.0161,0.0644
717614.53,1605861.29,4.25,0.0284,0.0253,0.1139
717605.66,1605870.02,4.19,0.0243,0.0252,0.1024
717619.71,1605878.95,4.54,0.0158,0.0156,0.0551
717414.53,1606195.01,-0.13,0.0081,0.0081,0.0267
717414.43,1606191.61,-0.01,0.0100,0.0100,0.0337
717478.32,1606247.10,20.55,0.0156,0.0129,0.0942
717417.87,1606186.35,0.17,0.0088,0.0088,0.0316
717543.54,1606097.94,15.61,0.0587,0.0519,0.2214
717578.23,1605888.77,4.35,0.0200,0.0176,0.0732
717584.57,1605960.27,9.46,0.0971,0.2026,0.7859
717553.66,1605829.91,3.57,0.0107,0.0108,0.0392
717598.74,1605867.81,4.21,0.0121,0.0111,0.0445
717583.46,1605870.87,4.09,0.0274,0.0251,0.1047
717570.60,1605870.52,4.03,0.0097,0.0084,0.0364
717593.32,1605889.10,4.57,0.0108,0.0105,0.0448
717584.43,1605881.72,4.24,0.0128,0.0111,0.0501
717607.73,1605862.44,4.24,0.0209,0.0215,0.0851
717624.62,1605876.33,4.65,0.0088,0.0088,0.0312
717578.87,1605854.71,3.88,0.0153,0.0150,0.0505
717585.58,1605862.26,3.92,0.0185,0.0167,0.0688
717589.47,1605858.42,4.00,0.0123,0.0126,0.0464
717598.47,1605870.14,4.28,0.0093,0.0090,0.0356
717590.44,1606039.55,5.53,0.0096,0.0098,0.0392
717988.57,1605671.08,2.29,0.0210,0.0251,0.1000
717984.78,1605662.58,2.43,0.0271,0.0307,0.1212
717992.17,1605665.44,2.41,0.0231,0.0243,0.1034
717727.64,1605718.15,1.73,0.0172,0.0173,0.0725
717730.41,1605703.44,2.01,0.0200,0.0313,0.0940
717746.94,1605766.72,2.99,0.0132,0.0129,0.0826
717519.95,1605802.52,3.18,0.0083,0.0082,0.0286
717952.02,1605727.75,1.94,0.0146,0.0143,0.0614
717966.32,1605708.60,2.09,0.0147,0.0148,0.0708
717793.22,1605793.36,3.99,0.0185,0.0158,0.0634
717869.33,1605736.88,2.36,0.0416,0.0276,0.1673
717557.06,1606101.18,17.13,0.0251,0.0179,0.0770
717449.43,1606052.70,2.32,0.0206,0.0173,0.0690
717543.61,1606106.04,18.12,0.0659,0.0575,0.2073
717837.11,1605791.23,4.64,0.0250,0.0210,0.0910
717752.48,1605764.23,2.60,0.0161,0.0168,0.0693
717773.65,1605771.80,3.79,0.0107,0.0096,0.0448
717575.80,1606090.11,6.81,0.0357,0.0254,0.1208
717572.51,1606005.76,4.48,0.0529,0.0767,0.3698
717740.94,1605692.97,1.22,0.0433,0.0435,0.1572
717827.70,1605717.85,3.05,0.0441,0.0279,0.1772
717799.89,1605803.92,4.64,0.0155,0.0157,0.0609
717854.51,1605775.58,15.69,0.0244,0.0301,0.1090
717766.11,1605731.37,2.83,0.0431,0.0529,0.2589
717424.18,1606251.43,0.48,0.0081,0.0083,0.0304
717546.23,1606023.50,4.50,0.0153,0.0153,0.0665
717723.47,1605732.21,2.03,0.0170,0.0225,0.0789
717575.43,1606051.82,4.48,0.0395,0.0244,0.1489
717842.40,1605772.39,3.33,0.0093,0.0091,0.0335
717541.55,1606024.43,4.06,0.0151,0.0147,0.1087
717765.45,1605755.04,3.34,0.0237,0.0190,0.0866
717831.29,1605747.57,12.82,0.0321,0.0203,0.1354
717774.65,1605772.78,3.94,0.0213,0.0154,0.0830
717517.99,1606078.63,3.15,0.0125,0.0119,0.0465
717562.25,1606087.30,6.29,0.0110,0.0103,0.0344
717504.02,1606071.95,3.18,0.0083,0.0077,0.0303
717713.58,1606266.43,18.62,0.0254,0.0248,0.1134
717512.72,1606090.94,2.91,0.0117,0.0116,0.0416
717506.01,1606086.50,2.79,0.0078,0.0077,0.0270
717503.55,1606080.21,2.89,0.0100,0.0098,0.0348
717550.39,1606078.75,4.53,0.0169,0.0161,0.0678
717488.70,1606068.78,2.99,0.0169,0.0165,0.0700
717547.76,1606023.52,5.22,0.0657,0.0401,0.2174
717549.46,1606021.17,4.60,0.0207,0.0555,0.1974
717710.16,1605822.21,4.14,0.0091,0.0091,0.0351
717529.05,1606096.16,3.05,0.0127,0.0113,0.0527
717499.62,1606068.99,3.19,0.0080,0.0080,0.0277
717769.88,1605979.44,28.34,0.0185,0.0185,0.0830
717370.13,1606293.20,2.85,0.0209,0.0162,0.1296
717407.03,1606202.71,-0.04,0.0074,0.0074,0.0258
717402.38,1606208.42,-0.20,0.0099,0.0100,0.0339
717430.21,1606290.18,14.63,0.0290,0.0353,0.1722
718035.57,1605692.66,2.74,0.1198,0.1127,0.4258
717408.20,1605872.31,2.08,0.0112,0.0117,0.0398
717675.15,1606204.78,4.87,0.0147,0.0193,0.0766
717461.08,1606231.19,16.70,0.0156,0.0185,0.0976
717490.54,1605550.94,2.92,0.0181,0.0106,0.0647
717745.74,1605718.68,2.42,0.0121,0.0155,0.0603
717580.97,1606147.59,7.48,0.0320,0.0368,0.1138
717470.68,1606215.22,13.64,0.0163,0.0217,0.0990
717552.21,1606106.54,17.62,0.0202,0.0203,0.0935
717437.49,1606055.47,2.22,0.0196,0.0166,0.0653
717435.46,1606060.73,2.34,0.0229,0.0169,0.0733
717452.87,1606305.18,18.64,0.0184,0.0340,0.1326
717559.60,1606009.22,4.15,0.0319,0.0266,0.0941
717549.07,1606108.94,17.57,0.0239,0.0293,0.1237
717433.86,1605852.10,2.85,0.0079,0.0068,0.0270
717828.90,1605782.90,3.66,0.0362,0.0363,0.1313
717432.09,1606234.57,0.62,0.0079,0.0078,0.0329
717428.69,1606241.54,0.42,0.0130,0.0130,0.0467
717496.03,1605574.54,11.90,0.0278,0.0123,0.1018
717614.31,1606043.04,6.10,0.0286,0.0198,0.1296
717554.84,1605997.76,4.37,0.0175,0.0231,0.0912
717748.08,1605999.91,24.47,0.0290,0.0427,0.1275
717453.87,1606256.10,10.60,0.0172,0.0142,0.0702
717458.79,1606513.05,16.96,0.0431,0.0197,0.1794
717716.90,1606106.50,19.18,0.0375,0.0617,0.3637
717572.80,1606083.10,6.49,0.0111,0.0099,0.0488
717508.81,1606197.74,18.67,0.0212,0.0304,0.1048
717518.04,1606212.65,9.81,0.0283,0.0554,0.1576
717750.55,1606210.08,17.09,0.0175,0.0200,0.0699
717385.70,1606272.39,1.70,0.1444,0.0389,0.3472
717407.28,1605907.37,3.09,0.0160,0.0169,0.0648
717563.62,1606162.46,-1.44,0.2562,0.0508,0.7257
717694.12,1606275.70,4.78,0.0175,0.0178,0.0860
717416.67,1606164.50,0.22,0.0185,0.0162,0.0705
717811.29,1605834.89,5.46,0.0111,0.0113,0.0414
717527.67,1605506.73,1.63,0.0084,0.0090,0.0400
717706.30,1606280.15,17.71,0.0300,0.0399,0.1582
717903.18,1605732.30,3.38,0.0279,0.0145,0.0993
717678.35,1606011.22,8.43,0.0068,0.0068,0.0233
717811.51,1605687.92,12.09,0.0571,0.0697,0.3235
717865.42,1605718.43,2.49,0.0477,0.1059,0.2937
717716.20,1606002.84,12.98,0.0246,0.0281,0.1324
718015.00,1605696.94,2.91,0.0542,0.0608,0.1822
717630.90,1605680.89,2.15,0.0093,0.0091,0.0351
717730.04,1606015.16,17.95,0.0151,0.0144,0.0739
717755.95,1605987.88,29.23,0.0270,0.0178,0.0948
717520.49,1606194.83,14.75,0.0486,0.0226,0.1794
717533.04,1606164.71,12.26,0.2132,0.0842,1.0244
717747.17,1605753.26,5.38,0.0771,0.0381,0.2645
717678.91,1606307.79,5.01,0.0114,0.0113,0.0558
717424.64,1606223.75,0.31,0.0097,0.0096,0.0340
717481.75,1606185.64,11.49,0.0407,0.0301,0.1688
717541.68,1606320.20,4.06,0.0117,0.0107,0.0440
717809.59,1605665.13,3.90,0.0735,0.0418,0.4128
717540.30,1606115.51,17.93,0.0157,0.0131,0.0567
717695.67,1606276.20,5.81,0.0231,0.0323,0.1448
717487.55,1606222.09,20.62,0.0109,0.0112,0.0535
717547.14,1606340.26,8.18,0.0356,0.0355,0.1560
717673.90,1606253.70,4.07,0.0186,0.0226,0.0985
717484.76,1606217.02,19.99,0.0106,0.0122,0.0577
717837.14,1605894.09,14.21,0.1095,0.0365,0.3124
717942.56,1605818.11,15.51,0.0961,0.0265,0.2331
717424.28,1606146.22,0.45,0.0095,0.0093,0.0376
717454.52,1606118.36,1.11,0.0135,0.0135,0.0505
717833.50,1605789.47,3.81,0.0295,0.0298,0.1008
717865.42,1605757.83,2.76,0.0114,0.0118,0.0482
717563.88,1606083.48,5.88,0.0084,0.0082,0.0314
717745.76,1605733.97,2.41,0.0739,0.0320,0.2228
717844.53,1605790.75,11.27,0.0366,0.0401,0.1504
717773.62,1605886.06,7.14,0.0152,0.0125,0.0597
717706.04,1605834.95,4.35,0.0065,0.0064,0.0231
717708.17,1605833.46,4.32,0.0071,0.0071,0.0254
717267.53,1605843.54,1.22,0.0284,0.0289,0.0933
717539.08,1606267.99,11.92,0.0214,0.0142,0.0912
717721.31,1605833.13,4.55,0.0141,0.0138,0.0488
717731.75,1605840.93,4.67,0.0084,0.0083,0.0297
717630.27,1606253.50,4.65,0.0078,0.0078,0.0313
717739.58,1605844.44,4.90,0.0148,0.0148,0.0546
717769.47,1605766.47,2.62,0.0640,0.0434,0.2066
717444.86,1606053.83,2.24,0.0146,0.0145,0.0502
717441.30,1606068.85,2.07,0.0113,0.0107,0.0352
717449.14,1606032.43,2.78,0.0171,0.0171,0.0638
717836.06,1605791.27,4.16,0.0176,0.0163,0.0640
717445.27,1606266.05,16.63,0.0300,0.0519,0.1394
717679.96,1606371.48,6.51,0.0117,0.0109,0.0511
717441.67,1606280.75,15.44,0.0107,0.0095,0.0420
717660.04,1606345.41,5.37,0.0115,0.0114,0.0480
717657.53,1606344.77,5.45,0.0128,0.0127,0.0536
717585.46,1606456.92,6.01,0.0245,0.0249,0.1011
717591.19,1606464.99,4.47,0.0324,0.0327,0.1267
717491.75,1606243.77,8.02,0.0135,0.0139,0.0856
717802.24,1605937.89,22.55,0.0257,0.0225,0.1041
717825.40,1606065.89,21.07,0.0128,0.0122,0.0521
717641.12,1606262.29,4.76,0.0087,0.0086,0.0359
717771.73,1606074.54,12.08,0.0120,0.0117,0.0472
717800.41,1605739.32,2.70,0.0424,0.0310,0.1356
717516.21,1606232.99,9.49,0.0479,0.0760,0.4881
717538.79,1606354.30,10.17,0.0119,0.0118,0.0508
717531.48,1606488.63,3.46,0.0112,0.0103,0.0480
717320.23,1606347.45,0.68,0.0083,0.0083,0.0327
717615.88,1606490.07,15.64,0.0296,0.0234,0.1313
717497.36,1606550.58,5.83,0.0088,0.0090,0.0335
717623.30,1606501.49,13.71,0.0162,0.0135,0.0690
717634.11,1606506.86,16.15,0.0270,0.0205,0.0899
717450.12,1606497.03,4.93,0.0140,0.0140,0.0636
717501.81,1606550.61,5.89,0.0077,0.0078,0.0294
717498.64,1606521.71,5.54,0.0211,0.0155,0.1029
717070.82,1605989.94,-1.01,0.0094,0.0094,0.0370
717394.72,1606459.86,4.44,0.0962,0.0841,0.3523
717445.59,1606513.99,4.68,0.0182,0.0181,0.0696
717400.47,1606474.50,3.82,0.0170,0.0134,0.0682
717379.73,1606452.19,11.83,0.0261,0.0316,0.1326
717659.37,1606347.92,5.78,0.0084,0.0083,0.0350
717702.73,1606333.07,14.53,0.0361,0.0288,0.1531
717416.16,1606489.18,3.73,0.0099,0.0102,0.0453
717444.31,1606511.35,4.68,0.0097,0.0094,0.0355
717413.49,1606488.83,4.39,0.0264,0.0262,0.1094
717630.83,1606325.75,3.42,0.0232,0.0240,0.0784
717637.65,1606274.63,4.73,0.0140,0.0191,0.0831
717455.24,1606539.27,4.38,0.0265,0.0264,0.1002
717458.98,1606537.29,4.90,0.0116,0.0115,0.0457
717455.22,1606541.36,4.53,0.0182,0.0181,0.0694
717434.51,1606497.96,3.67,0.0100,0.0104,0.0438
717478.13,1606481.88,3.70,0.0074,0.0076,0.0283
717588.33,1606459.99,5.64,0.0176,0.0175,0.0696
717465.83,1606472.68,3.85,0.0101,0.0104,0.0517
717445.28,1606460.64,3.72,0.0072,0.0071,0.0297
717492.69,1606341.73,11.80,0.0145,0.0163,0.0639
717187.00,1605836.91,-0.12,0.0152,0.0160,0.0582
717512.94,1606481.98,9.78,0.0230,0.0304,0.1752
717615.62,1606500.64,15.09,0.0510,0.0504,0.2351
717447.00,1606524.03,4.61,0.0115,0.0116,0.0464
717318.15,1606445.41,2.12,0.1933,0.0891,0.8512
717674.70,1606354.58,15.88,0.0234,0.0265,0.1223
717634.52,1606515.54,15.80,0.0293,0.0205,0.0963
717535.20,1606494.40,3.07,0.0119,0.0127,0.0496
717403.02,1606484.51,3.09,0.0523,0.0774,0.2685
717649.89,1606522.39,9.99,0.0303,0.0225,0.0897
717398.27,1606439.63,9.68,0.0412,0.0199,0.1935
717687.33,1605727.10,2.19,0.0254,0.0294,0.1148
717326.21,1606377.89,1.71,0.0103,0.0098,0.0386
717708.71,1605776.04,3.91,0.0255,0.0255,0.1221
