imageName X Y Z Omega Phi Kappa
S0144.JPG 717120.316667 1605973.090547 185.341554 1.223819 -3.779619 50.485865
S0145.JPG 717134.534264 1605952.536253 185.557126 3.349629 -4.863315 49.771411
S0146.JPG 717147.949717 1605931.756188 185.832712 1.819066 -1.852993 43.612648
S0147.JPG 717161.020996 1605910.142847 185.171350 0.804393 -0.910369 44.286968
S0148.JPG 717173.788018 1605888.778355 184.864007 1.063683 -0.428013 43.649065
S0149.JPG 717186.324254 1605867.290948 184.384678 -0.762478 -0.830403 46.436822
S0150.JPG 717199.679489 1605846.133973 184.103084 0.283642 -2.402882 48.574552
S0151.JPG 717212.968094 1605824.785600 184.378304 0.461881 -2.449888 47.479431
S0152.JPG 717226.385473 1605803.662686 184.709901 0.988452 -1.838775 47.745028
S0153.JPG 717239.776301 1605782.441483 184.580134 0.877813 -1.131165 48.242863
S0154.JPG 717253.342307 1605761.296865 184.537089 0.149521 -1.621336 50.146548
S0155.JPG 717266.610645 1605740.212739 184.203468 0.176888 -2.314013 50.611050
S0156.JPG 717280.158426 1605719.499860 184.179536 0.060479 -3.202218 50.064792
S0157.JPG 717293.839753 1605698.561436 184.522013 -0.304345 -3.271685 49.196279
S0158.JPG 717307.410264 1605677.764981 184.441137 -0.037262 -3.493381 50.447820
S0159.JPG 717321.169100 1605656.976787 184.234264 0.083676 -4.603181 47.575765
S0160.JPG 717334.724630 1605635.798303 185.202678 1.099331 -2.476131 49.610507
S0161.JPG 717348.498360 1605614.974537 185.010297 1.544902 -2.258119 45.306040
S0162.JPG 717361.953066 1605593.871891 185.147832 0.563661 -1.182998 47.942688
S0163.JPG 717375.423870 1605572.753447 184.862219 1.919070 -1.469284 44.254544
S0164.JPG 717388.719196 1605551.640743 184.934343 1.232777 -1.008698 44.895837
S0165.JPG 717401.973659 1605530.340109 184.765142 0.992229 -0.692001 44.242719
S0166.JPG 717415.186093 1605509.033811 184.662867 0.803291 -0.606901 40.833114
S0167.JPG 717428.428404 1605487.701588 184.641561 0.554172 0.202902 43.317756
S0168.JPG 717441.679651 1605466.393097 184.433159 0.844033 -0.939501 43.050717
S0169.JPG 717455.272214 1605445.419832 184.202909 0.528682 -1.303704 43.101833
S0170.JPG 717468.761987 1605424.419225 184.081881 0.576452 -2.231887 44.604204
S0171.JPG 717499.222660 1605428.423888 184.184146 -0.400468 3.348908 -154.987217
S0172.JPG 717485.456410 1605449.256306 184.079586 0.275307 2.939741 -155.859822
S0173.JPG 717471.774868 1605469.976273 184.111554 1.384649 3.247555 -156.737580
S0174.JPG 717458.136128 1605491.303226 184.374457 0.459759 2.973058 -157.490085
S0175.JPG 717444.789278 1605512.146244 184.656001 -0.043855 1.446074 -155.660348
S0176.JPG 717431.480831 1605533.325356 184.565619 -1.343390 2.297903 -155.770153
S0177.JPG 717418.437792 1605554.623685 184.341408 0.053132 1.764235 -156.311798
S0178.JPG 717405.209143 1605576.037856 184.079836 0.863034 2.149480 -155.345506
S0179.JPG 717391.969602 1605597.090574 184.014206 1.472733 2.499744 -154.681997
S0180.JPG 717378.770926 1605618.290244 184.327376 1.456391 2.011075 -154.135545
S0181.JPG 717365.409036 1605639.474090 184.667458 -0.046940 2.100188 -154.243098
S0182.JPG 717351.929598 1605660.441894 184.468081 -0.379505 2.218237 -155.137722
S0183.JPG 717338.716795 1605681.559644 184.286917 0.436388 2.119266 -155.002204
S0184.JPG 717325.033952 1605702.466260 183.988223 1.488361 3.518781 -156.636924
S0185.JPG 717311.800487 1605723.674851 183.999474 2.620283 2.683024 -156.309882
S0186.JPG 717298.482332 1605744.558589 184.915016 -0.176307 2.366728 -153.970406
S0187.JPG 717284.875465 1605765.513563 185.002757 0.265377 2.793886 -156.539430
S0188.JPG 717270.978356 1605786.692941 184.780523 -0.525964 3.432438 -158.845321
S0189.JPG 717257.988920 1605807.559893 184.614322 -0.103763 2.045211 -157.747082
S0190.JPG 717244.351856 1605828.624886 184.556205 -0.211489 2.259415 -157.304026
S0191.JPG 717230.944652 1605849.912554 184.097546 1.180121 2.470310 -158.970727
S0192.JPG 717217.814006 1605871.168229 183.950330 1.695448 1.822801 -158.029942
S0193.JPG 717204.366513 1605892.496934 184.072146 1.970464 3.594051 -158.448562
S0194.JPG 717191.100738 1605913.359549 184.352519 1.228803 2.292722 -156.813085
S0195.JPG 717177.455560 1605934.299786 184.254922 1.771669 3.237149 -159.355465
S0196.JPG 717163.932207 1605955.409732 184.505444 1.210809 3.447315 -157.133612
S0197.JPG 717150.134992 1605976.219318 184.674456 1.186270 3.516144 -158.344210
S0198.JPG 717136.803040 1605997.160040 185.247600 0.097714 2.465219 -159.168328
S0199.JPG 717123.515230 1606018.416634 185.114279 -0.868028 2.078644 -158.368317
S0200.JPG 717110.434047 1606039.646474 184.793863 -0.332216 0.884834 -155.409112
S0201.JPG 717096.846422 1606061.030639 183.960347 -0.298790 2.594454 -156.743007
S0202.JPG 717083.368506 1606082.413004 183.737210 1.542017 2.734794 -156.427532
S0203.JPG 717070.184997 1606103.681261 184.320769 0.433495 1.341974 -155.420052
S0204.JPG 717056.764003 1606124.603025 184.516132 -0.377298 1.788473 -154.952552
S0205.JPG 717043.448467 1606145.459583 184.148297 0.238394 2.491505 -154.618236
S0206.JPG 717029.948326 1606166.118992 184.430921 0.636080 2.481739 -156.231169
S0207.JPG 717016.343896 1606187.483027 185.211274 -1.671328 1.057376 -156.593661
S0208.JPG 717002.910352 1606208.481264 185.071527 -1.398435 0.398920 -156.298296
S0209.JPG 716989.082265 1606229.315606 184.116204 -0.795001 1.527451 -158.369363
S0210.JPG 716975.666890 1606250.466609 183.583381 0.839664 2.158275 -157.617375
S0211.JPG 716962.212279 1606271.612723 183.544226 2.229453 2.293504 -157.742360
S0212.JPG 716948.387329 1606292.477088 183.652151 2.053363 3.197343 -156.885848
S0213.JPG 716968.411757 1606318.517839 184.949536 0.271845 -0.115374 47.893166
S0214.JPG 716981.357870 1606297.183354 184.629176 1.625758 -0.796449 45.864111
S0215.JPG 716995.049126 1606275.770750 184.664483 0.579128 -1.445807 45.807018
S0216.JPG 717007.997772 1606254.834338 184.475751 0.226387 -0.765814 45.084907
S0217.JPG 717021.277524 1606233.826987 184.047937 -0.788751 -2.550810 45.632132
S0218.JPG 717034.554025 1606212.514535 184.075606 -0.931648 -2.410016 41.989787
S0219.JPG 717047.557867 1606191.180262 183.927439 -1.738560 -2.177674 42.425126
S0220.JPG 717060.993050 1606170.409546 184.053203 -0.610881 -2.005426 45.104575
S0221.JPG 717074.664598 1606149.513872 184.323919 0.358941 -3.616002 44.056560
S0222.JPG 717088.362214 1606128.482642 184.496482 0.730212 -2.762553 44.373841
S0223.JPG 717102.070277 1606107.511380 184.685273 0.296976 -1.747205 46.724328
S0224.JPG 717115.936387 1606086.737998 184.386152 1.577237 -3.116183 47.905740
S0225.JPG 717130.055448 1606066.125404 184.070679 0.070854 -3.899309 46.852503
S0226.JPG 717143.840846 1606044.968712 184.166231 0.337268 -3.653196 48.706948
S0227.JPG 717157.306898 1606024.027605 184.516835 0.456997 -3.224434 48.232200
S0228.JPG 717171.050025 1606002.922520 184.901953 0.811819 -2.082549 46.109924
S0229.JPG 717184.297487 1605981.961457 184.717963 0.808493 -2.791936 45.957137
S0230.JPG 717198.178193 1605960.967999 184.492215 0.641228 -2.183613 45.822133
S0231.JPG 717211.255662 1605940.108006 184.793822 0.753143 -1.809158 44.609117
S0232.JPG 717224.641419 1605918.695346 184.829999 0.984554 -0.700871 46.287839
S0233.JPG 717237.973291 1605897.578786 184.397047 0.063414 -1.699968 46.393305
S0234.JPG 717251.045703 1605876.419918 184.087752 -0.250479 -2.286631 48.327676
S0235.JPG 717264.582452 1605855.107382 184.152213 -0.644928 -3.236325 46.579414
S0236.JPG 717277.848558 1605834.248038 184.400908 -0.326517 -1.666828 48.172002
S0237.JPG 717291.385706 1605813.095676 184.366383 0.645272 -2.791452 46.889280
S0238.JPG 717305.402551 1605792.176434 184.655357 1.619681 -2.068824 45.633223
S0239.JPG 717318.954612 1605771.234346 185.208770 2.616135 -0.172071 48.726984
S0240.JPG 717332.419742 1605750.138643 184.749017 3.207609 -0.540210 45.948668
S0241.JPG 717345.916784 1605729.285231 184.672255 2.464334 -1.004187 44.081130
S0242.JPG 717358.949816 1605708.159829 185.215841 1.889275 2.342560 45.996783
S0243.JPG 717372.193984 1605687.042602 184.716643 2.001234 0.824471 45.529926
S0244.JPG 717385.461723 1605665.880885 184.029387 1.475717 -0.734339 45.696129
S0245.JPG 717398.776519 1605644.564474 183.713331 -0.300769 -1.522059 46.441853
S0246.JPG 717411.965745 1605623.240371 183.774623 -0.402766 -2.050978 49.199771
S0247.JPG 717425.322857 1605602.482815 183.746457 -1.481833 -3.418067 49.159211
S0248.JPG 717439.198500 1605581.041459 183.700237 -1.454439 -4.710428 45.602161
S0249.JPG 717452.719091 1605560.225873 184.680593 -0.902498 -2.724372 51.318969
S0250.JPG 717466.567315 1605539.461993 185.189966 1.836612 -1.599516 52.314139
S0251.JPG 717480.701087 1605518.572819 184.651334 1.672217 -1.641044 51.063613
S0252.JPG 717494.513840 1605497.802732 184.752328 1.809543 -2.320348 50.082048
S0253.JPG 717507.984620 1605476.706037 184.980229 1.713223 -1.444329 48.805837
S0254.JPG 717521.424920 1605455.371252 184.949925 3.364746 -0.586283 45.157680
S0255.JPG 717552.540913 1605459.873782 182.967078 2.309751 3.440422 -155.146442
S0256.JPG 717538.321969 1605480.416699 183.877667 1.148497 2.770808 -152.558346
S0257.JPG 717523.984300 1605501.195207 184.888345 -1.155571 2.163683 -156.189798
S0258.JPG 717509.798273 1605521.633094 185.067310 -2.274810 2.073797 -157.828570
S0259.JPG 717495.704603 1605542.142433 184.528218 -0.854376 3.021991 -161.229564
S0260.JPG 717482.066957 1605563.261097 184.226114 0.027092 2.237917 -161.380866
S0261.JPG 717468.513610 1605584.360497 184.150354 0.459781 2.835389 -162.461486
S0262.JPG 717455.201537 1605605.341112 183.886842 1.489264 2.442064 -160.225775
S0263.JPG 717441.859179 1605626.520667 184.034281 1.323031 3.264542 -161.022137
S0264.JPG 717428.652851 1605647.763914 184.274174 1.475594 2.582415 -161.233926
S0265.JPG 717415.453511 1605668.991106 184.480870 0.677921 2.740264 -160.154661
S0266.JPG 717402.393923 1605690.327521 184.860886 -0.191855 1.688593 -161.372685
S0267.JPG 717389.258838 1605711.623909 184.821558 -0.605885 1.831879 -162.935134
S0268.JPG 717376.188938 1605732.629285 184.406998 -0.412363 1.548205 -161.282418
S0269.JPG 717362.926309 1605753.919759 184.024683 0.525628 2.399714 -162.128862
S0270.JPG 717349.742775 1605775.088580 184.047596 0.851757 2.038698 -162.358031
S0271.JPG 717336.774590 1605796.189862 184.349770 0.631896 1.213051 -160.329025
S0272.JPG 717323.271889 1605817.394550 184.273792 1.759920 3.042175 -161.123794
S0273.JPG 717309.912692 1605838.427731 184.398482 0.240236 2.365089 -161.588170
S0274.JPG 717296.844978 1605859.905892 184.797135 -0.893771 1.106132 -157.179055
S0275.JPG 717283.686525 1605881.245885 184.479752 0.328979 2.257608 -159.654077
S0276.JPG 717270.623953 1605902.519318 184.286549 0.570003 1.371245 -158.221195
S0277.JPG 717257.368563 1605923.459985 183.992799 1.832032 1.827334 -158.780593
S0278.JPG 717243.706859 1605944.906629 184.326348 0.650407 1.551656 -154.391512
S0279.JPG 717229.999786 1605965.359259 184.373002 0.712683 2.739102 -158.135130
S0280.JPG 717216.338672 1605986.399693 184.874301 0.015732 2.447155 -157.504387
S0281.JPG 717202.766710 1606007.391756 184.393179 0.307268 1.313961 -154.142610
S0282.JPG 717189.147736 1606028.118006 184.278344 0.497261 2.929913 -154.719162
S0283.JPG 717175.352540 1606049.157523 184.339102 -0.097237 2.675337 -152.176051
S0284.JPG 717161.477014 1606070.039155 184.563836 0.785278 2.117138 -152.924700
S0285.JPG 717147.592331 1606090.811603 184.687793 -0.895885 2.926054 -154.160358
S0286.JPG 717133.851103 1606111.560227 184.973761 -1.537408 2.643417 -155.163648
S0287.JPG 717120.285211 1606132.570385 184.682039 -0.885004 2.327377 -155.819026
S0288.JPG 717106.490581 1606153.828521 184.262329 -0.292742 2.572810 -159.786328
S0289.JPG 717093.086501 1606174.815241 184.155496 1.042252 1.944418 -159.610449
S0290.JPG 717080.066723 1606196.100471 184.026550 0.757249 2.097784 -159.353471
S0291.JPG 717066.681873 1606217.249629 183.898988 1.390028 2.017741 -158.162032
S0292.JPG 717053.293725 1606238.461016 184.145708 0.908059 2.487875 -155.177346
S0293.JPG 717039.954362 1606259.583569 184.328943 0.630621 2.330473 -155.703900
S0294.JPG 717026.663328 1606280.692227 184.570720 0.330756 2.083644 -157.236222
S0295.JPG 717013.381121 1606301.828587 184.446839 1.277406 1.689523 -157.676064
S0296.JPG 716999.966285 1606323.004972 183.882334 1.820263 2.574228 -155.443678
S0297.JPG 717019.941639 1606348.960652 184.678044 0.359948 -2.652328 44.938135
S0298.JPG 717033.314869 1606327.796651 185.069275 0.944321 -1.096004 45.168305
S0299.JPG 717046.906062 1606306.856092 184.429978 1.453529 -1.809964 44.511781
S0300.JPG 717060.401457 1606285.436606 184.169153 -0.011491 -2.344441 44.578398
S0301.JPG 717073.416490 1606264.507153 184.057525 -1.159846 -2.448062 47.083133
S0302.JPG 717086.698279 1606243.143751 184.022250 -1.154017 -3.203422 45.987987
S0303.JPG 717099.752312 1606222.046798 184.188074 -0.837567 -2.341412 48.581463
S0304.JPG 717113.453930 1606201.138975 184.143993 -0.417703 -3.194382 49.527290
S0305.JPG 717127.490146 1606180.469558 183.939636 -0.410226 -4.492718 49.361963
S0306.JPG 717141.254606 1606159.740130 184.193508 0.236613 -4.018880 49.070678
S0307.JPG 717155.100981 1606138.867282 184.675439 0.800718 -3.279045 48.826959
S0308.JPG 717168.896474 1606117.918279 184.755424 0.826684 -2.752686 47.663989
S0309.JPG 717182.354409 1606096.880763 184.772522 0.128651 -2.868405 46.428198
S0310.JPG 717195.878588 1606075.788046 184.838158 0.942521 -1.986272 46.074408
S0311.JPG 717209.543696 1606054.791419 184.844344 1.419426 -1.661903 46.821406
S0312.JPG 717222.920045 1606033.515750 184.684630 1.054400 -1.815675 47.042486
S0313.JPG 717236.224219 1606012.429927 184.531063 0.826041 -1.981368 47.368873
S0314.JPG 717249.606011 1605991.330483 184.414976 1.293402 -1.967260 46.670764
S0315.JPG 717262.723512 1605970.117966 184.491939 0.556239 -1.806930 46.446160
S0316.JPG 717275.887265 1605949.037696 184.502434 0.652918 -1.603248 48.229849
S0317.JPG 717288.927703 1605927.842923 184.001819 -1.378632 -2.771068 47.714439
S0318.JPG 717302.498719 1605906.826222 184.084996 -0.804452 -3.237202 47.901599
S0319.JPG 717315.903401 1605885.701237 184.406001 -0.600403 -3.325446 48.805598
S0320.JPG 717329.370064 1605864.538332 184.635580 0.030651 -2.264732 49.178458
S0321.JPG 717342.936430 1605843.548704 184.589975 0.490795 -2.307085 49.759493
S0322.JPG 717356.685593 1605822.616187 184.599538 -0.164834 -2.714190 51.157137
S0323.JPG 717370.367965 1605801.864031 184.799298 1.898592 -2.466053 50.467243
S0324.JPG 717384.347513 1605781.038452 184.458555 1.422815 -2.755807 49.314826
S0325.JPG 717397.915209 1605760.040360 184.384916 0.493168 -3.163164 48.885348
S0326.JPG 717411.467345 1605739.209238 184.537068 1.306856 -2.662317 46.312149
S0327.JPG 717425.101244 1605718.129951 184.484295 -0.184303 -3.016535 43.170999
S0328.JPG 717438.445643 1605697.073134 184.486411 0.121316 -2.541140 44.243036
S0329.JPG 717451.907788 1605675.907223 184.487763 0.925760 -3.256980 44.400543
S0330.JPG 717465.225312 1605654.701778 184.711425 0.779794 -2.135879 44.548402
S0331.JPG 717478.546346 1605633.415910 184.625140 0.201739 -2.014496 43.600658
S0332.JPG 717492.063023 1605612.392362 184.435795 0.441898 -2.382480 44.287600
