DJI_20211224092312_0125 H_34.99999_23.32763
11401 3.51991 -3.95700
11405 -11.97296 4.45151
11406 -6.99060 9.82157
14604 3.16900 9.16706
14605 -3.50761 3.08097
14606 3.74357 -0.87096
14607 3.47071 -0.78566
14609 -3.65713 -6.22834
14610 -10.64574 -3.26191
14611 -16.58122 -7.28515
14612 -6.75324 11.43799
14613 -7.00780 9.61628
-99
DJI_20211224092455_0189 H_34.99999_23.32763
5048 3.20213 11.18699
5085 -1.97233 7.55810
5086 0.71633 7.75275
5088 2.72743 8.18650
5089 2.95378 6.99654
5090 -1.41547 7.93234
5091 -3.35380 8.50131
5092 -3.83503 7.11024
5223 -3.41879 8.35476
5233 -3.12601 8.69227
5236 -3.68725 7.03883
5237 -3.47819 8.99844
5274 2.97334 9.06448
5275 3.28407 8.38968
5276 -3.30272 8.92137
5277 -3.41102 9.38964
5278 -2.52588 8.75231
5279 -7.02406 7.16531
5326 -9.43582 8.81249
5328 3.50072 9.04721
5329 -3.54750 10.34202
5331 -14.11610 3.18513
5332 -5.35184 2.28156
5333 -7.34757 4.16066
5334 -7.24865 2.94867
5339 -7.74393 1.75118
5340 -5.07259 2.06979
5341 -10.85777 -1.04630
5342 -16.34739 -2.93735
5343 -3.13452 0.47316
5344 -3.04764 0.93928
5345 2.66717 0.62947
5346 3.04521 0.66905
5347 3.19242 0.88869
5348 0.22050 4.52164
5354 -3.75504 3.18728
5355 -1.29811 2.23019
5356 -3.67010 3.02382
5357 -3.39733 2.72225
5358 -11.46171 0.74137
5566 -11.59958 7.27306
6952 -7.39341 5.61913
6978 -6.63721 5.21766
6979 -6.90742 5.32447
7613 17.40904 -7.70211
7614 2.95189 4.98090
7615 -3.38500 6.49135
7616 -3.50665 6.39765
7617 -1.70068 4.84864
7618 -3.20695 5.35265
7619 -1.01497 4.99436
7620 -3.69957 5.62566
7627 -17.00064 11.16984
7628 -11.18401 10.41822
7675 -3.32058 9.66274
7677 -16.74706 11.14787
7678 -4.18960 9.53300
7682 10.34634 11.40215
7687 9.97669 11.45416
7696 -15.59599 9.03485
7697 -11.13903 6.00386
7698 -16.57464 10.01816
7699 3.87608 8.81768
7722 -3.55308 -0.87160
7723 -3.08924 -0.68215
7724 -3.16300 -1.46304
7725 -3.28942 -1.64819
7726 0.25551 -2.16765
7727 1.70427 -2.76912
7728 -3.72606 -1.39054
7729 3.04979 -2.15500
7730 -3.40425 -1.97180
7731 1.82785 -3.52262
7732 1.47059 -3.97910
7733 2.79559 -4.13635
7734 2.97082 -4.06096
7735 -3.62332 -4.11189
7736 -3.76647 -3.96308
7737 0.23202 -4.15020
7738 -3.43610 -3.98958
7739 0.03065 -4.20437
7740 -3.86416 -4.03816
7741 -2.39115 -4.36435
7742 -13.99167 -4.16896
7743 -4.17092 -3.61632
7744 -15.31150 -4.97119
7745 -12.62369 -6.50141
7746 -10.02004 -2.39231
7747 -13.65290 -3.59971
7748 -13.04158 -5.27963
7749 -8.81592 -2.82148
7750 -15.78014 -6.08478
7751 -14.30505 -6.98712
7752 -11.53819 -7.61299
7754 -10.92597 -6.96071
7755 -17.05986 -3.14639
7756 -17.04583 -2.64329
7757 -11.22954 -7.70921
7758 -9.67102 -0.16478
7778 -14.78205 -1.70595
7782 -17.36487 -3.98731
8877 8.30915 10.61437
8878 4.70382 10.77910
8879 11.33450 10.45595
8880 15.36524 11.40536
8881 13.92261 9.82528
8882 9.10105 7.47448
8885 14.07111 9.58173
8904 15.65752 8.31711
8905 11.30303 6.93137
8906 3.38815 4.42216
8907 -11.30800 10.06711
8908 7.96465 6.26972
8909 11.86622 5.94053
8910 3.97368 6.48793
8911 10.47710 4.01731
8912 3.59914 3.56199
8913 11.03057 4.36159
8914 11.27741 3.67886
8915 16.11336 2.85538
9099 16.95526 -7.03499
9100 16.14775 2.40770
9101 11.95596 2.98367
9102 16.24050 3.53320
9103 11.83218 2.73323
9104 7.16882 2.21432
9105 3.98815 3.77006
9106 15.98547 5.32627
9108 3.42914 1.29974
9109 3.27947 -0.92824
9110 -13.16952 4.32063
9111 -13.54287 6.35285
9112 -13.33360 4.43452
9113 -15.59542 7.19659
9114 16.33406 -0.06461
9115 12.93414 1.84217
9116 7.29529 1.55586
9117 10.52821 1.43007
9132 16.98416 1.38747
9133 4.77610 -0.39715
9134 10.82645 -0.02194
9136 10.03288 -1.98050
9138 16.48289 -2.22547
9139 7.81511 -2.11845
9140 3.69480 1.41859
9141 3.63317 -0.77841
9142 10.35471 -2.24823
9143 12.34399 -2.25344
9144 3.47099 -1.18574
9145 16.50837 -2.35429
9146 -2.05373 -5.58712
9147 -2.92650 -5.62897
9148 -3.82258 -4.92590
9149 -3.30228 -6.01179
9150 3.08155 -4.96035
9151 -3.54762 -5.18651
9152 -3.84613 -6.16334
9153 2.97901 -6.43318
9154 -1.07807 -6.64762
9155 -4.39586 -6.37679
9156 -8.81941 -5.59651
9157 -16.41479 -1.31519
9158 -15.23578 5.91009
9159 -17.16085 0.71604
9160 7.09331 -2.92279
9161 14.78185 -3.17419
9162 10.04729 -3.00763
9163 10.66579 -3.39828
9164 16.74639 -3.58076
9165 10.55797 -6.03344
9166 14.78118 -6.26594
9167 8.85881 -4.27534
9168 11.57321 -4.44904
9171 6.46467 -5.69596
9178 -17.18332 0.85065
9179 -10.30594 -7.01122
9180 -16.22200 -11.43711
9181 -14.58523 -10.92209
9182 -10.18888 -10.83964
9183 -10.04975 -11.30484
9184 -17.33228 -9.43816
9187 -13.91973 -8.90467
9188 -16.97139 -8.02851
9189 13.94672 -11.23175
9190 -0.74458 -10.29849
9191 5.28145 -8.93790
9192 6.57699 -9.11477
9193 14.48394 -8.37203
9194 13.16720 -11.16131
9195 -3.93428 -9.50878
9196 7.51020 -9.60470
9197 -1.17428 -11.21021
9198 0.66577 -10.37995
9199 9.90046 -11.01842
9200 9.21201 -10.91901
9201 1.17177 -11.37022
9202 3.19905 -10.33904
9203 -4.34886 -11.05136
9204 -3.05905 -11.40635
9205 3.10699 -8.43106
9206 3.04515 -10.57235
9207 -3.74081 -10.96566
9208 6.03545 -9.75067
9209 3.33990 -8.07048
9210 17.08050 -11.40184
9211 2.75876 -9.97733
9213 16.74571 -5.74117
9214 13.51273 -7.92398
9215 17.11502 -8.13735
9216 8.98599 -7.70828
9217 12.50833 -7.56266
9248 -17.27458 -7.35391
9251 -16.82188 -7.89456
9252 -10.52543 -7.78257
9260 -11.54583 -8.14973
9287 0.83807 -8.38056
9288 1.89222 -8.94703
9289 17.10647 -2.66115
9313 -1.49069 -8.29673
9317 -3.47003 -8.55156
9324 7.91004 -5.48310
9352 7.79378 -6.69948
9353 -3.49399 -7.26561
9355 3.02860 -7.10287
9356 3.28883 -4.91164
9357 17.02966 -4.65186
9360 5.08905 -6.52595
9361 10.95682 -6.31532
9362 3.52537 -4.75052
9363 14.69095 -6.56512
11396 -3.60689 8.90266
11397 3.60833 8.25623
11399 3.74166 -3.99683
11400 10.74221 -6.68677
11401 3.43620 -8.59498
11405 -12.05455 -0.18794
11406 -7.09075 5.20782
14603 3.75353 8.61138
14604 3.09832 4.54303
14605 -3.59065 -1.55946
14606 3.65809 -5.52691
14607 3.39120 -5.44406
14609 -3.71367 -10.84857
14610 -10.70196 -7.89836
14612 -6.85679 6.84328
14613 -7.10952 5.00178
14614 -17.12278 8.06697
-99
DJI_20211224092456_0190 H_34.99999_23.32763
5047 3.39386 8.56008
5048 3.12896 6.49069
5082 -3.33649 9.23693
5083 -0.99246 8.10494
5085 -2.07201 2.83093
5086 0.62024 3.02632
5088 2.64016 3.45971
5089 2.85823 2.26064
5090 -1.51547 3.20470
5091 -3.45830 3.77962
5092 -3.94064 2.37872
5223 -3.52442 3.63174
5233 -3.22885 3.97089
5236 -3.79325 2.30451
5237 -3.58051 4.28215
5274 2.88198 4.33939
5275 3.19865 3.66281
5276 -3.40575 4.20190
5277 -3.51330 4.67873
5278 -2.62998 4.02699
5279 -7.12678 2.44294
5326 -9.55291 4.06689
5327 -0.16002 9.06871
5328 3.41244 4.32664
5329 -3.65490 5.63215
5331 -14.20939 -1.61161
5332 -5.44316 -2.46089
5333 -7.44593 -0.58021
5334 -7.34125 -1.79524
5339 -7.83449 -2.98911
5340 -5.17292 -2.65787
5341 -10.93263 -5.78183
5342 -16.39746 -7.63943
5343 -3.22718 -4.27176
5344 -3.14705 -3.79561
5345 2.56393 -4.12277
5346 2.94928 -4.07757
5347 3.11019 -3.85970
5348 0.12631 -0.22709
5354 -3.85157 -1.55149
5355 -1.39204 -2.51289
5356 -3.77019 -1.71326
5357 -3.49609 -2.02056
5358 -11.55089 -3.99114
5566 -11.71348 2.53420
6952 -7.49806 0.89236
6978 -6.73828 0.48454
6979 -7.00769 0.59520
7614 2.85569 0.24374
7616 -3.60797 1.66457
7617 -1.79931 0.10947
7618 -3.30538 0.60785
7619 -1.11636 0.24350
7620 -3.80185 0.88527
7621 3.67105 6.96174
7622 -1.74045 9.83678
7623 1.50888 10.53380
7624 -2.75134 10.48438
7625 -2.96493 10.72162
7626 0.88943 10.67351
7627 -17.16992 6.51329
7629 3.16300 8.45767
7630 1.90286 7.94928
7634 0.67234 7.65854
7671 0.08496 7.39443
7675 -3.42803 4.94976
7677 -16.91712 6.48563
7678 -4.29413 4.81565
7679 10.30952 10.32245
7680 4.91283 8.53710
7682 10.28577 6.72253
7684 11.11566 7.35016
7685 6.61276 9.71588
7686 15.82063 9.67267
7687 9.91613 6.76919
7688 5.94104 9.33548
7689 16.96317 8.08227
7690 7.06705 10.43860
7691 17.05357 8.01541
7692 15.75491 8.13104
7694 6.57803 10.06124
7695 15.42630 7.32478
7696 -15.73196 4.33482
7697 -11.24671 1.27107
7698 -16.72410 5.34046
7699 3.78938 4.09146
7722 -3.64661 -5.60767
7723 -3.18343 -5.41649
7724 -3.25280 -6.19936
7725 -3.38148 -6.37988
7726 0.15761 -6.90278
7727 1.59869 -7.50586
7728 -3.81863 -6.12186
7729 2.94638 -6.89464
7730 -3.49096 -6.70238
7731 1.71920 -8.26428
7732 1.37164 -8.70358
7733 2.69225 -8.85842
7734 2.86819 -8.78433
7735 -3.70915 -8.82380
7736 -3.85612 -8.67590
7737 0.13756 -8.87916
7738 -3.52069 -8.71206
7739 -0.07040 -8.92844
7740 -3.94587 -8.74993
7741 -2.49073 -9.07807
7742 -14.04609 -8.87054
7743 -4.25767 -8.34071
7744 -15.34493 -9.66854
7745 -12.67328 -11.17693
7746 -10.09600 -7.12795
7747 -13.71265 -8.31248
7748 -13.08899 -9.96284
7749 -8.89215 -7.55974
7750 -15.80514 -10.75647
7755 -17.10027 -7.84263
7756 -17.09484 -7.35242
7758 -9.75602 -4.90173
7778 -14.85056 -6.42223
7782 -17.39946 -8.67175
8877 8.23925 5.91659
8878 4.61980 6.06743
8879 11.27564 5.77006
8880 15.33315 6.73133
8881 13.86185 5.11866
8882 9.01733 2.75244
8885 14.01529 4.87027
8904 15.60347 3.59368
8905 11.23131 2.21496
8906 3.28516 -0.32246
8907 -11.43584 5.35800
8908 7.87849 1.53403
8909 11.78364 1.22494
8910 3.88763 1.75543
8911 10.41530 -0.71145
8912 3.50555 -1.18570
8913 10.93922 -0.36340
8914 11.18447 -1.04203
8915 16.01716 -1.88565
9100 16.04855 -2.33468
9101 11.85943 -1.74157
9102 16.16015 -1.21602
9103 11.73241 -1.98809
9104 7.06988 -2.52951
9105 3.88614 -0.98238
9106 15.90997 0.59009
9107 17.17161 -0.36464
9108 3.33049 -3.45108
9109 3.17901 -5.66521
9110 -13.27304 -0.43447
9111 -13.65865 1.58751
9112 -13.44104 -0.34341
9113 -15.72530 2.44029
9114 16.21701 -4.80319
9115 12.83247 -2.88120
9116 7.19521 -3.18739
9117 10.42354 -3.29946
9132 16.87909 -3.35300
9133 4.67223 -5.14378
9134 10.72158 -4.74565
9136 9.93009 -6.69944
9138 16.34942 -6.94434
9139 7.70475 -6.84053
9140 3.59787 -3.32820
9141 3.52741 -5.52249
9142 10.23357 -6.97017
9143 12.22497 -6.96619
9144 3.36967 -5.92650
9145 16.37431 -7.07333
9146 -2.14213 -10.30007
9147 -3.01334 -10.33781
9148 -3.90435 -9.64466
9149 -3.38708 -10.71211
9150 2.97593 -9.68423
9151 -3.62920 -9.90469
9152 -3.92766 -10.86696
9153 2.87581 -11.13566
9154 -1.16817 -11.34656
9155 -4.47269 -11.08249
9156 -8.88420 -10.30890
9157 -16.47988 -6.34183
9158 -15.35364 1.15251
9159 -17.23610 -4.01870
9160 6.98199 -7.64441
9161 14.64759 -7.89506
9162 9.92918 -7.72311
9163 10.54571 -8.10955
9164 16.59873 -8.29727
9165 10.42485 -10.72263
9166 14.62348 -10.95587
9167 8.73448 -8.98736
9168 11.44761 -9.14662
9171 6.34593 -10.40705
9289 16.96480 -7.38600
9300 -16.70225 -3.82437
9324 7.78156 -10.18725
9347 -13.32451 7.48992
9348 -12.06448 8.53207
9349 -12.64160 7.20254
9352 7.66499 -11.38972
9356 3.18621 -9.63095
9357 16.87331 -9.35649
9358 -12.66213 11.24023
9359 -13.55550 11.00648
9360 4.97333 -11.22765
9361 10.82398 -10.98929
9362 3.41744 -9.46913
9363 14.53009 -11.24896
9366 10.19006 11.23244
9367 10.94834 11.24244
9369 11.45631 11.46770
9371 7.97795 11.15714
9384 -16.52396 9.03553
9385 -4.89054 10.68042
9386 -10.07179 10.89217
9393 -4.00258 8.41652
9394 -8.64183 8.44346
9395 -10.20867 7.83295
9396 -7.09344 7.07971
9397 -7.27572 7.63382
11396 -3.70925 4.18238
11397 3.51752 3.52555
11398 3.60729 8.56511
11399 3.63528 -8.72451
11400 10.61356 -11.36412
11405 -12.13382 -4.91779
11406 -7.19325 0.47055
14603 3.66045 3.88307
14604 3.00881 -0.20084
14605 -3.67956 -6.29767
14606 3.55019 -10.23808
14607 3.28683 -10.16526
14608 17.19418 -8.85699
14612 -6.96336 2.11931
14613 -7.21008 0.26999
14614 -17.26415 3.37052
-99
DJI_20211224092458_0191 H_34.99999_23.32763
5047 3.32535 4.23894
5048 3.06441 2.15811
5082 -3.41444 4.90602
5083 -1.06906 3.77022
5085 -2.14535 -1.50911
5086 0.54836 -1.31399
5088 2.57070 -0.88410
5089 2.78173 -2.08321
5090 -1.58953 -1.13296
5091 -3.53514 -0.55684
5092 -4.00957 -1.95813
5223 -3.60044 -0.70661
5233 -3.30263 -0.36567
5236 -3.86538 -2.03668
5237 -3.65685 -0.05504
5274 2.81082 -0.00355
5275 3.12757 -0.68455
5276 -3.48252 -0.13217
5277 -3.58854 0.34389
5278 -2.70050 -0.30719
5279 -7.20719 -1.89296
5326 -9.64555 -0.30217
5327 -0.22115 4.73394
5328 3.34227 -0.01628
5329 -3.73060 1.29865
5331 -14.26544 -5.98662
5332 -5.51112 -6.77844
5333 -7.51052 -4.91862
5334 -7.40353 -6.12585
5339 -7.89348 -7.31297
5340 -5.23234 -6.98290
5341 -10.97431 -10.07580
5343 -3.29706 -8.58573
5344 -3.21860 -8.11971
5345 2.48422 -8.45472
5346 2.86858 -8.40730
5347 3.02022 -8.19381
5348 0.05041 -4.57670
5354 -3.92167 -5.88167
5355 -1.46756 -6.84493
5356 -3.83960 -6.04223
5357 -3.56179 -6.35328
5358 -11.59864 -8.29943
5566 -11.77196 -1.80950
6952 -7.57288 -3.43650
6978 -6.81153 -3.84858
6979 -7.07785 -3.73806
7614 2.77681 -4.09936
7615 -3.56229 -2.58671
7616 -3.67691 -2.67264
7617 -1.88030 -4.22105
7618 -3.36756 -3.73598
7619 -1.19154 -4.10902
7620 -3.87549 -3.45375
7621 3.60065 2.62480
7622 -1.82370 5.49391
7623 1.44230 6.19479
7624 -2.82491 6.18390
7626 0.82703 6.33525
7627 -17.27564 2.21346
7628 -11.40203 1.36533
7629 3.09648 4.13488
7630 1.82662 3.61700
7634 0.60147 3.31801
7671 0.00798 3.04467
7675 -3.50742 0.61207
7677 -17.01824 2.17980
7678 -4.37409 0.48296
7679 10.26639 6.02535
7680 4.84857 4.21168
7682 10.22785 2.40313
7684 11.06620 3.02818
7685 6.56021 5.40401
7686 15.80189 5.36253
7687 9.85765 2.44618
7688 5.88136 5.01728
7689 16.93577 3.77799
7690 7.01199 6.12288
7691 17.02509 3.71089
7692 15.72266 3.79826
7694 6.52363 5.74809
7695 15.38675 2.99560
7696 -15.82242 0.01879
7697 -11.32216 -3.06472
7698 -16.81468 1.03134
7699 3.72214 -0.25273
7722 -3.71003 -9.92087
7723 -3.25134 -9.73527
7724 -3.31722 -10.50444
7725 -3.44895 -10.68205
7726 0.08199 -11.20506
7728 -3.88318 -10.42411
7729 2.85576 -11.19954
7730 -3.55947 -11.00350
7746 -10.13502 -11.41255
7758 -9.80444 -9.21314
7778 -14.87070 -10.69797
8877 8.17202 1.58708
8878 4.55357 1.72853
8879 11.21654 1.44957
8880 15.29287 2.38350
8881 13.80145 0.77794
8882 8.93922 -1.58609
8885 13.95506 0.52855
8904 15.53822 -0.75297
8905 11.16067 -2.10823
8906 3.20214 -4.66292
8907 -11.52024 1.02077
8908 7.80286 -2.81386
8909 11.70152 -3.09895
8910 3.81449 -2.58700
8911 10.30614 -5.04192
8912 3.42336 -5.52877
8913 10.85662 -4.68848
8914 11.09869 -5.36436
8915 15.91711 -6.20925
9100 15.94464 -6.65564
9101 11.76932 -6.06044
9102 16.06564 -5.55510
9103 11.64684 -6.30733
9104 6.98466 -6.86264
9105 3.80972 -5.31882
9106 15.82563 -3.75246
9107 17.07672 -4.69004
9108 3.24634 -7.78017
9109 3.09443 -9.98438
9110 -13.33461 -4.78857
9111 -13.72553 -2.77010
9112 -13.49832 -4.71089
9113 -15.79584 -1.92624
9114 16.09516 -9.10830
9115 12.73408 -7.19469
9116 7.10075 -7.51799
9117 10.32837 -7.61568
9132 16.76734 -7.67892
9133 4.58916 -9.46538
9134 10.62378 -9.04905
9136 9.80747 -10.99513
9138 16.20904 -11.22821
9139 7.60695 -11.13489
9140 3.51979 -7.66150
9141 3.43547 -9.84026
9142 10.12880 -11.25872
9143 12.11168 -11.24660
9144 3.28278 -10.24570
9145 16.23296 -11.35491
9157 -16.49523 -10.90038
9158 -15.42010 -3.20021
9290 -1.16131 9.49348
9291 -16.25011 0.95121
9292 3.49273 9.04144
9347 -13.42156 3.17674
9348 -12.16384 4.22197
9349 -12.73294 2.88169
9350 -14.12771 7.52908
9358 -12.77619 6.95147
9359 -13.67126 6.71851
9365 10.46269 8.04207
9366 10.14644 6.95666
9367 10.90962 6.96121
9368 9.61830 7.90939
9369 11.42425 7.19603
9370 6.22594 8.68871
9371 7.93985 6.86921
9372 14.72286 10.54513
9373 15.36720 10.02370
9374 12.81195 8.65580
9375 12.80096 9.05121
9376 3.77597 10.33650
9377 7.34354 8.44025
9378 14.85146 8.44328
9380 2.16672 8.34843
9382 -0.21536 8.26196
9383 -9.02229 8.00805
9384 -16.64472 4.73331
9385 -4.98217 6.34502
9386 -10.16882 6.58525
9387 -9.34010 9.24244
9388 -4.97801 8.51296
9389 -5.09065 11.13232
9390 -4.55230 9.85663
9391 -15.60786 9.76311
9393 -4.08483 4.08425
9394 -8.73332 4.11553
9395 -10.29657 3.50704
9396 -7.17756 2.74575
9397 -7.36241 3.29802
9398 -12.18212 9.71639
9487 14.54018 10.97776
9488 7.36459 11.14094
9509 -1.02023 11.15000
11396 -3.78393 -0.16047
11397 3.44229 -0.82579
11398 3.54084 4.24071
11405 -12.17426 -9.22226
11406 -7.25954 -3.86387
14603 3.57265 -0.47089
14604 2.92696 -4.54266
14605 -3.74502 -10.59952
14612 -7.03580 -2.21615
14613 -7.27826 -4.06009
14614 -17.35197 -0.95117
-99
DJI_20211224092459_0192 H_34.99999_23.32763
5047 3.24115 -0.44745
5048 2.98219 -2.52491
5082 -3.50883 0.21538
5085 -2.23279 -6.18196
5086 0.45836 -5.99168
5088 2.47729 -5.56805
5089 2.68666 -6.75864
5090 -1.67675 -5.80688
5091 -3.62050 -5.23417
5092 -4.08885 -6.62793
5223 -3.68462 -5.38448
5233 -3.39080 -5.04257
5236 -3.95055 -6.70985
5237 -3.74235 -4.73188
5274 2.72342 -4.69309
5275 3.04563 -5.36490
5276 -3.56995 -4.81188
5277 -3.67239 -4.33061
5278 -2.78206 -4.99648
5279 -7.28385 -6.55644
5326 -9.72241 -4.99975
5327 -0.29893 0.03889
5328 3.25095 -4.70488
5329 -3.82040 -3.38405
5331 -14.31672 -10.67225
5332 -5.58453 -11.40973
5333 -7.58057 -9.56924
5334 -7.46821 -10.76837
5348 -0.05115 -9.25317
5354 -3.99802 -10.52551
5355 -1.55308 -11.48482
5356 -3.91716 -10.68961
5357 -3.64446 -10.99111
5566 -11.83448 -6.48475
6952 -7.64413 -8.09731
6978 -6.88391 -8.50488
6979 -7.16384 -8.39963
7614 2.67961 -8.76418
7615 -3.64314 -7.24746
7616 -3.75793 -7.34042
7617 -1.96384 -8.88096
7618 -3.44992 -8.40299
7619 -1.28034 -8.78269
7620 -3.96233 -8.12555
7621 3.51216 -2.06900
7622 -1.91583 0.78269
7623 1.36864 1.48656
7624 -2.91158 1.50957
7625 -3.13849 1.74413
7626 0.74342 1.62822
7627 -17.36233 -2.43448
7628 -11.48607 -3.32224
7629 3.01139 -0.54929
7630 1.73876 -1.07391
7634 0.51432 -1.38812
7671 -0.08129 -1.65690
7675 -3.59362 -4.06963
7677 -17.10625 -2.47216
7679 10.19929 1.35883
7680 4.76941 -0.47505
7682 10.14537 -2.26902
7684 10.98211 -1.63401
7685 6.48093 0.72376
7686 15.74006 0.67564
7687 9.77483 -2.23307
7688 5.79620 0.33169
7689 16.86438 -0.90218
7690 6.93535 1.43954
7691 16.95614 -0.96387
7692 15.64893 -0.90355
7694 6.45219 1.06014
7695 15.31072 -1.70884
7696 -15.90185 -4.62879
7698 -16.89045 -3.61821
7699 3.63005 -4.94391
8877 8.08645 -3.09236
8878 4.46871 -2.96384
8879 11.13014 -3.21680
8880 15.20633 -2.29565
8881 13.70912 -3.91361
8882 8.83737 -6.26160
8885 13.86055 -4.16443
8904 15.43453 -5.44286
8905 11.05548 -6.77301
8906 3.10152 -9.32703
8907 -11.60574 -3.66624
8908 7.70514 -7.49285
8909 11.60001 -7.75813
8910 3.71752 -7.26494
8911 10.19810 -9.69376
8912 3.32398 -10.18963
8913 10.74102 -9.33692
8914 10.98076 -9.99986
8915 15.76728 -10.84368
9100 15.79095 -11.29081
9101 11.64536 -10.69232
9102 15.92516 -10.20411
9103 11.51956 -10.93657
9104 6.87511 -11.50586
9105 3.71721 -9.96901
9106 15.69661 -8.42865
9107 16.94192 -9.33691
9110 -13.38847 -9.45156
9111 -13.78153 -7.44705
9113 -15.86260 -6.61343
9290 -1.25620 4.80767
9291 -16.32915 -3.69414
9292 3.42255 4.36339
9316 -16.76168 10.37342
9323 -15.73925 -6.79830
9347 -13.51499 -1.48686
9348 -12.25574 -0.43740
9349 -12.81466 -1.79516
9350 -14.24636 2.88041
9351 -16.49128 4.42097
9354 -17.26753 8.30487
9359 -13.77012 2.05884
9365 10.40434 3.39093
9366 10.08366 2.29885
9367 10.84518 2.30341
9368 9.55662 3.25283
9369 11.36273 2.54411
9370 6.15113 4.02146
9371 7.86876 2.19977
9372 14.70266 5.89333
9373 15.34049 5.37179
9374 12.76424 3.98573
9375 12.75441 4.38368
9376 3.69877 5.66316
9377 7.26442 3.76752
9378 14.80985 3.76921
9380 2.08907 3.66051
9381 -1.10306 4.57955
9383 -9.12496 3.34048
9384 -16.75120 0.06687
9387 -9.45241 4.58235
9388 -5.06569 3.83147
9389 -5.19350 6.47075
9390 -4.64352 5.19461
9391 -15.74416 5.14080
9393 -4.17320 -0.60679
9394 -8.82639 -0.56972
9395 -10.37483 -1.16840
9396 -7.27076 -1.93663
9397 -7.45951 -1.38992
9398 -12.31151 5.04557
9483 -2.52502 10.56896
9484 2.68999 8.60050
9485 2.38698 7.08970
9486 -9.65045 8.00656
9487 14.51795 6.33291
9488 7.30708 6.49489
9489 5.10796 10.59382
9490 11.47676 10.33669
9491 4.61574 7.53789
9492 11.58718 10.33709
9493 7.94904 7.68096
9494 7.13291 9.11823
9495 16.80388 9.18968
9496 16.97489 9.42506
9497 4.79185 8.21557
9498 16.93918 8.13148
9499 10.46524 9.87990
9500 9.76823 9.52248
9501 16.97438 9.93578
9502 17.11138 8.87234
9503 13.75175 7.99145
9504 5.23178 11.20489
9505 -10.50361 7.90966
9506 -4.98063 9.48002
9507 1.56855 8.30239
9508 -2.43653 8.21922
9509 -1.10950 6.49867
9510 1.80905 8.82145
9511 1.13039 8.78225
9512 -16.66976 8.99385
9513 -11.75685 8.41984
9514 -14.86234 9.37562
9515 -14.82694 9.08576
9516 -16.92468 10.19268
9517 -13.07911 9.10026
9518 -15.35768 8.79579
9519 -16.92278 9.95444
9522 -14.05786 10.54340
9523 -16.88301 10.77952
9524 -15.67742 11.39193
9525 -13.07068 11.17923
9526 -13.11621 11.56542
9528 1.33285 11.00415
9529 -9.55757 11.37923
11396 -3.86792 -4.83872
11397 3.35340 -5.50934
11398 3.45587 -0.44300
11406 -7.33062 -8.51194
11407 -17.10764 9.85842
14601 12.80208 8.43017
14603 3.50470 -5.13863
14604 2.82732 -9.20899
14612 -7.11640 -6.88179
14613 -7.35320 -8.71095
-99
DJI_20211224092501_0193 H_34.99999_23.32763
5047 3.14555 -5.16897
5048 2.87817 -7.24110
5082 -3.60332 -4.52197
5083 -1.24847 -5.65912
5085 -2.32267 -10.87323
5086 0.35934 -10.67749
5088 2.37421 -10.26313
5089 2.58252 -11.44277
5090 -1.77015 -10.49581
5091 -3.71375 -9.92730
5092 -4.17287 -11.30538
5223 -3.77317 -10.07547
5233 -3.47715 -9.73601
5236 -4.03283 -11.38931
5237 -3.83067 -9.42763
5274 2.62063 -9.39805
5275 2.92927 -10.06957
5276 -3.65691 -9.50368
5277 -3.76712 -9.03272
5278 -2.87525 -9.68478
5279 -7.36293 -11.22799
5326 -9.78921 -9.70962
5327 -0.39094 -4.70603
5328 3.14204 -9.40688
5329 -3.91041 -8.09121
7621 3.41101 -6.78906
7622 -2.02359 -3.97152
7623 1.27173 -3.27595
7624 -2.99926 -3.20880
7625 -3.23474 -2.97834
7626 0.63417 -3.13326
7627 -17.41309 -7.10601
7628 -11.56511 -8.03442
7629 2.91517 -5.26997
7630 1.64882 -5.80165
7634 0.41968 -6.12159
7671 -0.17826 -6.39270
7675 -3.67917 -8.76816
7677 -17.16403 -7.15064
7678 -4.54753 -8.90021
7679 10.10312 -3.35911
7680 4.67067 -5.20261
7682 10.03697 -6.97230
7684 10.87075 -6.32710
7685 6.38342 -4.00339
7686 15.63189 -4.07196
7687 9.65839 -6.94473
7688 5.70075 -4.39504
7689 16.75175 -5.61450
7690 6.84082 -3.29789
7691 16.83661 -5.67183
7692 15.53522 -5.64473
7693 -9.84998 7.04414
7694 6.35986 -3.66826
7695 15.19324 -6.43442
7696 -15.94399 -9.30391
7699 3.53324 -9.64186
7753 -16.78012 3.86175
8877 7.97379 -7.80111
8878 4.36077 -7.68588
8879 11.01131 -7.91122
8880 15.08469 -7.02419
8881 13.58023 -8.63276
8882 8.71618 -10.94004
8885 13.72726 -8.87203
8904 15.28407 -10.12549
8905 10.92117 -11.42920
8907 -11.67649 -8.36625
9185 -10.26712 10.54203
9186 -17.07615 9.47451
9290 -1.35089 0.06040
9291 -16.38097 -8.36845
9292 3.33487 -0.37667
9316 -16.92612 5.73888
9347 -13.59039 -6.18087
9348 -12.34304 -5.15275
9349 -12.88358 -6.50371
9350 -14.34516 -1.83127
9351 -16.59726 -0.27248
