8back01053 H_25.39998_16.93332
11520 10.53892 4.62637
11521 -3.43331 2.19604
11522 8.44073 0.84650
11523 -4.05621 -2.18728
11524 0.79529 5.39166
11525 -1.89959 3.03685
11527 5.63222 -1.48525
11529 0.94070 -0.01509
11530 5.31698 3.07589
11531 -3.06020 3.35027
11533 6.75212 7.04571
11534 4.35987 0.82565
11536 5.39681 0.77585
11537 8.92119 1.88117
11538 9.57834 4.41384
11539 8.93700 6.51807
11541 4.85848 7.64987
11542 2.13363 1.36845
11543 5.16326 3.25905
-99
8down01090 H_25.39998_16.93332
4262 -8.32782 7.52265
4546 -3.89109 6.46947
4555 -9.91341 6.03164
4558 -10.51597 4.22164
4560 -4.39274 3.47260
4561 -7.12729 7.56451
4562 6.53140 3.53545
4563 -4.63661 2.89708
4564 -8.45989 7.38390
4565 6.74986 4.02804
4566 -8.02327 4.43742
4567 5.03553 5.00204
4568 -3.34002 6.79735
4592 -5.43900 1.89725
4593 -9.99607 4.97519
4594 -5.60148 4.37866
4595 -10.87514 7.45069
4616 -0.86578 8.22496
4617 6.37864 8.26173
6988 1.14827 7.73362
6989 7.62755 1.30727
6990 -2.52630 2.01197
6991 -10.45600 2.48774
6992 -2.97016 5.58445
6993 8.65041 1.52520
6994 8.80716 7.93750
6995 -8.14605 0.64998
6996 7.69040 0.57254
6997 -0.35713 6.10371
11396 -6.26116 7.52333
11545 9.32962 4.62515
11546 6.38970 -1.17778
29631 7.07213 -1.52062
-99
8front01090 H_25.39998_16.93332
11547 -6.08897 -7.64688
11548 -8.78274 -2.63242
11549 -2.46307 -7.42107
11550 -1.67318 -8.11998
-99
8left01090 H_25.39998_16.93332
11552 -1.63191 -2.75397
11556 -5.89583 -3.60623
11562 -0.75393 -2.02912
11570 -9.06461 -6.57300
11574 -6.17083 -5.24874
11577 1.50191 -6.20022
11578 -4.38216 -2.78564
11580 -9.04992 -3.44419
11581 -6.72112 -3.94909
11582 -9.42125 -3.93590
11583 -4.80999 -6.37126
-99
8right01090 H_25.39998_16.93332
11584 -2.95581 2.43621
11585 -2.00042 0.06696
11586 2.47524 0.61697
11589 0.06286 4.78946
11590 4.32496 0.65887
11591 -0.43726 5.17094
11594 2.21622 -3.74519
11595 -2.45311 -3.61402
11598 1.39946 3.08100
11600 10.04139 -7.12458
11601 -4.18319 6.80606
11602 0.52476 4.42161
11604 -2.25127 2.55987
11605 -4.00972 3.38460
11606 8.99122 2.39402
11607 4.31758 3.73831
11608 10.21972 1.29861
11609 11.41422 3.14351
11610 7.63716 -5.09350
11612 -5.72608 -0.41919
11613 8.08523 4.54109
11615 7.43619 4.41343
11616 11.05907 -0.22792
11617 4.68869 1.99553
11618 -0.02639 -4.61651
11619 -0.49631 -0.03509
11620 10.47544 4.61876
11621 1.54456 2.52659
11622 7.46063 -5.10157
11623 -3.94090 -1.05925
11624 6.25177 -6.58402
11625 12.49471 1.82417
11627 10.68745 0.94296
11628 12.18973 -0.92957
11629 8.51806 -7.20792
11631 10.54986 7.34932
11632 4.89795 7.36097
11633 1.22044 -1.58108
11634 9.70095 6.70482
11636 10.50236 -3.43354
11637 6.34397 -3.53833
11638 6.60897 0.97893
11639 6.34917 -1.50568
11640 -2.92177 3.98435
11642 -3.46893 -5.09838
11643 7.53315 2.13478
11644 7.03087 6.56923
11645 9.52892 -3.07066
11646 -3.68624 4.31079
11648 10.00122 5.79719
11649 10.83442 -3.90412
11650 10.07942 0.92683
11652 -4.87884 -1.76879
11654 10.08238 1.44922
11655 0.46578 7.08184
11656 4.99685 3.75030
11658 10.83624 5.19200
11659 3.04282 -1.89366
11664 6.49713 4.81215
11665 -0.05850 4.92602
11667 8.72683 6.72542
-99
8back01091 H_25.39998_16.93332
11498 6.72916 -2.28023
11499 7.29150 -0.26398
11500 3.64179 1.00616
11501 -2.17194 -5.14175
11502 1.92807 0.28075
11503 -1.54263 -7.86871
11504 -1.76672 -2.44282
11505 1.15224 -8.02382
11506 3.52747 -7.92848
11507 9.75726 0.48217
11508 10.49125 -1.34707
11509 1.69411 -4.32002
11510 -4.48196 -3.65067
11511 3.81848 -2.74418
11512 1.33818 -5.77824
11513 3.75154 -3.70444
11514 2.35041 -4.93271
11515 1.64607 -4.82232
11516 10.06049 -2.98770
11517 -0.32703 -1.75197
11518 3.64756 -4.98778
11519 7.55561 -3.83446
11520 9.81484 -1.89203
11521 -3.40065 -4.01680
11522 7.96997 -5.28457
11523 -4.14249 -8.10946
11524 0.64920 -1.11212
11525 -1.89694 -3.24570
11527 5.30215 -7.48355
11528 -8.12224 -6.94895
11529 0.75952 -6.07527
11530 4.90029 -3.37924
11531 -3.01713 -2.88235
11532 -10.80959 -7.26704
11533 6.18167 0.17193
11534 4.03016 -5.30597
11535 -6.92783 -2.04680
11536 5.04191 -5.33534
11537 8.39408 -4.34449
11538 8.91619 -2.08155
11668 -5.80331 -3.63825
11669 12.40402 -0.15338
11670 -5.18842 -6.33757
11671 5.68841 1.93768
11672 7.99581 -7.20224
11673 1.23815 -1.77680
11674 3.00171 -0.34862
11675 -9.11237 -1.64466
11676 11.05306 1.54434
11677 -9.11237 -1.64466
11678 9.63711 3.15860
11679 -2.76475 -5.73060
11680 -1.03186 -4.07252
11681 8.19703 2.56186
11682 7.69535 -7.52596
11683 -10.55666 -4.22473
11684 -3.98504 -7.48435
11685 -10.28504 -2.42084
11686 -8.57780 -3.82549
11687 -11.97393 -1.35995
11688 10.47518 -6.10239
11689 8.70932 -5.09391
11690 -9.94796 -6.17691
11691 11.92864 -3.54371
11693 -11.51081 -7.06290
11694 -6.08563 -1.97920
11696 -8.44994 -3.77907
11697 12.39560 -0.03746
11698 7.55605 -2.11403
11699 11.28075 1.97795
11700 -7.13036 -5.55102
11702 3.40280 0.42895
11703 -12.53509 -4.37813
-99
8down01091 H_25.39998_16.93332
1626 9.51326 5.06256
1690 10.39048 3.70945
1698 12.35168 2.45602
3827 12.51505 0.24522
3837 5.81805 1.67254
3855 8.56461 3.43382
3874 5.42604 5.51258
4479 -5.36767 2.67069
4486 -6.23974 5.46242
4490 0.13045 5.40577
4497 -5.98432 5.72985
4499 -11.38022 2.04015
4500 -10.90488 5.64528
4502 0.31250 1.62435
4507 -7.69341 5.50817
4511 -8.90789 6.82514
4512 -8.20408 6.58353
4513 9.40481 -3.55715
4521 -11.18038 -1.42055
4523 -5.23105 7.88940
4525 -5.95059 2.59216
4534 -1.93779 -1.79135
4535 -7.90530 -3.75873
4536 7.55303 0.20950
4537 -7.01025 1.94612
4543 -0.50827 3.45307
4544 -0.02456 5.91482
4545 1.07637 6.18334
4546 -3.65799 -0.47064
4549 -12.28187 8.33330
4551 6.67570 6.34631
4552 -3.91350 2.91958
4553 12.19584 -4.12256
4554 5.92772 -3.74613
4555 -9.40886 -0.88336
4558 -10.10740 -2.54811
4559 -2.37635 -3.23788
4560 -4.20752 -3.32946
4561 -6.69751 0.34354
4562 6.37512 -3.49555
4563 -4.46870 -3.88524
4564 -7.97715 0.35975
4565 6.56995 -3.01135
4566 -7.69325 -2.33897
4567 4.91166 -2.03675
4569 -8.28048 2.05890
4570 -2.80094 -0.20894
4571 -10.86027 2.09438
4572 1.12164 5.93292
4573 -9.72376 1.72644
4592 -5.26396 -4.79192
4593 -9.55636 -1.81984
4594 -5.36532 -2.40377
4595 -10.25884 0.41013
4596 7.68246 -2.36267
4599 10.49971 -0.23074
4600 -3.32480 -1.25061
4601 -1.01884 5.24213
4608 11.50904 5.16450
4609 -3.07821 1.51320
4610 -1.94276 0.49640
4611 -5.40715 6.91553
4614 2.61156 5.32596
4615 -1.05755 3.01249
4617 6.13439 0.98610
4619 1.25898 2.49801
4623 11.51476 5.74213
4625 -4.91616 8.13741
4626 11.63808 7.06048
4627 -1.13640 7.23325
4635 11.49748 6.35517
4636 11.02628 5.79344
4706 -2.13937 8.03150
4707 2.59148 6.76433
5005 -6.01328 6.64365
5006 -5.27565 6.99387
5007 -11.63739 6.97518
5008 -8.18488 6.75412
5009 -7.35256 5.49156
5012 -8.15511 7.31777
5013 -7.83586 7.36655
5014 -12.42549 7.01942
5015 -3.90205 5.94272
5142 -9.22823 6.82879
6988 1.16754 0.69447
6989 7.51581 -5.52716
6990 -2.42231 -4.58805
6991 -10.13175 -4.16725
6992 -2.78986 -1.26755
6993 8.49899 -5.31578
6994 8.43917 0.59335
6995 -7.96033 -5.98337
6996 7.58440 -6.22972
10846 12.00818 -2.13736
11251 7.79661 6.02475
11392 -4.36769 2.88814
11397 3.15757 3.91911
11399 -4.17846 2.96770
11440 7.70533 6.20272
11545 9.05468 -2.39628
11546 6.35514 -7.66064
11705 -8.06395 6.65255
11706 -9.66565 2.72420
11707 -9.39689 2.76695
11708 3.81166 1.69751
11709 7.21971 -0.70643
11710 -8.88942 2.22514
11711 -11.45202 6.95208
17096 -6.83122 7.62066
29233 -1.19857 1.42472
29234 9.92865 5.41037
GCP_GCP-02 -3.86529 5.86841
-99
8front01091 H_25.39998_16.93332
8051 -5.72944 3.52028
8053 2.78444 -5.50465
10859 5.20016 5.81071
11154 3.96461 -1.20932
11155 -3.46456 2.39079
11156 1.84359 -5.89686
11263 5.41401 -6.33814
11547 -6.65713 0.67444
11548 -9.61252 5.84086
11549 -2.89406 1.07686
11550 -2.06849 0.32756
11712 4.58510 -7.82534
11713 0.07588 -0.57773
11714 3.65082 -3.98431
11715 -4.09558 -6.76393
11716 -5.51123 2.04143
11717 -3.62439 -5.49905
11718 -5.47356 -4.37894
11719 6.33455 -5.92842
11720 9.36932 -2.20460
11721 -1.42049 -5.27069
11722 7.92685 -1.45589
11723 8.32835 -4.65638
11724 3.10679 1.09494
11725 0.55951 2.81358
11726 -2.10485 1.49004
11727 8.71079 -0.30346
11728 -0.54908 -1.80466
11729 1.82697 -1.87326
11730 5.68262 3.45218
11731 -1.75671 -7.02732
11732 8.62101 -0.04339
11733 2.58852 0.73081
11734 1.14079 -6.23055
11735 -10.64025 -3.73565
11736 -8.16837 -1.54872
11737 -9.16550 -3.53723
11738 -9.57419 -7.14710
11739 -2.91778 -2.05592
11740 -2.64748 -2.77580
11741 -10.37166 -5.01133
11742 -3.81798 -8.34808
11743 -9.11499 -4.57457
11744 -9.99062 -1.62295
11745 -1.69818 2.69255
11746 1.01116 -2.08565
11747 11.63676 0.51238
11749 -11.29289 -2.43836
11750 0.80624 -6.77109
11751 -8.60054 -0.81991
11752 0.12474 4.13496
11753 -6.98502 4.81185
11755 -5.64609 -7.29182
11756 -1.12590 3.88503
11757 -5.02571 -8.35159
11758 7.29070 1.96406
11759 -7.85760 3.19246
29235 10.23385 6.64050
-99
8left01091 H_25.39998_16.93332
11476 -6.54206 -0.40280
11478 -2.07956 5.99876
11482 2.50492 -1.79088
11551 3.83381 -5.04937
11553 1.52374 -3.56890
11554 5.53316 -2.03055
11555 6.66570 5.22976
11557 8.76255 2.12778
11558 1.49348 -4.72180
11559 -5.20037 -2.58367
11560 3.46554 -2.23742
11561 -3.24112 5.55711
11563 8.74448 6.06804
11564 5.75975 5.60546
11565 -3.90142 -4.98641
11566 6.67480 -4.84430
11571 -1.36305 -3.86476
11762 -2.46265 -3.50735
11763 4.38462 -1.92330
11764 5.85334 -1.21172
11765 2.71338 0.74933
11766 -6.83804 -6.62179
11768 1.62501 -5.43476
11769 -2.97337 -2.41628
11770 7.01003 1.72197
11771 4.43610 -6.88519
11772 -2.09489 -1.67467
11773 -7.49315 0.76327
11774 0.93486 -0.82738
11775 -11.98508 -7.79126
11776 -3.41676 -2.97014
11777 -3.47533 -1.93036
11778 -2.75629 3.88507
11779 -8.07070 6.44307
11780 -10.01663 -1.86663
11781 -2.70017 1.34369
11782 7.70223 6.01630
11783 2.00835 -2.64855
11785 -3.23911 7.19797
11786 -0.29454 -6.18825
11787 -5.95029 1.29086
11788 9.61382 -5.78220
11789 -6.95727 3.63322
11790 5.86783 6.24797
11791 -6.15029 -7.51542
11792 -10.15641 -7.94156
11793 9.31224 -6.68365
11794 7.95037 -1.65728
11795 5.73514 -0.65508
11796 1.23668 2.06745
11797 -6.85520 2.90753
11798 -10.27907 -1.28302
11799 -8.46182 -1.20690
11800 6.06425 4.90899
11801 4.34132 3.01740
11803 -12.11427 -6.76631
11804 3.88103 0.35201
11805 -0.29286 0.92310
11806 -9.91771 -5.03767
11807 5.71773 -7.37830
11809 -6.73206 -5.69172
11810 2.86891 4.82296
11811 -4.96223 -6.71136
11813 -5.94542 1.17801
11814 -8.90948 -2.57032
11815 -0.88156 -7.23229
11816 -12.55172 -1.86594
11817 4.18746 -2.48034
11818 -8.30180 -1.43940
11819 -1.26698 1.76220
11820 0.57880 -6.44926
11821 -9.45248 1.30109
11822 3.42751 -7.23933
11823 -3.45997 -5.86351
11825 -6.33232 -6.15221
29324 -1.11575 2.38785
-99
8right01091 H_25.39998_16.93332
11568 9.31922 0.84809
11584 -9.77874 2.27087
11585 -8.41647 -0.03931
11586 -4.20369 0.92389
11587 -6.44644 3.71174
11588 -3.78943 0.51359
11589 -7.25070 4.88258
11590 -2.52147 1.13574
11591 -7.82139 5.22982
11592 -5.40260 -3.79914
11593 -3.92432 -3.45303
11594 -3.71309 -3.46202
11595 -8.31719 -3.78125
11596 -6.02110 -2.80309
11597 0.76553 3.08209
11598 -5.66881 3.28669
11600 4.20824 -5.99652
11601 -11.71475 6.57732
11603 -7.37811 -0.52136
11604 -9.09198 2.45151
11605 -10.97663 3.13573
11606 1.61539 3.23545
11607 -2.98975 4.17892
11608 2.92510 2.26165
11609 3.68714 4.17066
11610 1.62244 -4.24357
11612 -12.09525 -0.88076
11613 0.40519 5.26396
11615 -0.17523 5.08028
11616 3.96195 0.84597
11617 -2.34226 2.48546
11618 -5.66969 -4.59693
11619 -6.94806 -0.00407
11620 2.57961 5.52515
11621 -5.49068 2.75966
11622 1.46202 -4.27069
11623 -10.13899 -1.36496
11624 0.56277 -5.86110
11625 4.90781 2.96200
11627 3.41195 1.95686
11628 5.10650 0.26355
11629 2.80945 -6.24304
11631 2.19886 8.18670
11632 -3.05539 7.79126
11633 -5.02769 -1.38237
11634 1.52844 7.49836
11635 -2.56483 4.03116
11636 3.99642 -2.33411
11637 0.15404 -2.83995
11638 -0.35952 1.64736
11639 -0.17850 -0.83266
11640 -9.99664 3.83244
11642 -9.02823 -5.40615
11643 0.29734 2.86153
11644 -0.90447 7.16669
11645 2.99107 -2.06776
11646 -10.80452 4.10141
11647 8.15457 -1.85848
11648 1.94466 6.63597
11649 4.13881 -2.72084
11650 2.85350 1.88836
11651 -1.70297 4.04891
11652 -11.04855 -2.15873
11653 -2.07694 8.18466
11654 2.77138 2.40386
11655 -7.63937 7.24890
11826 3.52060 4.13690
11827 -5.10158 -7.45578
11828 -2.67010 1.83121
11829 3.07149 -5.96798
11830 1.23856 7.06619
11831 5.62573 2.86187
11832 -1.66904 -1.32246
11833 0.37608 -6.62483
11834 8.82113 7.05413
11835 5.60307 -0.08652
11836 12.35239 4.02295
11837 6.33069 2.98740
11838 -3.48729 6.94472
11839 -7.52997 5.82799
11840 1.60404 0.35462
11842 10.26279 -5.03332
11843 -0.37009 2.09463
11844 11.24468 2.88772
11845 -9.15127 -1.65071
11846 -0.55467 -5.86902
11848 -8.32396 1.92128
11849 12.47250 2.65580
11850 6.72492 0.43786
11851 7.30032 -2.45305
11853 1.47757 -5.73831
11855 10.08282 -4.57800
11856 7.13681 7.14515
11857 10.36869 7.74665
11858 11.64585 0.59407
11859 9.08960 3.14978
11860 -0.91303 6.10251
11861 4.38688 8.04583
11862 -0.77931 -2.86199
11863 -8.93197 6.16157
11864 9.43665 -7.83724
11865 6.87392 -1.39678
11866 11.76272 -7.81448
11867 -5.10442 -2.40159
11868 -0.80320 0.13250
11870 10.70433 5.12715
11871 6.11621 3.81369
11872 -2.03678 -1.06522
11873 1.91394 3.10801
11874 -3.01197 -5.07608
11876 -1.73541 -2.47949
11877 10.95445 -5.35427
11878 2.71499 0.32589
11880 11.82710 4.63787
11881 12.11623 -2.17643
11883 9.06693 4.94620
11884 8.82628 -3.39936
11885 -0.47790 -6.39000
11886 10.46074 0.38552
11887 5.26628 2.92269
11888 -6.85687 -5.71923
11890 9.20965 -7.52075
11891 3.29433 5.11653
11892 6.64485 0.52452
11893 -4.48333 -6.48795
29236 5.33443 6.17527
-99
8back01092 H_25.39998_16.93332
11498 6.59494 -3.38201
11501 -1.90290 -6.00419
11502 2.04125 -0.92279
11504 -1.49251 -3.42579
11508 10.18015 -2.53909
11509 1.79766 -5.21881
11510 -4.09975 -4.52080
11512 1.44834 -6.55019
11513 3.75443 -4.66716
11514 2.42524 -5.78120
11517 -0.12103 -2.81595
11518 3.66130 -5.83331
11519 7.40343 -4.78771
11520 9.54179 -3.02852
11522 7.82416 -6.11080
11524 0.81536 -2.23888
11525 -1.63301 -4.22394
11528 -7.60086 -7.61216
11529 0.89501 -6.84228
11530 4.84013 -4.47985
11532 -10.19531 -7.87447
11534 4.03427 -6.12250
11535 -6.38195 -3.13345
11537 8.21092 -5.25443
11538 8.68256 -3.19763
11668 -5.33912 -4.57113
11669 11.98884 -1.46231
11670 -4.77999 -7.11402
11671 5.61065 0.55675
11672 7.86212 -7.87917
11673 1.37393 -2.89796
11674 3.05578 -1.56874
11676 10.64265 -0.01236
11677 -8.43456 -2.77137
11678 9.32479 1.57038
11679 -2.45940 -6.54770
11681 7.98079 1.07745
11682 7.56296 -8.18170
11683 -9.86593 -5.09278
11684 -3.66520 -8.10737
11685 -9.56996 -3.47599
11686 -7.98348 -4.74078
11687 -11.13058 -2.48687
11688 10.23091 -6.86965
11689 8.51492 -5.94334
11690 -9.32866 -6.87834
11691 11.59375 -4.52977
11692 -10.94488 -2.82190
11695 12.03179 -6.77410
11698 7.38397 -3.22941
11702 3.43508 -0.84438
11703 -11.74792 -5.24139
11895 -9.33683 -2.42507
11896 -1.28305 -6.34483
11897 11.40739 2.24048
11898 -8.19526 -4.69098
11901 -10.70324 -2.52146
-99
8down01092 H_25.39998_16.93332
3871 7.77102 2.27141
4479 -5.02300 -0.59613
4485 1.19063 1.29261
4490 0.35554 2.06522
4497 -5.59887 2.30073
4502 0.53027 -1.57679
4507 -7.28546 2.08719
4511 -8.46237 3.33343
4513 9.44358 -6.68723
4521 -10.66664 -4.71121
4523 -4.89128 4.37795
4525 -5.57880 -0.67313
4534 -1.67254 -4.86208
4535 -7.48916 -6.75444
4536 7.62512 -3.05408
4537 -6.61842 -1.30312
4538 -9.18126 2.37688
4540 -12.14271 -0.71454
4545 1.27888 2.74364
4546 -3.34874 -3.61439
4549 -11.69568 4.51304
4550 -11.08521 -0.49475
4553 12.19941 -7.24548
4554 6.01619 -6.96770
4559 -2.09693 -6.27203
4560 -3.88455 -6.41800
4561 -6.29422 -3.03509
4562 6.45571 -6.74914
4563 -4.14083 -6.94804
4565 6.64769 -6.26154
4566 -7.27775 -5.41471
4567 5.02564 -5.26781
4569 -7.85743 -1.20580
4570 -2.51660 -3.35935
4571 -10.35968 -1.18508
4572 1.32672 2.47976
4573 -9.25121 -1.53067
4574 -7.47243 -0.77995
4575 -7.72794 -0.50284
4576 -8.95937 6.69690
4577 6.66746 -2.60024
4578 -1.40545 6.13164
4579 -10.89832 3.93512
4580 -12.04183 7.65980
4581 3.32653 2.93183
4582 -2.84849 -1.58491
4592 -4.92256 -7.80426
4593 -9.09474 -4.91150
4596 7.73459 -5.63399
4597 -11.03135 -5.04209
4598 10.58590 -0.55501
4599 10.51575 -3.54055
4600 -3.02242 -4.46827
4601 -0.77347 1.77058
4602 -6.44945 -4.64324
4603 -12.39013 -2.59920
4604 10.63842 6.72856
4605 10.61245 -3.16495
4606 -8.96456 8.00451
4607 0.05651 4.48571
4608 11.51073 1.65975
4609 -2.78107 -1.71326
4610 -1.67205 -2.67786
4611 -5.05833 3.45532
4612 -4.57060 -0.63664
4613 -0.04047 4.11742
4614 2.78243 1.83905
4615 -0.81089 -0.26411
4616 -0.50634 -2.05640
4617 6.22969 -2.33749
4618 0.03116 0.28383
4619 1.46415 -0.73203
4620 7.52763 2.56566
4621 -5.80897 5.88062
4623 11.53297 2.38551
4625 -4.57397 4.62506
4626 11.65886 3.65143
4627 -0.88410 3.82423
4635 11.51156 2.97142
4636 11.04931 2.42907
4637 11.40532 3.49929
4640 -4.70805 7.18869
4645 -4.19796 4.25586
4647 -5.77796 7.27551
4649 -4.62666 5.65377
4651 -5.17970 3.22232
4659 10.69288 4.84262
4701 1.37998 6.63319
4708 9.06270 2.56678
4709 10.96466 4.45704
5005 -5.65219 3.18769
5006 -4.92793 3.52975
5007 -11.10143 3.45285
5008 -7.75601 3.27127
5009 -6.94909 2.07211
5011 -12.14271 -0.71454
5012 -7.73108 3.81227
5013 -7.42071 3.85641
5015 -3.58963 2.53543
5141 -9.10847 -0.65248
10846 11.99421 -5.42124
10859 -3.78360 1.56251
11251 7.87168 2.51405
11391 2.07045 1.19534
11392 -4.04729 -0.38361
11398 10.01082 0.96778
11399 -3.86399 -0.30394
11400 -11.30598 -1.14611
11441 -0.19625 -1.76384
11705 -7.64652 3.17928
11706 -9.19765 -0.56797
11707 -8.94154 -0.52423
11708 3.95187 -1.71697
11709 7.28835 -4.04996
11710 -8.43940 -1.05835
11904 -4.95895 5.53037
11905 7.50572 0.95611
29213 -10.21651 4.81202
29232 7.46641 -1.48211
29278 1.45223 4.32096
GCP_GCP-02 -3.55590 2.47010
-99
8front01092 H_25.39998_16.93332
8051 -6.33352 6.95139
8053 2.73424 -2.81328
10164 -4.46727 -3.27624
11154 3.95176 1.89318
11155 -3.94046 5.83843
11156 1.73545 -3.25132
11263 5.49976 -3.76759
11712 4.64204 -5.28619
11713 -0.15264 2.70757
11714 3.63365 -1.20134
11715 -4.50757 -4.39029
11716 -6.12759 5.53178
11717 -4.03726 -2.96831
11718 -6.00559 -1.65800
11719 6.47143 -3.32073
11720 9.71961 1.09698
11721 -1.70875 -2.60542
11722 8.18959 1.90954
11723 8.59781 -1.72973
11724 3.05351 4.64841
11725 0.33106 6.39538
11726 -2.49892 5.09118
11727 9.03971 3.33400
11728 -0.80997 1.16678
11729 1.71106 1.36505
11730 5.77347 7.20644
11731 -2.05676 -4.49512
11732 8.95003 3.65392
11733 2.49898 4.06682
11734 1.00535 -3.55841
11735 -11.57084 -0.65758
11736 -8.95264 1.84685
11737 -9.98738 -0.39715
11738 -10.35905 -4.50852
11739 -3.34005 1.26157
11740 -3.04377 0.42121
11741 -11.24653 -2.10640
11742 -4.20700 -6.13667
11743 -9.92016 -1.56950
11744 -10.93295 1.90182
11745 -2.06426 6.28035
11746 0.85027 1.12551
11747 12.14236 4.17311
11749 -12.29365 0.88125
11750 0.64495 -4.23864
11751 -9.42975 2.64315
11752 -0.13707 8.25619
11753 -7.67523 8.07098
11755 -6.15575 -4.90474
11756 -1.46700 7.58457
11757 -5.49033 -6.08375
11758 7.52741 5.86975
11759 -8.61738 6.69513
11907 10.88683 -7.44265
11909 9.25474 -8.37131
11910 -0.59788 -7.87300
28945 12.47441 -4.89843
-99
8left01092 H_25.39998_16.93332
11472 -3.85669 1.49254
11473 -12.10967 -1.83091
11474 8.47097 -0.77816
11475 5.50251 2.23529
11476 -3.01134 0.38616
11477 0.83583 -0.69677
11478 1.79465 6.77981
11482 5.69474 -1.03342
11483 -7.35131 -1.38076
11485 8.69411 1.47107
11486 -0.60138 -1.93021
11551 6.73955 -4.26528
11553 4.61112 -2.78225
11554 8.60652 -1.24919
11555 10.25292 5.99547
11557 12.39783 2.93937
11559 -1.91956 -1.79288
11560 6.57110 -1.45269
11561 0.61745 6.34967
11563 12.32714 6.83137
11564 9.40974 6.37318
11565 -0.75859 -4.18176
11566 9.51150 -4.06902
11569 -3.71565 3.84519
11572 2.08143 -5.92360
11762 0.72832 -2.72272
11763 7.51119 -1.14365
11764 8.98113 -0.43408
11765 6.08741 1.53412
11766 -3.73636 -5.81325
11768 4.57424 -4.64541
11769 0.31309 -1.62169
11770 10.65789 2.53846
11771 7.13145 -6.10487
11772 1.21915 -0.88808
11773 -3.83592 1.56175
11774 4.24516 -0.06891
11775 -8.60824 -6.93981
11776 -0.14442 -2.17336
11777 -0.16646 -1.14160
11778 0.98025 4.65859
11779 -3.97302 7.20960
11780 -6.48800 -1.06576
11781 1.05571 2.15647
11782 11.31993 6.77749
11783 5.14581 -1.85349
11784 -5.23320 7.85715
11785 0.75259 7.97995
11786 2.60735 -5.39456
11787 -2.29727 2.07598
11788 12.48766 -4.97227
11789 -3.10996 4.43414
11790 9.55218 7.01866
11791 -3.12290 -6.70603
11792 -7.04496 -7.12735
11793 11.88957 -5.91376
11794 10.98273 -0.88362
11795 8.90426 0.11747
11796 4.76702 2.87518
11797 -3.05982 3.70270
11798 -6.45228 -0.44616
11799 -4.92373 -0.42882
11800 9.64913 5.67813
11801 8.10712 3.82876
11803 -8.68635 -5.92230
11804 7.18633 1.12892
11805 3.30504 1.72841
11806 -6.61828 -4.22335
11807 8.38169 -6.60078
11809 -3.53331 -4.88530
11810 6.54498 5.60806
11811 -1.78692 -5.89502
11912 -11.90895 -0.31581
11913 -3.59598 7.31991
11914 -7.02428 -1.97897
11915 -10.64972 -3.65080
11916 -8.31983 2.81442
11917 -1.40950 -2.32693
11918 -8.07303 -1.11319
11919 7.52576 2.07498
11920 -2.27388 -0.51435
11921 -2.42156 6.78242
11922 2.04458 -6.61222
11923 1.22109 2.37236
11924 2.43032 -7.12905
11925 2.94996 7.91949
11926 4.15497 3.72926
11927 -2.44531 4.17247
11928 -9.28607 4.15849
11929 5.56140 4.39628
11930 9.01642 -6.78780
11931 -0.87974 -6.09210
11932 -12.46243 1.92165
11933 -8.68801 6.54480
11934 -9.05345 -1.42017
11935 2.60696 -4.98846
11936 -9.90610 -7.10400
11937 -2.66252 2.47066
11938 -2.68352 7.00764
-99
8right01092 H_25.39998_16.93332
11568 6.01439 0.95465
11587 -9.51078 3.80016
11588 -6.62313 0.60960
11592 -7.80059 -3.71903
11593 -6.41432 -3.36658
11596 -8.48895 -2.72172
11597 -2.42539 3.18532
11599 -2.96132 3.65063
11603 -9.98109 -0.43996
11609 0.26810 4.26976
11610 -0.97012 -4.16324
11611 -9.08438 -5.74498
11614 -9.93187 1.12494
11616 0.84300 0.94769
11620 -0.92073 5.61696
11621 -8.46803 2.81122
11627 0.20442 2.06143
11630 -8.20054 -5.57148
11635 -5.72268 4.11707
11639 -2.99778 -0.74556
11641 -10.20509 0.97588
11647 5.10870 -1.74855
11651 -4.90831 4.13960
11653 -5.60967 8.24514
11654 -0.43924 2.50365
11659 -5.84970 -1.44668
11660 0.45825 -6.13098
11661 -8.64590 -2.14063
11826 0.11004 4.23530
11827 -7.20325 -7.40507
