x,y,z,sx,sy,sz
717624.95,1606355.13,12.46,0.9602,0.1212,0.9447
717631.97,1606400.75,10.08,0.6306,0.2971,0.5940
717613.96,1606422.84,5.14,0.8548,0.6543,0.9850
717628.18,1606412.59,12.93,0.6556,0.3832,0.6210
717628.95,1606407.04,12.25,0.4711,0.2535,0.4472
717669.30,1606355.70,14.67,0.4635,0.0808,0.4030
717663.60,1606343.26,10.78,0.3768,0.0520,0.3483
717658.76,1606363.16,14.27,0.2601,0.0615,0.2377
717602.41,1606381.78,30.29,0.0524,0.0298,0.0607
717608.55,1606409.19,-4.84,0.4272,0.2343,0.8657
717586.18,1606259.53,18.12,0.0670,0.1107,0.1113
717602.61,1606207.69,8.40,0.1230,0.2369,0.1585
717645.27,1606228.78,10.27,0.0803,0.0910,0.0785
717602.07,1606265.59,20.62,0.0634,0.0762,0.0819
717629.89,1606221.27,8.13,0.0835,0.1124,0.0928
717562.42,1606228.32,14.55,0.1454,0.4450,0.3614
717620.08,1606214.90,12.01,0.1930,0.3148,0.2321
717677.32,1606186.22,13.14,3.3865,7.3017,3.2263
717593.51,1606201.19,13.71,0.1477,0.3344,0.2279
717586.20,1606251.33,12.88,0.5576,1.5543,1.2771
717587.44,1606196.89,4.65,0.1054,0.2749,0.1956
717552.38,1606253.54,14.22,0.0643,0.2120,0.2085
717655.78,1606181.52,15.63,0.4074,0.5676,0.3384
717577.37,1606273.93,18.39,0.1156,0.2061,0.2305
717613.21,1606182.38,16.60,0.0708,0.1303,0.0829
717564.40,1606260.00,14.59,0.0409,0.0898,0.0959
717509.06,1606364.38,10.99,0.0115,0.0112,0.0633
717517.86,1606380.20,35.91,0.0472,0.0673,0.1173
717471.09,1606280.70,2.81,0.1939,0.4690,0.7330
717513.32,1606297.12,0.44,0.2330,0.2319,0.2739
717492.24,1606427.28,20.78,0.7099,1.2764,1.0682
717448.16,1606431.19,4.64,0.1244,0.1670,0.2710
717486.10,1606431.25,-41.34,0.4866,0.4638,1.3719
717455.77,1606430.57,8.11,0.0702,0.0705,0.1200
717495.94,1606416.33,1.96,0.0733,0.1119,0.2554
717486.34,1606433.59,1.57,0.0737,0.1252,0.2163
717459.92,1606457.73,-12.65,0.0395,0.0549,0.0834
717481.61,1606443.06,5.77,0.0239,0.0381,0.0610
717488.15,1606446.29,1.51,0.0725,0.1368,0.2087
717492.67,1606441.28,1.19,0.0211,0.0402,0.0674
717434.94,1606438.71,0.95,0.1863,0.1487,0.2486
717578.40,1606509.61,19.95,0.8376,0.5442,0.8666
717354.63,1606270.57,-2.06,1.3754,0.6529,0.9874
717416.77,1606248.72,2.16,0.1576,0.1582,0.1771
717436.75,1606209.92,1.31,0.0916,0.1498,0.1280
717399.35,1606189.26,-6.20,1.2050,1.3648,1.0321
717404.78,1606300.60,11.62,0.1049,0.0519,0.1043
717460.51,1606344.86,15.03,0.2557,0.1467,0.3656
717640.15,1606391.34,14.25,0.3193,0.1229,0.3289
717619.58,1606381.38,14.79,0.0182,0.0170,0.0382
717619.83,1606413.57,6.35,0.2339,0.1033,0.2804
717602.29,1606372.94,43.58,0.2012,0.0534,0.3264
717635.60,1606398.08,-20.17,0.3393,0.0939,0.5432
717538.88,1606227.71,13.35,0.7826,2.3705,1.6943
717569.80,1606107.91,-6.21,1.0982,3.8701,1.9294
717545.87,1606230.09,2.22,0.7017,1.9373,1.6911
717573.39,1606210.76,11.49,1.3300,2.7150,1.9332
717635.92,1606221.97,6.23,1.0593,1.1127,0.8929
717544.64,1606204.18,5.32,0.5531,1.8572,1.3340
717594.98,1606161.17,8.75,1.2640,2.6499,1.4681
717582.69,1606166.99,12.15,1.0394,2.4164,1.3363
717563.43,1606256.18,7.94,0.4824,0.8050,0.8241
717583.35,1606175.68,20.29,0.1580,0.6162,0.2769
717585.48,1606259.94,19.58,0.2907,0.4976,0.3097
717518.25,1606200.13,10.26,0.1775,1.2774,0.8546
717542.88,1606137.72,18.23,1.0960,5.3493,2.4415
717593.07,1606103.33,-7.55,3.5372,9.6659,4.7877
717513.94,1606209.37,20.92,0.3256,2.1375,1.2728
717516.60,1606212.78,16.46,0.2161,1.2595,0.7973
717520.16,1606201.70,7.70,0.2629,1.7840,1.2423
717646.46,1606232.24,8.30,0.1952,0.2123,0.1970
717571.66,1606264.75,6.90,0.1127,0.2245,0.2186
717637.96,1606172.38,15.56,1.9591,2.7164,1.4889
717539.53,1606220.51,4.18,0.3732,1.2650,1.0229
717582.35,1606200.51,13.13,1.1656,2.2686,1.4833
717556.41,1606195.34,10.18,0.6097,1.7429,1.1401
717563.73,1606112.85,-2.79,0.7683,2.8819,1.4223
717580.02,1606092.31,13.04,1.1732,3.7650,1.4746
717544.20,1606124.52,17.32,1.0307,5.1849,2.2611
717522.38,1606203.71,8.55,0.1549,0.9403,0.6549
717640.50,1606188.11,5.93,2.7966,5.4115,3.2242
717592.77,1606121.26,9.93,2.7891,7.1466,3.3064
717549.66,1606069.84,4.53,1.3441,7.4252,2.9615
717509.04,1606232.29,9.83,0.0293,0.2588,0.2159
717563.71,1606263.92,7.18,0.5509,0.8554,0.9207
717536.61,1606173.79,8.05,0.5334,2.5219,1.4923
717564.71,1606268.92,21.59,0.0230,0.0319,0.0347
717641.31,1606147.46,-13.56,0.8852,1.3563,0.7887
717604.22,1606113.82,-60.99,0.5576,1.2856,0.8866
717506.07,1606319.12,92.79,0.0179,0.0422,0.0307
717575.56,1606104.59,-5.15,1.5944,4.7832,2.0833
717559.09,1606202.85,9.97,0.5142,1.3452,0.9188
717651.94,1606130.00,-11.31,1.8861,2.8992,1.5667
717625.99,1606185.01,23.01,1.7379,2.4808,1.2885
717622.94,1606155.19,-42.31,3.2135,5.4105,3.7385
717768.30,1605986.61,-84.57,5.6802,9.8638,5.2209
717952.50,1605515.75,-308.75,3.7645,7.1001,3.6285
717660.37,1606181.69,26.56,0.1573,0.2335,0.1166
717619.50,1606255.00,45.99,0.0598,0.0670,0.0477
717501.03,1606315.02,-8.79,0.0130,0.0753,0.1392
717465.35,1606343.14,30.21,0.0206,0.0313,0.0602
717528.44,1606356.67,-2.69,0.1235,0.2134,0.3109
717529.48,1606446.14,3.79,0.0134,0.0136,0.0445
717488.08,1606361.60,9.42,0.0412,0.0211,0.0602
717547.63,1606360.17,-6.35,0.0138,0.0150,0.0416
717524.60,1606397.61,30.56,0.0381,0.0768,0.1185
717392.01,1606434.21,-1.27,0.7206,0.4477,0.8739
717486.93,1606449.82,-4.21,0.0482,0.3607,0.5778
717487.19,1606436.54,-4.81,0.0216,0.1270,0.2435
717392.54,1606433.43,6.87,0.4239,0.2655,0.4799
717481.80,1606441.69,3.66,0.0143,0.0533,0.0991
717402.61,1606448.54,-2.64,0.4564,0.3867,0.6229
717439.96,1606429.88,5.78,0.2248,0.2220,0.5491
717477.34,1606459.13,5.30,0.0146,0.0468,0.0750
717412.11,1606461.93,-67.47,0.1612,0.1606,0.4234
717476.17,1606436.95,2.43,0.3060,0.2872,0.5155
717437.98,1606475.02,-37.94,0.0555,0.0714,0.1096
717409.88,1606277.09,2.32,0.6054,0.6560,0.8602
717333.56,1606231.52,3.68,1.3272,1.1285,0.9868
717410.21,1606270.65,2.38,0.2347,0.2753,0.3366
717414.80,1606235.66,2.07,0.6853,1.1382,1.0350
717380.74,1606215.47,-3.88,0.4788,0.4950,0.4559
717386.90,1606253.70,1.84,0.9295,0.9969,1.0474
717406.02,1606263.94,-1.79,0.6786,0.9888,1.0446
717395.37,1606257.26,-2.17,0.5788,0.7919,0.7928
717408.19,1606249.17,2.61,0.3807,0.5251,0.5295
717363.57,1606259.84,3.07,1.3417,1.1255,1.2336
717342.06,1606218.73,2.10,0.4118,0.5396,0.3703
717409.69,1606265.77,1.41,0.1679,0.2424,0.2583
717434.17,1606279.65,14.76,0.4849,0.7074,0.8593
717420.75,1606251.45,2.56,0.4353,0.6870,0.7060
717327.58,1606274.31,5.96,0.5875,0.3341,0.4156
717408.42,1606266.40,1.36,0.1272,0.1883,0.1976
717403.00,1606281.08,1.42,0.1764,0.2077,0.2524
717425.66,1606241.76,2.15,0.4964,0.9098,0.8655
717437.24,1606282.63,15.85,0.2873,0.4258,0.5301
717367.23,1606201.81,1.29,0.3004,0.4079,0.2729
717347.63,1606291.44,5.02,1.0363,0.5512,0.8357
717370.42,1606205.08,-2.60,0.7740,1.1799,0.8389
717406.48,1606288.79,2.20,0.2322,0.2113,0.3182
717423.59,1606309.21,12.95,0.4871,0.4156,0.7536
717367.13,1606291.49,5.11,0.1694,0.1168,0.1536
717313.42,1606305.69,7.52,1.0084,0.3595,0.6488
717435.87,1606299.77,19.88,0.3795,0.4455,0.6609
717341.51,1606300.29,6.61,0.6091,0.2790,0.4674
717321.81,1606224.35,-1.10,2.3459,2.2361,1.7687
717328.76,1606239.03,3.24,1.2873,1.0127,0.9353
717382.12,1606250.06,0.34,1.2556,1.5804,1.4708
717402.98,1606241.43,-3.56,0.2656,0.2595,0.2945
717401.36,1606285.75,1.83,0.1423,0.1694,0.2050
717436.30,1606295.56,19.43,0.3223,0.3990,0.5649
717446.88,1606270.31,18.55,0.2089,0.4093,0.4414
717370.91,1606245.92,4.44,0.4917,0.4851,0.4722
717343.42,1606269.88,1.85,0.8460,0.6032,0.6970
717382.55,1606302.16,1.91,0.4200,0.2831,0.4679
717340.95,1606299.78,4.28,0.3219,0.1636,0.2583
717354.03,1606177.12,-0.56,0.2812,0.3958,0.2568
717344.83,1606214.84,1.15,0.6384,0.6948,0.5348
717341.02,1606218.58,2.14,0.4967,0.5463,0.4128
717403.00,1606250.76,-1.71,0.1053,0.1159,0.1275
717337.68,1606266.10,7.73,0.3955,0.2766,0.2998
717405.21,1606256.41,3.80,0.5786,1.0766,0.9275
717402.05,1606288.60,1.37,0.2517,0.2793,0.3580
717377.59,1606298.31,-3.90,0.6087,0.2584,0.5609
717398.65,1606283.69,-4.73,0.2719,0.1650,0.2941
717398.64,1606297.54,4.32,0.1166,0.0597,0.1219
717467.30,1606165.98,0.80,0.1901,0.1420,0.1954
716584.96,1605360.93,-924.84,1.8013,1.6730,1.8426
717476.63,1606287.91,-2.22,0.4717,0.4713,0.7934
717375.57,1606199.02,1.27,0.5169,0.7411,0.4817
717612.83,1606433.56,12.12,0.9103,0.4927,0.8665
717614.97,1606403.29,5.25,0.1573,0.0333,0.1486
717547.45,1606409.03,7.54,0.0333,0.0164,0.0633
717577.16,1606398.54,3.55,0.4484,0.1696,0.6652
717629.36,1606414.43,14.52,1.1638,0.3929,0.9529
717629.31,1606409.76,13.83,0.8199,0.2505,0.6766
717626.47,1606404.58,3.87,0.1616,0.0312,0.1414
717609.82,1606439.13,11.28,0.4359,0.2615,0.4288
717615.35,1606419.73,4.09,0.3358,0.1433,0.3378
717604.33,1606446.77,13.68,0.5699,0.4008,0.5766
717574.05,1606381.81,9.71,0.3076,0.0595,0.4504
717631.55,1606394.88,3.90,0.1729,0.0261,0.1475
717624.18,1606416.25,13.40,0.4903,0.1808,0.4231
717581.97,1606427.46,7.70,0.6567,0.4445,0.8845
717576.08,1606405.99,12.96,0.1953,0.0871,0.2676
717558.32,1606409.80,2.67,0.3056,0.2073,0.5967
717594.15,1606405.95,13.77,0.1068,0.0408,0.1211
717589.58,1606407.88,12.49,0.3586,0.1457,0.4240
717650.77,1606392.39,16.05,0.4525,0.0709,0.3165
717648.70,1606381.38,14.07,0.6455,0.0582,0.4640
717553.36,1606395.62,7.70,0.1345,0.0595,0.2662
717581.04,1606426.73,10.09,0.3270,0.2207,0.4362
717618.16,1606430.13,10.24,0.9776,0.4877,0.9090
717561.87,1606398.99,8.61,0.2948,0.1322,0.5098
717622.59,1606370.80,14.09,0.2709,0.0175,0.2350
717590.73,1606379.78,7.53,0.4706,0.0622,0.5754
717632.19,1606403.34,13.50,0.6165,0.1526,0.4983
717581.49,1606430.27,13.56,0.3542,0.2517,0.4554
717610.20,1606413.56,8.42,0.3790,0.1473,0.3830
717580.59,1606360.81,16.92,0.4292,0.0554,0.5440
717600.72,1606397.90,11.45,0.3134,0.0834,0.3339
717602.67,1606392.38,9.29,0.4091,0.0911,0.4383
717639.38,1606372.26,4.36,0.2504,0.0158,0.2097
717607.53,1606382.08,3.26,0.2816,0.0370,0.3042
717639.19,1606393.86,14.56,0.4078,0.0717,0.3118
717603.25,1606427.46,12.31,0.2877,0.1579,0.3004
717598.89,1606398.88,11.26,0.4632,0.1392,0.5080
717573.98,1606381.57,10.09,0.0665,0.0137,0.0926
717604.71,1606432.41,5.32,0.4072,0.2054,0.4264
717555.97,1606405.28,3.28,0.2157,0.1047,0.4023
717633.33,1606403.70,13.88,0.4746,0.1064,0.3715
717570.17,1606387.73,10.78,0.0654,0.0152,0.0885
717586.26,1606422.95,5.13,0.3938,0.2045,0.4947
717566.41,1606394.98,10.33,0.1869,0.0616,0.2845
717602.67,1606394.27,11.48,0.0917,0.0189,0.0940
717633.61,1606390.53,3.80,0.1723,0.0272,0.1490
717589.62,1606409.50,13.12,0.1320,0.0497,0.1516
717583.80,1606418.85,4.27,0.1774,0.0201,0.1907
717560.24,1606378.94,37.33,0.0787,0.0206,0.1078
717566.57,1606394.10,10.36,0.0568,0.0177,0.0842
717604.61,1606407.71,6.28,0.0139,0.0140,0.0292
717604.74,1606268.66,18.63,1.0431,1.0795,0.8602
717600.70,1606157.71,19.82,2.5875,5.1609,2.3990
717537.96,1606084.99,10.99,0.7649,4.5284,1.7208
717573.23,1606259.24,3.80,0.3167,1.1257,1.0591
717544.83,1606159.59,8.26,0.8143,3.1828,1.6534
717504.31,1606232.88,19.02,0.1131,0.9901,0.6946
717560.39,1606288.39,17.32,0.6347,0.8213,0.9439
717501.64,1606251.28,14.91,0.1218,1.1135,0.9285
717641.46,1606224.06,13.67,2.1368,2.2934,1.4376
717523.16,1606203.53,20.03,0.2937,1.4749,0.8555
717596.72,1606131.39,15.77,2.7222,6.2811,2.7061
717558.92,1606188.22,18.15,0.9384,2.5627,1.3942
717511.43,1606263.89,16.82,0.1316,0.6520,0.5898
717500.41,1606253.22,15.11,0.0543,0.5027,0.4211
717538.83,1606142.44,23.49,1.0927,5.1410,2.1538
717600.98,1606211.30,-31.03,0.8477,1.2922,1.0904
717533.98,1606233.21,13.30,0.3125,1.0050,0.7421
717567.07,1606242.76,21.73,0.9768,1.7265,1.2920
717545.24,1606286.55,33.59,0.1210,0.2023,0.1934
717605.82,1606176.84,23.77,2.7947,4.8767,2.3852
717576.51,1606267.08,5.66,0.0397,0.0755,0.0720
717552.46,1606205.49,18.72,0.4992,1.3670,0.8133
717519.58,1606197.22,22.42,0.2380,1.3652,0.7459
717594.56,1606288.43,3.55,0.6414,0.5876,0.6906
717559.71,1606285.03,9.77,0.3879,0.5327,0.5726
717655.24,1606110.29,-22.35,1.3876,2.2576,1.1952
717591.82,1606283.21,-9.48,0.4108,0.4022,0.5081
717562.23,1606329.88,47.39,0.0617,0.1267,0.1182
717594.98,1606264.69,19.60,0.1408,0.2480,0.1879
717570.12,1606262.89,11.24,0.0738,0.1531,0.1346
717571.66,1606227.43,11.34,0.1475,0.3815,0.2632
717643.09,1606208.73,-0.08,1.5568,2.6323,1.4236
717637.93,1606215.03,19.28,0.2176,0.3133,0.1910
717644.67,1606246.53,13.95,0.7699,1.7161,0.9279
717534.82,1606369.67,12.69,0.0979,0.0308,0.2297
717512.72,1606407.34,12.53,0.0086,0.0088,0.0308
717503.20,1606396.58,23.49,0.0129,0.0106,0.0308
717631.82,1606259.67,-323.33,0.1413,0.1690,0.4377
717479.13,1606443.32,8.82,0.0180,0.0948,0.1810
717414.21,1606441.45,-1.72,0.1751,0.1331,0.3115
717431.23,1606424.85,11.01,0.4548,0.3425,0.8982
717442.19,1606414.63,15.06,0.1817,0.1268,0.4325
717440.35,1606439.63,5.45,0.1476,0.1763,0.3661
717422.04,1606422.70,14.33,0.1627,0.0989,0.2723
717445.17,1606420.73,5.97,0.3472,0.3060,0.9637
717418.30,1606454.12,10.07,0.7613,0.7791,1.2507
717418.42,1606440.43,7.35,0.2502,0.2057,0.4251
717405.06,1606434.10,10.51,0.4773,0.2951,0.6566
717437.40,1606418.78,12.83,0.0730,0.0532,0.1597
717475.71,1606440.60,6.57,0.0196,0.0265,0.0594
717402.24,1606430.75,10.25,0.5675,0.3180,0.7554
717407.56,1606455.57,7.71,0.7488,0.6824,1.0783
717431.47,1606411.34,11.81,0.3236,0.1672,0.6386
717454.48,1606426.75,6.98,0.1257,0.1634,0.4437
717415.09,1606447.08,8.99,0.4981,0.4406,0.7870
717473.83,1606435.85,4.99,0.0331,0.1119,0.2461
717398.18,1606438.66,1.48,0.2459,0.1405,0.3536
717421.35,1606430.81,8.54,0.1242,0.0839,0.2265
717518.18,1606358.22,5.89,0.0647,0.1508,0.2978
717429.05,1606458.17,1.44,0.0669,0.0574,0.1030
717444.56,1606470.26,7.40,0.0710,0.0862,0.1263
717342.84,1606245.33,-0.80,1.7260,1.6506,1.4915
717385.92,1606286.09,4.49,0.8693,1.0133,1.1024
717403.95,1606246.57,-1.79,0.6156,1.0004,0.9235
717344.24,1606321.67,-2.02,1.2623,0.5329,1.1060
717387.56,1606236.51,1.20,0.4372,0.6641,0.5061
717417.23,1606340.14,16.95,0.3888,0.2410,0.5917
717316.79,1606309.95,1.60,2.0665,0.8871,1.4821
717356.49,1606332.77,0.26,0.5648,0.2153,0.5325
717352.11,1606233.73,-0.28,1.1153,1.2170,1.0200
717423.41,1606296.33,11.00,0.2906,0.3929,0.5109
717409.73,1606314.81,8.02,0.6682,0.5723,0.9854
717356.58,1606267.86,-0.31,1.4653,1.2721,1.3845
717326.51,1606163.29,-2.13,1.2602,1.7254,0.9907
717328.75,1606299.55,4.07,1.7709,0.9309,1.3375
717360.74,1606288.82,2.05,0.2888,0.2159,0.2801
717309.08,1606296.89,5.17,0.4288,0.2085,0.2894
717406.87,1606320.34,10.18,0.5423,0.4247,0.7650
717435.87,1606281.12,13.08,0.2715,0.5274,0.5762
717321.55,1606305.34,7.72,1.4295,0.6679,1.0015
717355.25,1606235.86,3.96,1.3964,1.7973,1.3456
717374.69,1606292.03,-0.84,1.2010,0.9492,1.3188
717417.12,1606243.62,-1.32,0.4568,0.8905,0.8053
717373.38,1606302.13,-1.12,0.4022,0.2840,0.4407
717327.78,1606195.78,-0.62,1.7581,2.0484,1.3694
717338.78,1606281.38,3.44,1.1788,0.8000,0.9538
717383.32,1606274.56,6.74,0.1638,0.2055,0.2006
717379.95,1606328.22,-0.09,0.4635,0.2354,0.5335
717372.97,1606217.95,-2.45,1.3816,1.9954,1.5265
717387.67,1606319.88,-0.29,0.3957,0.2496,0.4916
717361.34,1606188.87,-3.36,0.5539,0.8509,0.5606
717337.22,1606320.23,5.35,0.9995,0.4213,0.7904
717398.72,1606301.52,3.49,0.5053,0.4652,0.6853
717387.84,1606305.31,2.94,0.2409,0.2204,0.3078
717366.08,1606291.02,1.26,0.3449,0.2602,0.3492
717420.53,1606309.47,7.83,0.1964,0.2102,0.3364
717408.23,1606284.63,0.71,0.2154,0.3402,0.3702
717396.11,1606272.17,0.91,0.3449,0.4684,0.4862
717339.12,1606299.67,7.97,0.3501,0.2181,0.2833
717354.37,1606267.98,3.12,0.7570,0.7076,0.7063
717335.53,1606264.12,9.05,0.4236,0.3599,0.3317
717321.71,1606243.15,5.35,0.7947,1.0542,0.6776
717367.48,1606278.12,3.55,0.3889,0.3711,0.4028
717452.57,1606268.33,4.47,0.6308,0.0574,0.6112
717359.14,1606228.00,-113.12,0.0831,0.0491,0.1073
717597.49,1606421.99,11.89,0.2009,0.0728,0.2062
717558.71,1606399.01,6.80,0.1452,0.0350,0.2176
717563.94,1606384.58,11.60,0.2298,0.0374,0.3197
717558.66,1606395.52,9.61,0.0871,0.0190,0.1409
717572.47,1606439.06,16.37,0.3888,0.2648,0.4968
717641.04,1606391.68,11.45,0.6401,0.0463,0.4704
717588.81,1606419.41,3.87,0.5629,0.2082,0.6698
717576.57,1606445.18,13.76,0.3824,0.2651,0.4723
717627.38,1606419.17,15.04,0.9069,0.2411,0.7090
717596.49,1606443.16,9.90,1.0343,0.5754,1.0848
717583.68,1606373.80,3.12,0.2733,0.0330,0.3443
717593.17,1606384.28,6.83,0.2004,0.0144,0.2223
717622.75,1606426.56,16.34,0.2682,0.0746,0.2092
717560.24,1606407.77,3.17,0.1722,0.0436,0.2590
717556.10,1606433.66,7.95,0.1980,0.1486,0.3361
717606.13,1606442.83,11.86,0.5901,0.3022,0.5602
717605.58,1606397.58,11.62,0.4730,0.0572,0.4377
717587.18,1606381.07,2.62,0.6525,0.0457,0.7982
717571.41,1606450.21,10.80,0.5373,0.4388,0.7290
717589.26,1606372.70,3.42,0.5969,0.0743,0.7067
717593.54,1606462.38,5.03,0.5037,0.3722,0.5633
717631.10,1606410.29,13.64,0.3390,0.0562,0.2554
717538.42,1606420.23,12.47,0.0551,0.0306,0.1090
717572.17,1606457.88,11.76,0.3761,0.3273,0.4959
717550.19,1606423.96,11.30,0.1490,0.0801,0.2502
717543.51,1606423.04,12.59,0.0718,0.0413,0.1319
717630.43,1606416.55,15.93,0.3238,0.0660,0.2394
717565.69,1606396.47,10.10,0.1949,0.0385,0.2697
717627.81,1606413.63,13.20,0.3389,0.0649,0.2614
717621.73,1606423.39,12.94,0.4576,0.1216,0.3694
717617.72,1606420.64,2.95,0.5838,0.1459,0.5264
717593.11,1606384.50,6.95,0.1602,0.0233,0.1713
717598.06,1606399.44,9.40,0.3189,0.0509,0.3218
717554.91,1606415.94,10.31,0.2669,0.1050,0.4163
717573.71,1606412.85,12.07,0.1540,0.0497,0.1934
717622.74,1606428.31,15.11,0.3577,0.0942,0.2748
717635.93,1606404.46,15.60,0.1733,0.0226,0.1256
717552.08,1606434.40,3.87,0.1988,0.1387,0.3483
717590.12,1606410.32,13.37,0.2308,0.0397,0.2255
717598.86,1606434.37,5.50,0.2295,0.0843,0.2292
717621.86,1606424.76,14.28,0.2561,0.0673,0.2010
717549.37,1606260.59,55.05,1.7586,3.3840,1.5762
717561.25,1606264.81,-12.60,0.5030,0.8107,0.8381
717556.63,1606256.74,14.90,0.0979,0.2926,0.2541
717509.04,1606297.16,30.62,0.4155,1.2524,1.0429
717680.66,1606060.97,-80.38,2.8799,4.8050,2.9434
717583.66,1606110.29,-0.83,1.3610,3.7204,1.6092
717536.18,1606145.87,16.81,0.5792,2.3906,0.9852
717562.32,1606126.40,1.90,1.3868,4.1992,1.7376
717570.88,1606230.07,-21.63,0.6825,1.2441,1.0948
717682.27,1606051.32,-73.81,2.2888,3.8965,2.2422
717647.43,1606226.46,12.55,0.9850,1.0079,0.6450
717559.80,1606189.19,11.48,0.8157,2.0769,1.1011
717632.03,1606211.56,15.74,1.0952,1.3402,0.7608
717604.59,1606267.64,18.89,1.2482,1.3046,1.0260
717566.43,1606310.03,12.54,0.9471,1.0376,1.0387
717521.90,1606273.02,4.62,0.0460,0.1787,0.1557
717514.52,1606276.14,14.81,0.5345,1.5601,1.1715
717612.96,1606211.02,17.16,0.1533,0.2808,0.1773
717670.92,1606194.58,15.71,0.2577,0.3103,0.1812
717583.87,1606270.37,14.63,0.0511,0.0812,0.0798
717615.62,1606288.22,10.46,0.3278,0.4150,0.4804
717555.91,1606252.56,10.16,0.2002,0.4885,0.3625
717655.44,1606233.65,13.70,0.6608,1.1095,0.5538
717587.15,1606260.10,19.93,0.3248,0.5296,0.3727
717593.57,1606311.66,7.71,0.9189,1.3506,1.2336
717601.12,1606322.17,12.15,0.0692,0.1231,0.1065
717451.40,1606317.14,12.38,0.0577,0.1459,0.2109
717512.99,1606417.95,10.68,0.0148,0.0105,0.0422
717501.93,1606438.47,10.52,0.0094,0.0093,0.0279
717468.40,1606438.53,7.69,0.0121,0.0106,0.0392
717541.48,1606366.27,46.82,0.0119,0.0114,0.0229
717500.34,1606359.90,10.85,0.0113,0.0186,0.0432
717512.72,1606357.60,11.74,0.0135,0.0260,0.0569
717408.60,1606456.01,-10.20,0.5170,0.4367,0.9663
717394.62,1606451.70,-8.69,0.1991,0.1298,0.3107
717410.71,1606478.21,-17.08,0.6222,0.7377,1.2627
717395.24,1606456.20,-15.00,0.1538,0.1091,0.2535
717472.44,1606463.05,-2.28,0.0228,0.1432,0.2694
717387.41,1606501.81,-17.85,0.9950,1.1376,1.5189
717400.03,1606496.12,-18.59,0.7550,0.9417,1.3545
717413.94,1606432.64,0.39,0.1185,0.0672,0.2210
717443.54,1606454.51,1.98,0.0125,0.0139,0.0380
717408.10,1606477.88,-10.43,0.2710,0.3071,0.5092
717562.40,1606299.72,1.29,0.0448,0.1036,0.1600
717482.30,1606447.03,5.84,0.0190,0.0364,0.0734
717409.29,1606475.02,-0.21,0.0953,0.0795,0.1212
717469.81,1606446.31,51.26,0.0193,0.0225,0.0333
717292.16,1606321.61,-0.97,0.7710,0.4013,0.5449
717328.58,1606229.58,4.44,1.8825,2.0604,1.4849
717350.39,1606201.69,4.65,1.7222,2.5793,1.5863
717303.21,1606314.60,1.22,0.3683,0.2087,0.2721
717324.60,1606220.54,3.69,1.2164,1.3498,0.9367
717352.96,1606259.60,4.67,0.5020,0.5405,0.4734
717350.05,1606251.37,0.01,1.6347,2.1174,1.6597
717411.24,1606318.74,11.53,0.3152,0.3529,0.5136
717322.30,1606243.05,4.17,0.9158,0.8840,0.6963
717312.67,1606335.55,0.48,0.4318,0.2225,0.3443
717425.00,1606309.31,15.53,0.1474,0.2283,0.2876
717344.52,1606292.95,7.93,1.0940,0.8446,0.9419
717411.61,1606318.58,11.77,0.2541,0.2864,0.4155
717391.98,1606276.95,3.97,0.8175,1.0997,1.1112
717372.93,1606253.05,3.32,0.4077,0.5548,0.4644
717355.29,1606237.49,2.75,0.4748,0.6466,0.4775
717366.07,1606282.81,3.24,0.2839,0.3065,0.3117
717342.42,1606300.31,7.52,0.2805,0.2135,0.2466
717335.47,1606308.51,6.82,0.3052,0.2029,0.2564
717400.09,1606280.96,1.99,0.3153,0.3016,0.3503
717412.94,1606230.98,1.38,0.1722,0.2410,0.1691
717416.29,1606327.68,16.89,0.2168,0.2152,0.2375
717542.61,1606448.21,3.60,0.0703,0.0341,0.1061
717624.94,1606420.86,5.87,1.3725,0.2492,1.1198
717570.72,1606451.62,10.94,0.3891,0.2392,0.4837
717610.42,1606413.69,8.20,0.2350,0.0273,0.2024
717559.23,1606408.00,2.92,0.1660,0.0259,0.2404
717605.64,1606442.53,11.37,0.5160,0.1955,0.4639
717595.48,1606459.62,4.47,0.3965,0.2186,0.4102
717610.94,1606443.52,15.15,0.3450,0.1285,0.2885
717541.76,1606421.12,9.29,0.0162,0.0147,0.0304
717532.41,1606436.50,3.39,0.2223,0.1757,0.5100
717537.07,1606434.58,9.60,0.0754,0.0515,0.1503
717586.39,1606483.61,6.09,0.2143,0.1752,0.2380
717612.59,1606435.71,11.15,1.0042,0.3085,0.8557
717568.66,1606410.75,2.49,0.2910,0.0437,0.3782
717581.44,1606430.04,10.01,0.2951,0.0744,0.3082
717589.54,1606396.50,12.09,0.2475,0.0185,0.2532
717569.18,1606440.19,8.68,0.6138,0.2995,0.7869
717576.48,1606411.88,12.69,0.2455,0.0463,0.2839
717553.22,1606440.91,3.14,0.5259,0.3255,0.8644
717618.64,1606433.82,16.29,0.3999,0.0953,0.3037
717581.79,1606430.39,12.09,0.2889,0.0803,0.3042
717573.13,1606438.18,15.80,0.1160,0.0539,0.1361
717570.97,1606446.69,10.56,0.3795,0.1886,0.4539
717566.44,1606416.58,0.25,0.8640,0.1565,0.9713
717601.10,1606426.21,5.69,0.4911,0.1106,0.4654
717546.63,1606417.99,20.60,0.1966,0.0740,0.3012
717562.71,1606404.76,14.92,0.0663,0.0130,0.0852
