imageName X Y Z Omega Phi Kappa
8down01103.JPG 717509.620050 1606300.263311 125.042295 7.993088 8.968587 -149.988920
8front01103.JPG 717509.647168 1606300.220084 125.057461 -31.187672 -13.965163 28.123204
8left01103.JPG 717509.583746 1606300.235716 125.069763 31.462853 -29.850597 124.316061
8right01103.JPG 717509.664148 1606300.284039 125.063735 -21.969799 45.983333 -45.339251
8back01104.JPG 717517.510626 1606287.010916 125.140799 51.679830 26.721302 -164.112709
8down01104.JPG 717517.530331 1606286.974599 125.107231 7.977297 8.453479 -149.806228
8front01104.JPG 717517.557387 1606286.931419 125.122641 -31.222815 -14.478509 27.931806
8left01104.JPG 717517.493824 1606286.946930 125.134354 31.689738 -30.250384 124.745414
8right01104.JPG 717517.574189 1606286.995405 125.129086 -21.855183 45.446765 -45.482762
8back01105.JPG 717525.352109 1606273.899243 125.158977 52.691607 26.802966 -164.485123
8down01105.JPG 717525.371542 1606273.863378 125.124771 8.849144 8.742486 -149.991932
8front01105.JPG 717525.398575 1606273.819911 125.139395 -30.368423 -14.138500 27.973519
8left01105.JPG 717525.335115 1606273.835399 125.151683 32.368819 -30.059140 124.416946
8right01105.JPG 717525.415569 1606273.883754 125.146690 -20.995283 45.788818 -45.504892
8back01106.JPG 717532.889101 1606261.046851 125.177673 54.233153 27.198448 -165.415432
8down01106.JPG 717532.907878 1606261.011606 125.142471 10.020174 9.602929 -150.317219
8front01106.JPG 717532.934997 1606260.967783 125.155817 -29.177294 -13.268778 28.277242
8left01106.JPG 717532.871788 1606260.983213 125.169403 33.125138 -29.396019 123.685221
8right01106.JPG 717532.952309 1606261.031422 125.164087 -20.034130 46.694683 -45.286113
8back01107.JPG 717540.742193 1606247.841013 125.062157 51.205190 26.507769 -164.003061
8down01107.JPG 717540.761953 1606247.804412 125.028932 7.563004 8.231338 -149.883593
8front01107.JPG 717540.788872 1606247.761298 125.044761 -31.700153 -14.602166 27.725407
8left01107.JPG 717540.725296 1606247.777012 125.056125 31.275498 -30.484554 124.767724
8right01107.JPG 717540.805769 1606247.825299 125.050793 -22.101724 45.291882 -45.734258
8back01108.JPG 717548.175935 1606235.603210 124.952563 51.658773 26.713488 -164.235799
8down01108.JPG 717548.195546 1606235.566824 124.919015 7.913566 8.523826 -149.892025
8front01108.JPG 717548.222568 1606235.523629 124.934445 -31.304686 -14.370358 27.909831
8left01108.JPG 717548.159042 1606235.539238 124.946227 31.551582 -30.220033 124.622766
8right01108.JPG 717548.239461 1606235.587602 124.940781 -21.892259 45.549995 -45.537892
8back01109.JPG 717555.394621 1606223.439519 124.981437 52.901281 27.072403 -164.868155
8down01109.JPG 717555.413799 1606223.403679 124.947061 8.894601 9.173432 -150.051698
8front01109.JPG 717555.440948 1606223.360206 124.961452 -30.275976 -13.767203 28.206989
8left01109.JPG 717555.377581 1606223.375678 124.974231 32.275352 -29.687281 124.156712
8right01109.JPG 717555.457988 1606223.424047 124.968658 -21.128779 46.191737 -45.269019
8back01110.JPG 717563.283379 1606209.983462 124.887056 53.281153 27.275173 -165.192871
8down01110.JPG 717563.302337 1606209.947757 124.852419 9.137121 9.520050 -150.119080
8front01110.JPG 717563.329565 1606209.904222 124.866466 -30.003887 -13.456442 28.379132
8left01110.JPG 717563.266281 1606209.919653 124.879698 32.394566 -29.395295 123.928821
8right01110.JPG 717563.346663 1606209.968030 124.873825 -21.019101 46.524979 -45.100575
8back01111.JPG 717571.451660 1606195.942196 124.793100 52.390632 26.793878 -164.490650
8down01111.JPG 717571.471087 1606195.906147 124.759084 8.547192 8.739349 -150.001901
8front01111.JPG 717571.498111 1606195.862754 124.773939 -30.674312 -14.134700 27.963602
8left01111.JPG 717571.434654 1606195.878318 124.786143 32.060847 -30.065948 124.407953
8right01111.JPG 717571.515117 1606195.926632 124.780896 -21.288360 45.791000 -45.519388
8back01112.JPG 717578.494338 1606184.207071 124.582715 53.015619 27.144520 -164.974161
8down01112.JPG 717578.513444 1606184.171271 124.548258 8.963515 9.290866 -150.069650
8front01112.JPG 717578.540623 1606184.127782 124.562543 -30.195194 -13.664962 28.269190
8left01112.JPG 717578.477283 1606184.143238 124.575471 32.305637 -29.586500 124.084422
8right01112.JPG 717578.557678 1606184.191616 124.569787 -21.108143 46.302261 -45.206170
8back01113.JPG 717585.761159 1606172.026451 124.575074 53.438721 27.152875 -164.975030
8down01113.JPG 717585.780267 1606171.990908 124.540352 9.385361 9.297408 -150.064326
8front01113.JPG 717585.807452 1606171.947318 124.554313 -29.770493 -13.663206 28.277634
8left01113.JPG 717585.744111 1606171.962671 124.567361 32.729610 -29.578411 124.086988
8right01113.JPG 717585.824500 1606172.011098 124.562026 -20.693626 46.305290 -45.194843
8back01114.JPG 717593.451978 1606159.146002 124.385708 53.548023 27.330885 -165.473766
8down01114.JPG 717593.470730 1606159.110347 124.350908 9.298912 9.733996 -150.261195
8front01114.JPG 717593.497935 1606159.066729 124.364739 -29.859604 -13.202066 28.406280
8left01114.JPG 717593.434734 1606159.082243 124.378266 32.412922 -29.253794 123.684480
8right01114.JPG 717593.515179 1606159.130488 124.372182 -20.866613 46.780358 -45.120464
8back01115.JPG 717601.765154 1606146.904315 124.605199 52.556959 27.138788 -165.187835
8down01115.JPG 717601.784097 1606146.868141 124.571042 8.430534 9.419048 -150.212105
8front01115.JPG 717601.811222 1606146.824737 124.585679 -30.758089 -13.476802 28.240387
8left01115.JPG 717601.747948 1606146.840450 124.598619 31.647558 -29.524306 123.877752
8right01115.JPG 717601.828428 1606146.888601 124.592259 -21.603944 46.483604 -45.289496
8back01116.JPG 717608.707031 1606135.058181 124.546543 52.109501 26.881185 -164.596456
8down01116.JPG 717608.726389 1606135.021942 124.512692 8.219465 8.867717 -150.009554
8front01116.JPG 717608.753456 1606134.978639 124.527735 -30.984322 -14.030458 28.041230
8left01116.JPG 717608.690023 1606134.994261 124.539991 31.698385 -29.951238 124.340842
8right01116.JPG 717608.770464 1606135.042559 124.534287 -21.676348 45.906086 -45.437033
8back01117.JPG 717617.106572 1606122.866092 124.507136 52.145411 27.509110 -164.961966
8down01117.JPG 717617.125737 1606122.829874 124.473152 8.055550 9.545281 -149.804705
8front01117.JPG 717617.153194 1606122.786747 124.487989 -30.971589 -13.632322 28.643034
8left01117.JPG 717617.089823 1606122.802070 124.500920 31.519306 -29.249198 124.243790
8right01117.JPG 717617.169943 1606122.850769 124.494205 -22.343721 46.390451 -44.693449
8back01118.JPG 717624.090487 1606110.064723 124.499492 52.658334 27.364075 -164.959395
8down01118.JPG 717624.109635 1606110.028774 124.465214 8.586254 9.439506 -149.905340
8front01118.JPG 717624.136984 1606109.985460 124.479706 -30.492363 -13.651926 28.495140
8left01118.JPG 717624.073622 1606110.000793 124.492675 32.005904 -29.385729 124.187607
8right01118.JPG 717624.153849 1606110.049391 124.486523 -21.683708 46.349288 -44.895028
8back01173.JPG 717652.399792 1606104.406762 123.831701 -55.961245 -22.407076 20.436856
8down01173.JPG 717652.377179 1606104.439757 123.796574 -14.141549 -2.477946 30.305311
8front01173.JPG 717652.352403 1606104.484956 123.809885 26.177885 19.145020 -155.970381
8left01173.JPG 717652.416637 1606104.469285 123.816700 -39.541021 35.640790 -52.176018
8right01173.JPG 717652.335558 1606104.422432 123.824887 13.124128 -40.142382 130.759450
8back01174.JPG 717642.689459 1606119.191667 123.733602 -51.825250 -21.474874 21.895185
8down01174.JPG 717642.665852 1606119.226759 123.701271 -10.538943 -0.883103 30.699453
8front01174.JPG 717642.641474 1606119.270995 123.718091 30.034649 20.614326 -156.751726
8left01174.JPG 717642.705875 1606119.255035 123.722070 -36.719561 36.905422 -50.875356
8right01174.JPG 717642.625058 1606119.207626 123.729623 16.406970 -38.543186 130.273343
8back01175.JPG 717636.744181 1606131.625074 123.633056 -52.394153 -21.347645 21.878724
8down01175.JPG 717636.720604 1606131.659891 123.600409 -11.103237 -0.797617 30.603974
8front01175.JPG 717636.696330 1606131.704337 123.616822 29.519953 20.617109 -156.888611
8left01175.JPG 717636.760705 1606131.688294 123.620883 -37.246334 37.024244 -50.935425
8right01175.JPG 717636.679806 1606131.641117 123.628994 15.745497 -38.510137 130.115077
8back01176.JPG 717628.283927 1606146.526372 123.512103 -53.546730 -21.771544 21.493395
8down01176.JPG 717628.260588 1606146.560556 123.478625 -12.114008 -1.352589 30.615118
8front01176.JPG 717628.236069 1606146.605230 123.494021 28.371561 20.202690 -156.494584
8left01176.JPG 717628.300435 1606146.589404 123.498972 -38.082612 36.520780 -51.227253
8right01176.JPG 717628.219561 1606146.542198 123.507151 14.944418 -38.999776 130.450384
8back01177.JPG 717620.926110 1606158.631492 123.580971 -53.719336 -21.825551 21.142678
8down01177.JPG 717620.903033 1606158.665713 123.547349 -12.161756 -1.608795 30.406923
8front01177.JPG 717620.878552 1606158.710462 123.562586 28.326254 19.872700 -156.486008
8left01177.JPG 717620.942851 1606158.694472 123.567880 -37.904110 36.380985 -51.599004
8right01177.JPG 717620.861812 1606158.647483 123.575678 14.845901 -39.322584 130.361472
8back01178.JPG 717613.272257 1606171.152400 123.495538 -54.045673 -21.875043 21.155184
8down01178.JPG 717613.249164 1606171.186406 123.461711 -12.491572 -1.638130 30.448457
8front01178.JPG 717613.224641 1606171.231223 123.476680 27.976961 19.877338 -156.432179
8left01178.JPG 717613.288951 1606171.215316 123.482088 -38.253247 36.336525 -51.568398
