Id,Camera,Group,Lat,Lon,AbsAlt,RltAlt,X_Pitch,X_Roll,Yaw,Pitch,Roll,X_Yaw,StdLat,StdLon,StdHgt,Q,Date,Time,AircraftType,Debug 
00047,3,0010,13.79502232,100.80371082,-7.104953,0.417486, 0, 2,148,0.02000427,0.01000000,0.00000000,1.09490,1.37955,3.30015,16,2023.03.17,18.13.46.269790,M300_RTK,psdk T=44  err=0,10,10
00048,1,0010,13.79502232,100.80371082,-7.104949,0.417486, 0, 2,148,0.02000427,0.01000000,0.00000000,1.09490,1.37955,3.30015,16,2023.03.17,18.13.46.269996,M300_RTK,psdk T=44  err=0,10,10
00049,4,0010,13.79502232,100.80371082,-7.104940,0.417486, 0, 2,148,0.02000427,0.01000000,0.00000000,1.09490,1.37955,3.30015,16,2023.03.17,18.13.46.270399,M300_RTK,psdk T=44  err=0,10,10
00050,2,0010,13.79502232,100.80371082,-7.104928,0.417486, 0, 2,148,0.02000427,0.01000000,0.00000000,1.09490,1.37955,3.30015,16,2023.03.17,18.13.46.270884,M300_RTK,psdk T=44  err=0,10,10
00051,5,0011,13.79503866,100.80370710,-5.792882,0.684361, 0, 2,148,0.01000214,0.00000000,0.00000000,1.47210,1.80272,4.38983,16,2023.03.17,18.16.07.307938,M300_RTK,psdk T=50  err=0,11,11
00052,3,0011,13.79503866,100.80370710,-5.792857,0.684361, 0, 2,148,0.01000214,0.00000000,0.00000000,1.47210,1.80272,4.38983,16,2023.03.17,18.16.07.308222,M300_RTK,psdk T=50  err=0,11,11
00053,1,0011,13.79503866,100.80370710,-5.792824,0.684361, 0, 2,148,0.01000214,0.00000000,0.00000000,1.47210,1.80272,4.38983,16,2023.03.17,18.16.07.308606,M300_RTK,psdk T=50  err=0,11,11
00054,4,0011,13.79503866,100.80370710,-5.792754,0.684361, 0, 2,148,0.01000214,0.00000000,0.00000000,1.47210,1.80272,4.38983,16,2023.03.17,18.16.07.309406,M300_RTK,psdk T=50  err=0,11,11
00055,2,0011,13.79503866,100.80370710,-5.792652,0.684361, 0, 2,148,0.01000214,0.00000000,0.00000000,1.47210,1.80272,4.38983,16,2023.03.17,18.16.07.310581,M300_RTK,psdk T=50  err=0,11,11
00056,5,0012,13.79503941,100.80370642,-5.626288,0.549603, 0, 2,148,0.01000214,0.00000000,0.00000000,1.60619,1.88241,4.51579,16,2023.03.17,18.16.10.747904,M300_RTK,psdk T=50  err=0,12,12
00057,3,0012,13.79503941,100.80370642,-5.626269,0.549603, 0, 2,148,0.01000214,0.00000000,0.00000000,1.60619,1.88241,4.51579,16,2023.03.17,18.16.10.748184,M300_RTK,psdk T=50  err=0,12,12
00058,1,0012,13.79503941,100.80370642,-5.626241,0.549603, 0, 2,148,0.01000214,0.00000000,0.00000000,1.60619,1.88241,4.51579,16,2023.03.17,18.16.10.748576,M300_RTK,psdk T=50  err=0,12,12
00059,4,0012,13.79503941,100.80370642,-5.626185,0.549603, 0, 2,148,0.01000214,0.00000000,0.00000000,1.60619,1.88241,4.51579,16,2023.03.17,18.16.10.749385,M300_RTK,psdk T=50  err=0,12,12
00060,2,0012,13.79503941,100.80370642,-5.626101,0.549603, 0, 2,148,0.01000214,0.00000000,0.00000000,1.60619,1.88241,4.51579,16,2023.03.17,18.16.10.750576,M300_RTK,psdk T=50  err=0,12,12
00061,5,0013,13.79503562,100.80370357,-4.439780,0.531107, 0, 2,148,0.01000214,0.01000000,0.00000000,1.72292,1.48983,4.05796,16,2023.03.17,18.16.48.427470,M300_RTK,psdk T=50  err=0,13,13
00062,3,0013,13.79503562,100.80370357,-4.439762,0.531107, 0, 2,148,0.01000214,0.01000000,0.00000000,1.72292,1.48983,4.05796,16,2023.03.17,18.16.48.427734,M300_RTK,psdk T=50  err=0,13,13
00063,1,0013,13.79503562,100.80370357,-4.439733,0.531107, 0, 2,148,0.01000214,0.01000000,0.00000000,1.72292,1.48983,4.05796,16,2023.03.17,18.16.48.428178,M300_RTK,psdk T=50  err=0,13,13
00064,4,0013,13.79503562,100.80370357,-4.439672,0.531107, 0, 2,148,0.01000214,0.01000000,0.00000000,1.72292,1.48983,4.05796,16,2023.03.17,18.16.48.429098,M300_RTK,psdk T=50  err=0,13,13
00065,2,0013,13.79503562,100.80370357,-4.439581,0.531107, 0, 2,148,0.01000214,0.01000000,0.00000000,1.72292,1.48983,4.05796,16,2023.03.17,18.16.48.430482,M300_RTK,psdk T=50  err=0,13,13
