Name,Latitude,Longitude,AbsAlt,RltAlt,Pitch,Roll,Yaw,StdHorizon,StdHeight,Q,Date,Time
8down00012.JPG,14.51977937,101.01474297,137.279,119.973,-77.93,-155.85,-54.63,1.34072436906323,2.53565,16,2022.11.06,09.29.33.774260
8left00012.JPG,14.51977888,101.01474275,137.245,119.939,-48.76,-163.18,47.19,1.34072436906323,2.53565,16,2022.11.06,09.29.33.777190
8front00012.JPG,14.51977744,101.01474410,137.248,119.943,-55.73,171.26,156.28,1.34072436906323,2.53565,16,2022.11.06,09.29.33.798720
8back00012.JPG,14.51977575,101.01474510,137.234,119.929,-33.82,-174.09,-34.25,1.34072436906323,2.53565,16,2022.11.06,09.29.33.808920
8down00013.JPG,14.51966701,101.01480939,137.290,119.973,-78.83,-153.70,-56.74,1.33998765076399,2.54856,16,2022.11.06,09.29.34.974000
8left00013.JPG,14.51966650,101.01480919,137.256,119.939,-48.97,-164.66,48.31,1.33998765076399,2.54856,16,2022.11.06,09.29.34.977210
8front00013.JPG,14.51966510,101.01481052,137.260,119.942,-54.74,171.45,156.13,1.33998765076399,2.54856,16,2022.11.06,09.29.34.998420
8right00013.JPG,14.51966398,101.01481169,137.250,119.932,-39.27,167.04,-111.71,1.33998765076399,2.54856,16,2022.11.06,09.29.35.879000
8back00013.JPG,14.51966334,101.01481156,137.247,119.929,-34.82,-174.00,-34.31,1.33998765076399,2.54856,16,2022.11.06,09.29.35.936000
8down00014.JPG,14.51954848,101.01488045,137.311,119.973,-78.30,-160.26,-50.13,1.3358006553749,2.50425,16,2022.11.06,09.29.36.253110
8left00014.JPG,14.51954790,101.01488029,137.277,119.938,-47.80,-163.50,47.62,1.3358006553749,2.50425,16,2022.11.06,09.29.36.257150
8front00014.JPG,14.51954648,101.01488168,137.283,119.943,-55.83,173.00,155.04,1.3358006553749,2.50425,16,2022.11.06,09.29.36.278900
8right00014.JPG,14.51954540,101.01488284,137.274,119.933,-40.09,165.56,-110.58,1.3358006553749,2.50425,16,2022.11.06,09.29.36.288800
8back00014.JPG,14.51954476,101.01488272,137.269,119.929,-33.88,-175.27,-33.41,1.3358006553749,2.50425,16,2022.11.06,09.29.36.289520
8left00015.JPG,14.51942557,101.01495446,137.328,119.938,-47.80,-163.50,47.62,1.32842786574959,2.48088,16,2022.11.06,09.29.37.578630
8right00015.JPG,14.51942312,101.01495695,137.323,119.933,-40.09,165.56,-110.58,1.32842786574959,2.48088,16,2022.11.06,09.29.37.609620
8down00015.JPG,14.51942241,101.01495687,137.363,119.973,-78.30,-160.26,-50.13,1.32842786574959,2.48088,16,2022.11.06,09.29.37.615020
8front00015.JPG,14.51942053,101.01495801,137.334,119.943,-55.83,173.00,155.04,1.32842786574959,2.48088,16,2022.11.06,09.29.37.639300
8back00015.JPG,14.51941886,101.01495901,137.320,119.929,-33.88,-175.27,-33.41,1.32842786574959,2.48088,16,2022.11.06,09.29.37.649380
8down00016.JPG,14.51931773,101.01501899,137.399,119.973,-78.30,-160.26,-50.13,1.35873053229844,2.5598,16,2022.11.06,09.29.38.734050
8left00016.JPG,14.51931710,101.01501885,137.365,119.938,-47.80,-163.50,47.62,1.35873053229844,2.5598,16,2022.11.06,09.29.38.738480
8front00016.JPG,14.51931575,101.01502015,137.370,119.943,-55.83,173.00,155.04,1.35873053229844,2.5598,16,2022.11.06,09.29.38.759170
8back00016.JPG,14.51931407,101.01502114,137.356,119.929,-33.88,-175.27,-33.41,1.35873053229844,2.5598,16,2022.11.06,09.29.38.769150
8right00016.JPG,14.51931456,101.01502136,137.360,119.933,-40.09,165.56,-110.58,1.35873053229844,2.5598,16,2022.11.06,09.29.38.770160
8left00017.JPG,14.51920496,101.01508537,137.348,119.939,-48.76,-163.18,47.19,1.35833587013669,2.58947,16,2022.11.06,09.29.39.938570
8right00017.JPG,14.51920248,101.01508786,137.342,119.933,-39.12,165.76,-110.90,1.35833587013669,2.58947,16,2022.11.06,09.29.39.969740
8down00017.JPG,14.51920196,101.01508767,137.382,119.973,-77.93,-155.85,-54.63,1.35833587013669,2.58947,16,2022.11.06,09.29.39.973130
8front00017.JPG,14.51919992,101.01508889,137.352,119.943,-55.73,171.26,156.28,1.35833587013669,2.58947,16,2022.11.06,09.29.39.999040
8back00017.JPG,14.51919825,101.01508988,137.338,119.929,-33.82,-174.09,-34.25,1.35833587013669,2.58947,16,2022.11.06,09.29.40.909000
8right00018.JPG,14.51908712,101.01515653,137.321,119.933,-39.12,165.76,-110.90,1.35112916725234,2.5709,16,2022.11.06,09.29.41.208890
8down00018.JPG,14.51908636,101.01515647,137.361,119.973,-77.93,-155.85,-54.63,1.35112916725234,2.5709,16,2022.11.06,09.29.41.214760
8left00018.JPG,14.51908592,101.01515623,137.327,119.939,-48.76,-163.18,47.19,1.35112916725234,2.5709,16,2022.11.06,09.29.41.217180
8front00018.JPG,14.51908444,101.01515760,137.332,119.943,-55.73,171.26,156.28,1.35112916725234,2.5709,16,2022.11.06,09.29.41.239160
8back00018.JPG,14.51908274,101.01515861,137.318,119.929,-33.82,-174.09,-34.25,1.35112916725234,2.5709,16,2022.11.06,09.29.41.249380
8down00019.JPG,14.51896277,101.01522965,137.366,119.973,-77.93,-155.85,-54.63,1.35934574869678,2.61614,16,2022.11.06,09.29.42.534690
8left00019.JPG,14.51896217,101.01522951,137.333,119.939,-48.76,-163.18,47.19,1.35934574869678,2.61614,16,2022.11.06,09.29.42.538910
8front00019.JPG,14.51896084,101.01523080,137.337,119.943,-55.73,171.26,156.28,1.35934574869678,2.61614,16,2022.11.06,09.29.42.559300
8back00019.JPG,14.51895917,101.01523179,137.322,119.929,-33.82,-174.09,-34.25,1.35934574869678,2.61614,16,2022.11.06,09.29.42.569160
