x,y,z,sx,sy,sz
717519.95,1606359.10,11.40,0.0537,0.0619,0.1090
717480.20,1606355.89,3.55,0.3265,0.2486,0.4727
717479.66,1606407.37,14.75,0.1142,0.1304,0.1547
717523.61,1606357.37,11.42,0.0428,0.0488,0.0887
717505.24,1606391.56,13.94,0.2430,0.3027,0.4024
717718.20,1606053.49,21.00,0.3975,0.5661,0.5045
717732.25,1606082.64,18.02,2.2210,2.4096,2.5701
717684.85,1606063.58,12.69,0.9257,1.6741,1.6268
717259.69,1606357.68,0.63,1.0044,0.9880,1.7613
717727.17,1606069.12,19.45,1.8070,2.1392,2.3701
717700.86,1606091.44,10.77,0.3048,0.3983,0.4733
717716.35,1606174.57,13.64,1.0440,0.5336,1.3854
717714.84,1606157.34,8.06,0.8984,0.5859,1.2444
717726.44,1606082.90,18.95,0.8064,0.8717,1.0671
717736.45,1606084.54,15.02,0.5611,0.5154,0.7859
717657.77,1606115.58,20.54,0.3373,0.5949,0.7884
717685.88,1606138.86,8.66,0.2898,0.2960,0.5242
717714.82,1606111.24,11.93,1.3426,1.3593,1.8180
717716.33,1606104.67,18.85,1.2381,1.3037,1.5866
717704.54,1606057.93,17.00,0.2417,0.3714,0.5236
717687.48,1606140.64,7.91,0.4013,0.3992,0.7077
717725.55,1606121.74,17.12,1.2598,1.0754,1.5373
717803.01,1606124.43,10.82,0.1301,0.0902,0.1223
717758.24,1606092.64,17.24,1.0536,1.5684,1.4804
717739.88,1606088.60,11.18,0.1405,0.1878,0.1852
717511.87,1606046.14,2.92,0.3620,0.4847,0.7139
717501.34,1606095.18,2.72,0.2571,0.2027,0.3887
717517.73,1606067.69,3.85,0.3414,0.3370,0.5587
717516.86,1606087.29,3.21,0.1663,0.1337,0.2713
717428.10,1606116.09,0.83,1.4920,0.8847,1.5832
717494.73,1606123.26,1.84,0.2856,0.1785,0.4350
717476.51,1606049.58,2.72,0.2938,0.2474,0.3541
717469.55,1606138.93,1.20,1.1730,0.7128,1.6318
717474.75,1606101.39,1.59,0.1928,0.1325,0.2526
717493.61,1606088.66,1.73,0.2038,0.1501,0.2091
717433.92,1606049.97,2.36,0.6180,0.5102,0.6260
717518.56,1606108.46,2.70,0.0475,0.0482,0.0940
717489.86,1606077.21,2.54,0.1855,0.1362,0.2468
717467.22,1606056.66,2.72,0.4447,0.3309,0.5030
717790.80,1606329.21,29.94,0.2560,0.1745,0.2186
717704.32,1606324.54,14.67,0.1983,0.2760,0.3702
717699.62,1606297.47,16.45,0.1021,0.1173,0.1984
717722.27,1606292.92,17.34,0.2935,0.1788,0.4027
717774.58,1606315.96,22.92,0.5661,0.3225,0.5292
717722.38,1606296.25,17.49,0.1382,0.1056,0.1991
717785.14,1606328.91,27.93,0.3803,0.2813,0.3435
717730.37,1606290.37,17.15,0.4274,0.2352,0.5502
717756.81,1606306.37,18.18,0.3651,0.2560,0.4105
717735.71,1606354.04,16.19,0.9409,1.2136,1.3015
717769.24,1606313.70,18.74,0.3634,0.2407,0.3731
717767.52,1606332.00,18.13,0.7373,0.6455,0.7984
717777.00,1606331.22,25.67,0.7922,0.7332,0.8038
717778.43,1606322.51,22.60,0.2699,0.3135,0.4375
717706.79,1606286.29,22.21,0.3244,0.2081,0.4956
717704.92,1606297.16,16.77,0.4361,0.3353,0.7047
717716.83,1606285.06,18.91,0.1596,0.1098,0.2374
717764.44,1606369.06,15.17,0.1863,0.2968,0.2897
717678.31,1606323.18,14.95,0.2025,0.3867,0.5245
717731.97,1606355.43,14.32,0.0932,0.1045,0.1825
717782.58,1606343.61,21.68,0.2139,0.1628,0.1987
717732.36,1606290.00,22.61,0.7464,0.3967,0.9122
717756.56,1606303.95,15.72,0.6466,0.3575,0.7021
717716.57,1606292.64,18.90,0.1364,0.1075,0.2064
717751.91,1606312.81,19.54,0.2052,0.1471,0.2330
717726.22,1606331.64,15.67,0.8920,0.8024,1.1991
717741.44,1606299.88,19.26,0.3340,0.1919,0.3917
717770.24,1606312.93,20.41,0.1642,0.0909,0.2290
717767.94,1606333.72,17.59,0.2139,0.1725,0.2247
717777.14,1606319.31,21.56,0.1349,0.1048,0.1369
717782.92,1606273.03,20.17,0.4083,0.2880,0.4460
717523.81,1606347.47,10.71,0.5003,0.8326,1.1241
717504.46,1606316.59,4.22,0.9666,0.9782,1.8102
717537.17,1606353.87,9.80,0.2251,0.4748,0.6163
717533.04,1606347.34,10.23,0.2240,0.4222,0.5715
717527.54,1606332.51,4.39,0.4517,0.7039,0.8176
717506.96,1606328.73,3.86,0.7246,0.8500,1.3796
717503.61,1606346.03,9.19,0.6977,0.9107,1.2627
717726.12,1606078.00,21.01,0.6096,0.6077,1.0140
717713.51,1606043.08,19.83,0.3685,0.5711,0.7077
717740.30,1606056.92,19.42,0.6028,0.7001,0.7147
717718.28,1606038.27,18.03,0.3138,0.4723,0.6225
717707.88,1606055.12,15.45,0.2730,0.4116,0.5744
717739.78,1606062.33,23.56,0.6899,0.7446,0.8813
717702.55,1606125.73,8.12,0.2022,0.1856,0.3506
717710.37,1606044.89,16.58,0.3956,0.6276,0.7978
717693.13,1606094.33,7.66,0.3485,0.4693,0.6713
717721.62,1606047.04,22.95,0.3112,0.4277,0.5361
717720.36,1606038.26,14.65,0.9129,1.3787,1.3045
717782.45,1606084.96,6.49,2.3648,1.7390,2.3269
717747.53,1606140.43,10.15,0.0409,0.0301,0.0681
717745.66,1606060.62,21.18,0.8695,0.9269,1.0317
717714.49,1606090.88,8.79,0.4273,0.4795,0.6659
717715.34,1606039.60,19.77,0.4398,0.6850,0.8190
717729.46,1606127.36,12.33,1.1588,0.8308,1.5449
717725.91,1606084.13,18.48,0.5234,0.5647,0.6937
717572.92,1606400.50,9.39,0.1397,0.4064,0.3959
717493.44,1606091.56,2.28,0.2152,0.1363,0.2919
717542.19,1606064.15,3.80,0.2520,0.1844,0.3396
717441.35,1606073.91,1.77,0.3683,0.2619,0.3888
717497.37,1606130.52,1.82,0.2854,0.1650,0.4444
717476.23,1606105.23,1.37,0.3033,0.2044,0.4024
717517.53,1606032.28,3.90,0.5745,0.6209,0.6412
717451.64,1606089.19,1.86,0.5452,0.3650,0.6122
717519.81,1606099.52,4.47,0.1935,0.1357,0.3197
717529.25,1606088.89,3.85,0.2597,0.2331,0.4757
717467.59,1606108.20,2.64,0.4818,0.2887,0.5929
717536.88,1606041.50,4.18,0.2535,0.2970,0.3218
717525.45,1606043.66,3.58,0.2165,0.1529,0.3030
717497.70,1606068.58,3.87,0.6583,0.7286,1.0172
717545.46,1606065.89,3.99,0.1967,0.1229,0.3229
717542.63,1606049.26,3.17,0.1880,0.1454,0.3050
717503.44,1606115.77,1.87,0.2321,0.1420,0.2972
717513.61,1606079.90,3.24,0.2862,0.2850,0.4783
717424.73,1606077.23,1.23,0.9210,0.5861,0.8901
717488.54,1606061.40,6.40,0.6607,0.7191,0.9357
717534.37,1606042.61,3.51,0.1937,0.1489,0.2914
717427.73,1606033.15,2.88,0.4210,0.3287,0.3938
717487.21,1606121.31,2.26,0.6370,0.3793,0.9073
717472.10,1606100.11,0.87,0.2002,0.1180,0.2140
717531.39,1606085.93,3.49,0.7369,0.9867,1.5959
717502.01,1606021.54,3.78,0.2486,0.1841,0.2946
717530.71,1606082.07,3.44,0.0517,0.0512,0.0850
717464.35,1606001.16,3.35,1.9239,2.0538,2.1264
717541.72,1606078.56,3.81,0.0215,0.0213,0.0475
717522.86,1606032.21,3.50,0.2364,0.1817,0.3233
717680.81,1606317.66,14.46,0.4086,0.7312,1.0319
717744.12,1606379.56,15.94,1.0752,1.4991,1.3898
717778.67,1606306.87,30.79,0.3995,0.3434,0.4056
717738.83,1606276.35,16.72,0.3639,0.2753,0.5099
717734.70,1606292.30,19.32,0.9098,0.7202,1.2451
717708.06,1606282.14,20.65,0.1398,0.1248,0.2419
717674.01,1606318.88,5.25,0.1056,0.2117,0.3117
717753.86,1606305.77,18.31,0.2298,0.2212,0.3475
717741.05,1606275.98,17.95,0.7782,0.6870,1.1399
717744.32,1606288.66,16.14,1.0852,0.7603,1.3993
717755.88,1606300.29,16.35,0.5414,0.3877,0.6385
717737.42,1606383.72,14.34,0.7682,1.1502,1.0546
717708.22,1606331.14,15.60,0.2202,0.3129,0.3943
717688.26,1606299.22,12.55,0.2703,0.3775,0.6281
717695.62,1606295.85,16.38,0.1100,0.1329,0.2259
717722.46,1606271.32,17.56,0.4436,0.4409,0.7742
717766.80,1606373.18,18.09,0.3291,0.3743,0.3576
717721.24,1606356.57,16.16,0.4792,0.7046,0.7481
717683.06,1606307.77,10.94,0.1777,0.2864,0.4463
717736.86,1606347.01,13.22,0.3748,0.4571,0.5227
717779.07,1606302.58,25.80,0.5060,0.4297,0.5330
717727.40,1606272.09,18.08,0.1287,0.1016,0.1971
717742.29,1606273.96,19.70,0.7652,0.4604,0.9824
717712.45,1606373.52,16.68,0.1526,0.2448,0.2965
717725.35,1606267.45,17.67,0.3763,0.2399,0.5637
717682.19,1606308.57,6.27,0.0879,0.1435,0.2287
717704.39,1606283.12,17.42,0.1530,0.1435,0.2806
717694.74,1606290.99,13.61,0.1504,0.1725,0.3154
717784.91,1606325.97,27.19,0.2668,0.2963,0.3929
717722.86,1606372.50,15.35,0.7988,1.2678,1.2320
717751.92,1606333.03,13.80,0.2049,0.2005,0.2538
717708.68,1606279.95,19.97,0.1483,0.1280,0.2558
717730.79,1606290.66,16.55,0.4205,0.3317,0.6009
717724.80,1606309.80,18.57,0.1386,0.1421,0.2085
717733.73,1606264.69,17.86,0.1374,0.1158,0.2160
717765.33,1606290.84,20.76,0.4513,0.3742,0.5350
717775.57,1606298.01,22.37,0.8926,0.5572,0.8956
717712.42,1606271.32,17.38,0.2208,0.1706,0.3768
717790.38,1606324.58,27.36,0.1766,0.1514,0.1950
717798.62,1606316.52,29.19,0.2935,0.2412,0.2676
717763.99,1606296.50,16.46,1.1238,0.7359,1.2542
717723.33,1606258.79,18.10,0.1842,0.1562,0.3166
717691.32,1606343.88,22.02,0.2313,0.4370,0.4843
717715.30,1606382.28,18.63,0.7415,1.3504,1.2118
717720.66,1606263.04,18.78,0.0597,0.0453,0.0973
717724.31,1606401.62,19.88,0.1996,0.3405,0.3407
717712.64,1606371.64,14.36,0.1129,0.2288,0.3160
717827.46,1606360.55,40.03,0.3679,0.2377,0.3057
717785.87,1606340.95,31.40,0.2720,0.1878,0.3118
717729.73,1606397.23,19.92,0.1047,0.1652,0.1728
717752.39,1606333.48,15.21,0.3115,0.2634,0.5247
717771.61,1606357.77,15.89,0.2158,0.1689,0.2877
717661.63,1606203.32,4.76,0.0311,0.0309,0.1268
717667.93,1606225.44,4.07,0.0203,0.0182,0.1021
717560.15,1606224.82,5.22,0.0478,0.0160,0.1422
717536.14,1606326.43,8.85,0.9965,1.6312,1.9039
717549.90,1606312.40,17.05,0.8942,1.5608,1.9313
717548.93,1606331.72,6.19,0.6588,1.3481,1.7968
717530.60,1606318.64,6.05,0.7663,1.1332,1.2280
717548.92,1606333.08,7.80,0.1700,0.3310,0.3521
717743.55,1606041.26,22.61,0.7813,0.9445,0.9776
717746.01,1606112.40,11.60,1.3824,0.8943,1.8145
717728.56,1606029.95,24.17,0.1971,0.2826,0.3354
717708.89,1606093.99,10.33,0.1376,0.1506,0.2535
717700.26,1606066.88,19.16,0.8283,1.2564,1.5824
717732.06,1606036.70,26.83,0.6966,0.9509,0.9318
717717.96,1606034.31,20.65,0.1400,0.2194,0.3001
717734.18,1606081.37,21.64,0.5478,0.5306,0.7442
717758.80,1606034.58,21.99,0.6139,0.6919,0.6920
717795.01,1606052.33,10.35,0.6133,0.7996,1.0352
717714.26,1606021.33,17.03,0.2848,0.5192,0.6501
717707.86,1606071.11,10.97,0.4015,0.5415,0.7447
717729.40,1606030.74,21.97,0.3098,0.4427,0.4990
717747.97,1606044.68,22.95,0.9002,0.9828,1.2143
717739.60,1606007.12,18.95,0.1747,0.2626,0.2730
717745.14,1606017.96,19.02,0.2806,0.3768,0.3892
717759.82,1606032.48,21.20,0.8342,0.8068,1.2877
717717.38,1606072.34,22.78,0.3877,0.4712,0.6046
717711.71,1606075.57,15.41,0.3510,0.4390,0.6087
717726.21,1606025.46,22.67,0.2657,0.4066,0.4381
717750.85,1606053.67,31.60,0.9721,1.0235,1.0893
717717.66,1606016.37,16.19,0.4461,0.7914,0.8270
717716.00,1606072.11,22.14,0.1790,0.2165,0.2994
717709.33,1606032.38,15.80,0.1333,0.2387,0.3309
717771.94,1606053.22,22.41,2.3414,2.1440,2.4059
717749.00,1606072.74,22.43,0.8179,0.7561,0.9869
717726.32,1606076.06,23.43,0.2215,0.2400,0.3194
717745.93,1606032.78,23.64,0.5331,0.6581,0.6799
717623.72,1606369.08,7.28,0.0247,0.2421,0.2873
717607.15,1606335.95,3.90,0.0663,0.1958,0.2462
717560.03,1606048.15,5.60,0.7295,0.9643,1.0883
717527.32,1606083.92,3.34,0.2509,0.1919,0.4185
717471.13,1606038.15,3.41,0.7562,0.5869,0.8330
717536.89,1606047.80,4.14,0.4049,0.5735,0.8009
717489.05,1606065.54,2.61,0.3642,0.2467,0.3876
717503.78,1606058.31,3.56,0.7248,0.6921,1.0558
717555.37,1606067.36,5.37,0.1745,0.1956,0.2513
717448.64,1606021.25,3.77,0.4387,0.3456,0.4281
717520.55,1606064.66,3.76,0.0453,0.0420,0.0675
717544.99,1606044.37,3.79,0.1666,0.1120,0.2151
717440.15,1606021.96,2.61,0.9844,0.7347,0.9205
717551.35,1606073.62,4.72,0.0863,0.1337,0.1727
717539.49,1606030.95,3.46,0.4285,0.5387,0.5539
717803.62,1606287.03,32.14,0.3766,0.2363,0.3261
717800.25,1606297.18,31.05,0.7191,0.5727,0.6647
717747.93,1606245.26,22.55,0.1492,0.0867,0.2009
717764.83,1606270.56,16.36,0.2842,0.1971,0.3486
717734.15,1606242.56,18.17,0.2203,0.1369,0.3417
717737.32,1606254.32,20.51,0.1629,0.1165,0.2429
717737.94,1606238.50,18.63,0.1850,0.1064,0.2779
717760.10,1606257.75,19.51,0.3326,0.2025,0.4116
717789.88,1606294.37,24.33,0.5419,0.3970,0.5355
717727.68,1606298.07,18.00,0.4397,0.5360,0.7295
717719.04,1606256.33,17.70,0.1890,0.1675,0.3441
717745.10,1606255.04,18.96,0.6872,0.6583,1.0875
717759.57,1606280.91,17.91,0.4085,0.3310,0.5183
717779.39,1606278.74,24.06,0.2490,0.1695,0.2640
717797.07,1606279.97,22.63,0.3770,0.2941,0.3856
717730.09,1606297.23,17.77,0.6506,1.0604,1.2265
717710.00,1606328.67,15.32,0.7421,1.3483,1.5033
717751.23,1606261.64,20.02,0.8988,0.6223,1.1920
717694.81,1606307.65,15.56,0.5420,1.0673,1.3601
717734.75,1606260.53,16.86,0.2897,0.2715,0.4762
717751.04,1606285.18,16.57,0.8286,0.7267,1.1214
717719.10,1606267.23,17.60,0.3684,0.5280,0.7823
717721.28,1606253.18,17.91,0.1350,0.1097,0.2378
717737.63,1606241.12,18.96,0.1357,0.1044,0.2183
717754.44,1606362.44,12.49,0.1958,0.3292,0.3378
717779.64,1606330.44,24.74,0.2037,0.2877,0.2931
717799.09,1606311.47,27.97,0.4539,0.3964,0.5900
717754.62,1606311.75,18.71,0.1400,0.1937,0.3047
717800.79,1606323.91,27.45,0.1735,0.1382,0.1795
717668.54,1606196.26,12.80,0.0180,0.0204,0.0405
717626.08,1606146.88,11.15,0.0179,0.0232,0.1168
717669.61,1606196.46,13.01,0.0312,0.0265,0.1783
717526.43,1606310.53,6.29,1.2118,1.6052,2.1251
717554.62,1606288.39,11.07,0.8833,1.3582,1.7708
717564.02,1606292.52,11.82,0.5912,1.0516,1.3311
717565.66,1606296.89,6.58,0.1090,0.1314,0.2359
717562.93,1606312.99,5.21,0.1159,0.2443,0.3252
717554.70,1606316.78,5.97,0.2715,0.5213,0.6663
717570.45,1606306.85,7.40,0.2742,0.6247,0.8588
717551.52,1606308.25,4.61,0.6013,1.0378,1.4070
717561.81,1606318.67,12.00,0.3248,0.6972,0.8410
717534.77,1606342.38,5.58,0.2693,0.4813,0.5243
717536.51,1606273.90,10.02,0.5948,0.6398,1.1231
717543.67,1606341.15,7.46,0.1233,0.2375,0.2461
717518.64,1606358.26,15.46,1.2650,2.1096,1.9659
717520.14,1606353.29,11.07,0.2387,0.2910,0.3287
717566.71,1606320.03,4.20,0.0410,0.0604,0.0913
717552.32,1606308.89,3.82,0.1663,0.1899,0.3122
717543.73,1606353.76,3.90,0.0767,0.1111,0.1324
717567.61,1606371.33,10.43,0.5221,0.7707,0.8043
717559.22,1606287.59,4.60,0.1466,0.1480,0.2963
717751.74,1605999.49,24.35,0.5120,0.7300,0.6589
717775.94,1606014.34,16.06,1.8848,1.9654,2.3609
717749.27,1606014.29,22.97,0.3856,0.5137,0.5122
717748.04,1606014.21,19.34,0.6957,0.9376,0.9490
717715.10,1606075.48,21.00,0.4073,0.4693,0.7601
717761.27,1606002.81,21.56,0.9425,1.1950,1.2764
717700.69,1606040.16,11.86,0.5086,0.9455,1.1990
717703.35,1606024.46,14.67,0.6816,1.3648,1.5289
717727.18,1606004.24,24.56,0.6546,1.1316,1.0533
717737.34,1605987.20,23.53,0.9366,1.6140,1.3679
717739.74,1605992.45,28.21,0.8797,1.4600,1.6050
717697.67,1606050.71,11.56,0.2363,0.4227,0.5851
717754.82,1606016.42,25.54,0.6418,0.8074,0.8007
717730.36,1606026.56,28.16,0.2017,0.2854,0.4135
717735.18,1605981.48,21.50,0.6321,1.1636,1.0837
717787.78,1606061.78,11.37,0.2254,0.2937,0.4081
717762.19,1606053.38,22.83,1.6863,1.5403,2.0285
717736.74,1606074.88,21.66,0.6651,0.6247,0.9787
717750.73,1605996.67,24.22,0.4858,0.6848,0.8736
717698.90,1606031.90,13.47,0.4063,0.8219,0.9770
717808.78,1606048.73,10.81,0.2591,0.1832,0.3828
717726.63,1606018.40,20.08,0.2084,0.3307,0.3713
717818.75,1606067.54,10.60,0.1402,0.0884,0.1762
717807.31,1606042.93,9.64,0.3696,0.4598,0.5647
717614.81,1606363.93,10.80,0.0739,0.4769,0.5730
717590.47,1606406.54,12.78,0.0457,0.3171,0.3729
717735.35,1606085.37,20.88,0.0666,0.0886,0.1220
717794.54,1606046.81,12.08,0.1465,0.1968,0.2675
717546.83,1606039.05,3.97,0.2152,0.1912,0.3597
717492.53,1606062.18,2.93,0.3286,0.2069,0.4011
717537.94,1606059.51,3.68,0.0321,0.0364,0.0549
717536.06,1606063.03,4.09,0.2227,0.1341,0.3373
717510.74,1606058.72,3.45,1.0343,0.7616,1.4287
717551.72,1606030.59,4.56,0.0221,0.0244,0.0526
717517.04,1606076.11,3.34,0.3938,0.2504,0.5718
717568.36,1606004.78,5.27,0.3055,0.3307,0.5449
717495.29,1606024.61,3.72,0.5433,0.3762,0.6163
717544.59,1606032.34,4.70,0.0924,0.0724,0.1414
717565.01,1606050.51,4.23,0.0235,0.0251,0.0505
717549.00,1606050.25,3.67,0.2535,0.2990,0.3483
717505.62,1606083.34,2.05,0.3508,0.2236,0.4184
717520.58,1606091.73,2.92,0.1287,0.0831,0.1661
717539.92,1606032.89,3.60,0.1474,0.2043,0.2345
717753.10,1606223.23,25.35,0.1770,0.1361,0.2665
717801.21,1606270.22,23.13,0.6151,0.3952,0.7179
717749.05,1606221.18,25.63,0.1509,0.1145,0.2337
717729.70,1606249.96,18.75,0.3527,0.3783,0.6564
717759.71,1606243.67,22.46,0.9893,0.7456,1.3497
717795.31,1606259.54,21.72,0.3832,0.3444,0.4435
717823.29,1606270.62,30.22,0.5292,0.3362,0.4483
717780.15,1606253.15,20.84,0.3775,0.2688,0.4445
717744.56,1606284.29,18.86,0.5723,0.7089,0.9098
717748.46,1606219.21,21.71,0.1090,0.0846,0.1765
717803.68,1606261.92,25.49,0.7970,0.5262,0.7792
717760.15,1606258.21,19.72,0.6668,0.5803,0.9213
717744.19,1606234.93,20.25,0.3688,0.2881,0.5859
717747.68,1606245.90,23.13,0.6982,0.5949,1.0521
717783.96,1606256.10,20.96,0.3289,0.2873,0.4800
717797.85,1606266.99,23.43,0.5149,0.3268,0.6072
717787.91,1606293.70,23.97,0.8682,1.0300,1.0384
717798.42,1606249.12,21.87,0.2013,0.1379,0.2160
717752.71,1606267.61,16.20,0.6642,0.6895,1.0095
717795.46,1606245.35,20.32,0.1037,0.0706,0.1159
717826.63,1606265.05,28.40,0.1615,0.1105,0.1432
717786.22,1606290.57,22.70,1.4125,1.3157,1.5705
717757.35,1606220.74,26.05,0.0999,0.0706,0.1438
717756.19,1606278.06,16.17,0.6249,0.6749,0.9151
717765.68,1606229.59,20.85,0.1825,0.1092,0.2390
717819.17,1606278.90,27.77,0.5660,0.3979,0.4996
717797.90,1606244.08,22.84,0.1508,0.1166,0.1698
717824.87,1606264.41,27.68,0.2173,0.1602,0.2718
717799.09,1606249.57,21.21,0.1282,0.1411,0.2394
717787.58,1606265.40,24.34,0.7101,0.9054,0.9484
717806.64,1606286.16,28.10,0.9919,0.7924,0.9387
717805.42,1606249.89,23.65,0.1617,0.1074,0.1650
717723.39,1606288.41,14.59,0.6981,1.1003,1.4149
717746.54,1606230.12,20.74,0.2300,0.1897,0.3699
717807.01,1606262.94,26.39,0.3503,0.2961,0.3630
717761.55,1606305.34,21.82,0.1195,0.1404,0.2327
717707.59,1606198.81,6.96,0.0199,0.0188,0.0889
717702.49,1606162.79,7.13,0.5197,0.5812,0.8568
717640.76,1606169.23,14.23,0.0512,0.0693,0.1555
717671.39,1606207.41,4.76,0.0167,0.0255,0.0474
717637.17,1606170.31,14.91,0.8726,0.6937,1.2937
717653.28,1606109.34,7.77,0.2167,0.1391,0.2750
717629.79,1606098.11,6.51,0.1783,0.1190,0.2727
717577.26,1606146.32,6.95,0.5229,1.0075,1.4326
717583.93,1606277.80,16.66,0.1656,0.3532,0.4843
717572.97,1606265.51,15.10,0.1412,0.2276,0.3450
717570.04,1606298.37,3.28,0.3467,0.6726,0.7412
717510.91,1606291.67,7.12,1.7627,1.8461,2.4049
717562.37,1606296.42,2.16,0.1807,0.3230,0.4157
717581.55,1606276.99,15.99,0.0585,0.1151,0.1492
717581.49,1606265.00,16.86,0.0644,0.1141,0.1543
717549.30,1606315.52,6.94,0.1982,0.3417,0.3551
717585.59,1606278.41,12.93,0.1009,0.2221,0.3082
717552.58,1606292.40,10.56,0.3303,0.5110,0.6492
717571.88,1606272.81,15.41,0.1658,0.2806,0.4024
717747.23,1606033.04,21.45,0.3190,0.5379,0.6003
717479.39,1606321.72,8.52,0.7553,0.5561,0.7527
717501.14,1606286.53,3.43,0.0993,0.0658,0.1195
717740.23,1606041.88,22.87,0.5160,0.5899,0.8391
717745.56,1605979.32,28.66,1.4790,2.4877,2.2017
717763.77,1606001.36,20.39,0.4952,0.6024,0.7395
717763.78,1605989.13,25.71,0.8450,1.1439,1.0908
717728.13,1606008.60,19.48,0.1925,0.3272,0.4312
717728.60,1606002.70,17.97,0.3311,0.5761,0.6333
717723.18,1606048.46,19.32,0.3221,0.4171,0.6543
717766.07,1605997.37,23.35,0.5822,0.7137,0.8395
717760.64,1605978.21,27.84,0.9362,1.3747,1.3800
717745.27,1605982.53,28.04,0.3617,0.6038,0.6824
717754.06,1605980.83,25.63,0.6121,0.9398,0.9254
717748.82,1606025.43,23.04,0.6867,0.8277,1.0247
717755.20,1605981.27,28.54,0.2010,0.3035,0.3585
717707.10,1606026.46,16.53,0.2550,0.4940,0.6407
717764.24,1605984.33,28.10,0.2890,0.3859,0.4739
717779.26,1606072.81,12.53,1.5283,0.9107,1.9050
717768.17,1606013.85,23.96,0.8110,0.8576,1.1455
717728.24,1605997.92,20.64,0.4019,0.7236,0.7543
717750.61,1606017.72,15.74,0.4860,0.5881,0.8530
717749.05,1606003.81,20.96,0.3063,0.4239,0.4966
717711.50,1606019.95,14.12,0.3256,0.6220,0.7787
717773.81,1605997.69,21.56,0.9449,1.1223,1.1574
717798.67,1606017.48,13.25,1.1438,1.8133,1.8335
717744.80,1606039.84,20.88,0.5591,0.6210,0.8836
717738.63,1606048.94,22.52,0.4824,0.5277,0.7925
717774.17,1606061.72,19.14,1.5712,2.4037,2.3893
717785.85,1606061.11,11.29,0.1943,0.2595,0.3615
717571.39,1606007.06,4.18,0.3705,0.4030,0.6842
717480.42,1605971.63,3.75,0.6732,0.6290,0.6981
717553.74,1606014.78,10.04,0.8576,1.0248,1.4826
717547.67,1606063.25,4.74,0.1791,0.1181,0.2986
717528.33,1606058.37,3.61,0.1498,0.1055,0.1904
717523.52,1606045.20,3.42,0.2067,0.1413,0.2853
717524.72,1605997.64,13.11,0.5108,0.5328,0.6701
717575.70,1605982.77,5.30,0.1542,0.2436,0.2644
717558.63,1606044.23,4.13,0.0837,0.0654,0.1455
717573.80,1605981.94,4.59,0.2004,0.2478,0.2587
717557.80,1605991.93,3.74,0.8105,0.9420,0.9836
717552.81,1606035.42,4.25,0.1009,0.0831,0.1665
717557.98,1606006.73,4.47,0.3752,0.3605,0.6088
717551.99,1606055.59,4.34,0.1310,0.1012,0.2294
717524.45,1606030.53,3.45,0.6747,0.4513,0.7408
717475.13,1606007.72,4.45,0.4276,0.3074,0.4315
717514.54,1606017.54,3.79,0.2082,0.1729,0.2683
717501.85,1605989.47,2.79,0.4059,0.3823,0.4812
717520.40,1606009.59,10.58,0.4524,0.4235,0.5866
717585.79,1606029.98,10.12,0.5568,0.8305,1.3894
717455.31,1605981.69,2.27,0.8582,0.6567,0.7838
717584.11,1605991.41,4.71,0.3036,0.3385,0.3996
717552.34,1605995.39,3.67,0.1520,0.2302,0.2346
717493.86,1606040.38,2.49,0.3852,0.2570,0.3893
717548.92,1606067.58,4.08,0.1304,0.0977,0.1918
717572.97,1606000.22,4.74,0.3356,0.3719,0.4297
717809.78,1606242.40,23.42,0.3356,0.2688,0.3626
717820.72,1606257.51,25.60,0.6946,0.5788,0.6877
717822.64,1606278.60,30.69,0.2996,0.2575,0.2748
717834.33,1606248.05,27.47,0.3050,0.2191,0.2765
717778.82,1606215.53,22.68,0.7067,0.4694,0.9188
717838.55,1606253.56,33.59,0.2342,0.1663,0.1984
717829.58,1606245.21,25.25,0.2420,0.1743,0.2288
717795.17,1606227.36,15.60,0.9034,0.5996,1.0805
717781.10,1606286.60,23.08,0.6960,0.8359,0.8839
717765.68,1606241.02,21.15,0.3452,0.3339,0.5062
717767.35,1606203.52,16.24,0.2653,0.2041,0.4172
717781.61,1606243.46,19.02,0.3150,0.3174,0.4320
717773.05,1606264.67,17.64,0.5041,0.5598,0.7096
717759.24,1606208.18,18.70,0.3991,0.2770,0.6237
717731.00,1606260.55,18.48,0.4012,0.6688,0.8691
717753.66,1606209.59,18.14,0.2292,0.2145,0.4069
717798.28,1606225.87,12.71,0.3032,0.1926,0.3607
717762.16,1606206.74,20.79,0.1716,0.1182,0.2610
717797.75,1606238.84,22.62,0.5797,0.4932,0.6848
717842.93,1606253.72,34.48,0.3599,0.3222,0.4391
717808.78,1606234.52,21.39,0.9284,0.5986,0.9756
717742.95,1606232.90,19.13,0.2680,0.2984,0.4972
717779.17,1606212.55,20.98,0.1094,0.0831,0.1512
717767.21,1606297.80,20.74,0.9965,1.4378,1.4387
717731.41,1606233.07,18.70,0.3750,0.4857,0.8045
717797.81,1606224.71,13.03,0.1358,0.1017,0.1701
717770.01,1606342.09,19.20,0.3949,0.6533,0.6355
717772.16,1606332.64,19.07,0.1443,0.2204,0.2237
717798.02,1606309.40,27.05,0.2796,0.4417,0.4784
717806.28,1606275.16,25.79,0.2129,0.2376,0.3378
717670.86,1606141.43,6.65,0.0303,0.0392,0.0792
717703.38,1606160.24,6.94,0.0963,0.1025,0.2587
717574.44,1606251.11,17.94,0.3076,0.4486,0.6344
